forecast_id,year_month,product_id,region_id,forecast_version,forecast_units,forecast_revenue_eur,actual_units,actual_revenue_eur
17910,2022-05,1096,2,Latest Estimate,20,24758.13,28,23826.24
17911,2022-05,1096,3,Rolling Forecast,36,48857.2,48,41600.43
17912,2022-05,1096,5,Rolling Forecast,127,129498.58,141,120669.84999999999
17913,2022-05,1096,6,Rolling Forecast,52,57236.32,62,58232.770000000004
17914,2022-05,1096,9,Rolling Forecast,27,30716.75,32,27129.19
17915,2022-05,1097,1,Latest Estimate,9,7311.79,10,5899.4
17916,2022-05,1097,2,Rolling Forecast,54,36781.91,54,32617.829999999998
17917,2022-05,1097,6,Latest Estimate,23,20588.66,26,16466.12
17918,2022-05,1097,7,Rolling Forecast,39,27880.04,42,24729.48
17919,2022-05,1097,10,Budget,87,46869.62,75,39435.42
17920,2022-05,1098,3,Latest Estimate,56,26765.08,57,27734.19
17921,2022-05,1098,4,Budget,47,31366.52,54,25826.55
17922,2022-05,1098,5,Budget,17,6906.73,15,8026.12
17923,2022-05,1098,8,Latest Estimate,48,31502.53,53,26011.38
17924,2022-05,1099,1,Rolling Forecast,97,120424.9,132,96574.65
17925,2022-05,1099,2,Rolling Forecast,23,15563.32,22,18089.03
17926,2022-05,1099,3,Rolling Forecast,123,100891.73,111,83225.69
17927,2022-05,1099,4,Latest Estimate,49,42320.18,49,33593.31
17928,2022-05,1099,5,Latest Estimate,10,9027.66,10,8417.79
17929,2022-05,1099,6,Budget,46,33828.91,52,38932.01
17930,2022-05,1099,7,Rolling Forecast,40,34688.39,49,33669.43
17931,2022-05,1099,8,Budget,19,26518.25,39,31105.39
17932,2022-05,1100,1,Rolling Forecast,12,20520.26,11,15968.04
17933,2022-05,1100,3,Rolling Forecast,49,85331.11,55,73427.28
17934,2022-05,1100,4,Latest Estimate,61,51905.66,52,60156.28
17935,2022-05,1100,5,Rolling Forecast,286,405505.86,305,405012.82999999996
17936,2022-05,1100,6,Latest Estimate,24,46614.83,30,41899.76
17937,2022-05,1100,7,Rolling Forecast,16,17919.55,18,26999.91
17938,2022-05,1100,8,Rolling Forecast,38,44958.84,36,46576.07
17939,2022-05,1100,9,Budget,22,27437.97,23,32381.92
17940,2022-05,1101,2,Budget,64,47357.42,57,71234.43
17941,2022-05,1101,3,Latest Estimate,109,180831.75,115,126133.82999999999
17942,2022-05,1101,4,Rolling Forecast,2,2368.95,2,2897.78
17943,2022-05,1101,5,Rolling Forecast,5,6908.76,5,6287.45
17944,2022-05,1101,6,Latest Estimate,33,46657.05,41,50180.58
17945,2022-05,1101,9,Budget,68,84319.55,74,87921.15
17946,2022-05,1102,1,Rolling Forecast,7,7095.43,7,9448.14
17947,2022-05,1102,3,Rolling Forecast,33,45799.91,30,41555.58
17948,2022-05,1102,5,Rolling Forecast,56,70436.85,57,75104.20999999999
17949,2022-05,1102,6,Budget,78,134620.25,90,117604.35
17950,2022-05,1102,7,Rolling Forecast,11,13142.4,11,14175.47
17951,2022-05,1102,8,Rolling Forecast,35,41063.5,34,45049.47
17952,2022-05,1103,1,Rolling Forecast,73,113453.03,91,130265.66
17953,2022-05,1103,2,Latest Estimate,216,275347.88,199,301190.66000000003
17954,2022-05,1103,3,Budget,90,140439.46,87,120105.8
17955,2022-05,1103,5,Latest Estimate,167,248000.35,140,220557.08
17956,2022-05,1103,6,Rolling Forecast,128,294697.65,174,276459.72000000003
17957,2022-05,1103,8,Latest Estimate,50,101198.49,63,103452.95
17958,2022-05,1103,9,Budget,169,256080.39,170,256313.93
17959,2022-05,1104,1,Rolling Forecast,64,67370.18,66,67529.91
17960,2022-05,1104,2,Rolling Forecast,134,108832.46,111,91993.64
17961,2022-05,1104,4,Budget,21,17474.48,19,17124.77
17962,2022-05,1104,6,Rolling Forecast,41,32752.68,45,43507.82
17963,2022-05,1104,9,Budget,13,11596.46,15,13704.14
17964,2022-05,1105,2,Budget,58,90714.36,56,93097.3
17965,2022-05,1105,3,Latest Estimate,42,88026.93,53,78614.76000000001
17966,2022-05,1105,8,Budget,19,25035.77,18,28196.37
17967,2022-05,1105,9,Budget,336,546283.18,369,550065.61
17968,2022-05,1106,1,Budget,99,114291.14,111,136129.45
17969,2022-05,1106,2,Rolling Forecast,10,15132.98,13,16464.24
17970,2022-05,1106,3,Budget,33,54015.45,44,50709.46
17971,2022-05,1106,4,Rolling Forecast,4,5412.75,4,5362.34
17972,2022-05,1106,5,Rolling Forecast,9,11785.3,10,11906.88
17973,2022-05,1107,2,Latest Estimate,6,7099.07,6,7227.98
17974,2022-05,1107,3,Latest Estimate,153,124291.08,151,139372.05
17975,2022-05,1107,4,Rolling Forecast,3,3387.41,3,3684.87
17976,2022-05,1107,7,Rolling Forecast,4,8487.31,5,6524.26
17977,2022-05,1107,8,Latest Estimate,42,62040.56,51,59568.7
17978,2022-05,1108,1,Rolling Forecast,155,342850.12,198,329625.79000000004
17979,2022-05,1108,4,Budget,71,103579.05,68,101398.98999999999
17980,2022-05,1108,6,Latest Estimate,163,323673.86,220,329103.82
17981,2022-05,1108,8,Rolling Forecast,19,25566.3,16,25760.4
17982,2022-05,1108,10,Rolling Forecast,47,68997.92,35,56108.66
17983,2022-05,1109,1,Rolling Forecast,122,133789.15,117,141362.97
17984,2022-05,1109,2,Budget,12,13088.47,12,14043.48
17985,2022-05,1109,3,Budget,30,43130.16,32,36804.08
17986,2022-05,1109,4,Latest Estimate,58,76495.53,78,89738.61
17987,2022-05,1109,7,Budget,9,11957.94,9,10934.21
17988,2022-05,1110,1,Rolling Forecast,3,7441.66,4,6626.28
17989,2022-05,1110,2,Budget,57,92230.35,56,83530.68999999999
17990,2022-05,1110,3,Rolling Forecast,18,43134.16,21,35707.95
17991,2022-05,1110,4,Rolling Forecast,35,82689.62,47,68689.54
17992,2022-05,1110,6,Budget,115,187489.05,133,187784.53
17993,2022-05,1110,8,Rolling Forecast,21,46240.46,26,42775.72
17994,2022-05,1110,9,Rolling Forecast,46,102353.07,51,81296.07
17995,2022-05,1110,10,Rolling Forecast,71,107538.37,60,98636.98
17996,2022-05,1111,1,Rolling Forecast,43,86391.47,72,94955.94
17997,2022-05,1111,3,Latest Estimate,33,54089.95,37,48917.28
17998,2022-05,1111,5,Rolling Forecast,73,83709.48,78,82319.03
17999,2022-05,1111,6,Budget,13,20031.11,14,18012.79
18000,2022-05,1111,7,Rolling Forecast,70,110424.1,84,116220.77
18001,2022-05,1111,8,Budget,29,38797.67,39,54929.56
18002,2022-05,1112,1,Rolling Forecast,145,187873.36,147,199064.88
18003,2022-05,1112,2,Budget,15,25549.94,16,23719.62
18004,2022-05,1112,4,Rolling Forecast,82,100165.01,77,110942.69
18005,2022-05,1112,6,Latest Estimate,12,13179.91,13,19132.97
18006,2022-05,1112,7,Latest Estimate,73,113853.28,80,108595.29
18007,2022-05,1112,9,Rolling Forecast,17,18947.12,16,23341.53
18008,2022-05,1112,10,Latest Estimate,6,8039.33,6,9107.65
18009,2022-05,1113,3,Rolling Forecast,425,888354.58,530,854990.16
18010,2022-05,1113,4,Latest Estimate,7,12076.69,7,11604.89
18011,2022-05,1113,5,Budget,64,66600.01,49,70839.6
18012,2022-05,1113,6,Rolling Forecast,227,406358.41,270,366237.26
18013,2022-05,1113,7,Budget,44,79352.33,63,89121.49
18014,2022-05,1113,8,Latest Estimate,65,119440.4,85,128179.56
18015,2022-05,1114,1,Budget,84,135814.37,90,123123.97
18016,2022-05,1114,2,Rolling Forecast,22,41938.92,23,37208.42
18017,2022-05,1114,3,Rolling Forecast,9,16782.78,13,19928.8
18018,2022-05,1114,6,Rolling Forecast,17,28330.64,21,29463.85
18019,2022-05,1114,7,Latest Estimate,10,15295.1,11,15318.77
18020,2022-05,1114,8,Latest Estimate,40,55210.19,46,61352.4
18021,2022-05,1114,10,Rolling Forecast,69,86571.02,59,80846.33
18022,2022-05,1115,1,Rolling Forecast,105,138620.49,106,140501.47999999998
18023,2022-05,1115,3,Latest Estimate,9,9420.8,10,14580.98
18024,2022-05,1115,4,Rolling Forecast,45,43691.1,38,55411.64
18025,2022-05,1115,5,Latest Estimate,27,42795.99,26,37638.54
18026,2022-05,1115,9,Budget,72,126729.56,91,125774.2
18027,2022-05,1116,3,Budget,35,58297.85,44,61854.75
18028,2022-05,1116,4,Latest Estimate,55,74241.31,49,67831.61
18029,2022-05,1116,5,Latest Estimate,93,102725.21,80,112109.12999999999
18030,2022-05,1116,8,Budget,42,58506.61,46,54930.02
18031,2022-05,1116,9,Rolling Forecast,15,25312.01,18,25917.92
18032,2022-05,1117,6,Budget,96,88021.41,91,92121.63
18033,2022-05,1117,8,Rolling Forecast,17,12652.89,14,13646.97
18034,2022-05,1118,1,Budget,3,4282.71,4,4913.3
18035,2022-05,1118,2,Rolling Forecast,20,33121.06,19,26268.18
18036,2022-05,1118,4,Rolling Forecast,3,4736.72,4,5175.42
18037,2022-05,1118,7,Latest Estimate,35,55642.73,39,46575.7
18038,2022-05,1118,8,Latest Estimate,13,16728.13,12,14529.0
18039,2022-05,1118,9,Budget,40,46622.85,41,50178.56
18040,2022-05,1119,1,Rolling Forecast,65,109042.8,68,100057.21
18041,2022-05,1119,4,Rolling Forecast,9,10688.01,11,16601.87
18042,2022-05,1119,5,Rolling Forecast,171,156905.23,193,225372.84
18043,2022-05,1119,6,Latest Estimate,9,13980.12,10,12706.45
18044,2022-05,1119,8,Rolling Forecast,68,71401.82,57,83852.36
18045,2022-05,1119,9,Latest Estimate,81,114609.22,88,115872.29
18046,2022-05,1119,10,Latest Estimate,47,56447.0,42,55877.16
18047,2022-05,1120,1,Rolling Forecast,178,18276.9,170,14190.78
18048,2022-05,1120,2,Rolling Forecast,69,6002.45,68,6264.83
18049,2022-05,1120,3,Rolling Forecast,73,8047.63,101,8156.299999999999
18050,2022-05,1120,5,Rolling Forecast,5,451.05,5,504.77
18051,2022-05,1120,6,Rolling Forecast,17,2029.48,24,1937.69
18052,2022-05,1120,9,Budget,31,2651.67,34,2972.85
18053,2022-05,1120,10,Rolling Forecast,43,3806.4,44,3459.2
18054,2022-05,1121,1,Latest Estimate,20,1514.49,16,1290.45
18055,2022-05,1121,4,Budget,73,7666.4,93,7086.969999999999
18056,2022-05,1121,5,Rolling Forecast,53,4507.08,50,4078.53
18057,2022-05,1121,6,Rolling Forecast,63,4814.82,71,4393.88
18058,2022-05,1121,7,Rolling Forecast,35,2954.93,35,2805.26
18059,2022-05,1121,8,Latest Estimate,16,1576.46,19,1474.42
18060,2022-05,1121,9,Rolling Forecast,46,6181.47,65,5186.21
18061,2022-05,1122,1,Rolling Forecast,19,1494.58,16,1172.29
18062,2022-05,1122,2,Latest Estimate,12,1204.74,13,1071.06
18063,2022-05,1122,4,Budget,26,2124.07,22,1830.13
18064,2022-05,1122,6,Latest Estimate,81,5761.24,81,6263.91
18065,2022-05,1122,9,Rolling Forecast,26,2142.34,29,2227.92
18066,2022-05,1123,1,Rolling Forecast,97,5599.28,89,5631.99
18067,2022-05,1123,3,Latest Estimate,58,3695.76,62,3901.56
18068,2022-05,1123,5,Rolling Forecast,35,1799.9,34,2325.73
18069,2022-05,1123,6,Latest Estimate,278,24679.4,376,22339.09
18070,2022-05,1123,8,Rolling Forecast,14,1242.94,15,1170.78
18071,2022-05,1123,9,Rolling Forecast,85,6057.45,92,5861.3099999999995
18072,2022-05,1124,1,Rolling Forecast,244,16575.79,196,15555.89
18073,2022-05,1124,2,Rolling Forecast,48,3847.7,42,3802.9399999999996
18074,2022-05,1124,7,Rolling Forecast,42,3918.21,45,3667.8199999999997
18075,2022-05,1124,8,Latest Estimate,23,2319.46,27,2137.33
18076,2022-05,1124,10,Rolling Forecast,19,1476.03,17,1429.52
18077,2022-05,1125,1,Rolling Forecast,87,7305.36,100,7661.92
18078,2022-05,1125,2,Rolling Forecast,103,7349.1,99,7863.65
18079,2022-05,1125,3,Latest Estimate,108,7344.09,108,7772.14
18080,2022-05,1125,4,Rolling Forecast,24,1468.6,22,1537.26
18081,2022-05,1125,5,Rolling Forecast,65,3569.35,60,4386.5
18082,2022-05,1125,8,Rolling Forecast,21,1538.86,23,1919.98
18083,2022-05,1125,9,Latest Estimate,45,4748.9,46,3760.54
18084,2022-05,1126,1,Rolling Forecast,425,26136.59,437,23604.11
18085,2022-05,1126,2,Latest Estimate,17,919.65,16,979.91
18086,2022-05,1126,3,Rolling Forecast,18,959.94,17,1002.82
18087,2022-05,1126,4,Rolling Forecast,52,2058.69,48,2536.11
18088,2022-05,1126,6,Rolling Forecast,197,11757.24,185,10211.2
18089,2022-05,1126,9,Rolling Forecast,42,2036.68,39,2152.47
18090,2022-05,1127,1,Latest Estimate,208,21326.34,212,19177.53
18091,2022-05,1127,2,Rolling Forecast,82,7547.8,96,8613.68
18092,2022-05,1127,3,Budget,64,5937.63,71,5983.58
18093,2022-05,1127,6,Rolling Forecast,6,628.28,7,674.2
18094,2022-05,1127,7,Budget,101,7038.29,93,7697.4
18095,2022-05,1128,1,Rolling Forecast,5,264.06,5,270.44
18096,2022-05,1128,2,Rolling Forecast,65,4133.6,82,4143.09
18097,2022-05,1128,7,Rolling Forecast,19,1153.89,18,925.63
18098,2022-05,1128,8,Rolling Forecast,33,2426.1,39,1852.89
18099,2022-05,1128,9,Rolling Forecast,31,1519.83,31,1539.79
18100,2022-05,1129,1,Rolling Forecast,117,8748.28,129,7793.52
18101,2022-05,1129,3,Latest Estimate,5,380.09,6,372.01
18102,2022-05,1129,6,Rolling Forecast,181,12391.58,225,13691.470000000001
18103,2022-05,1129,9,Rolling Forecast,14,975.11,14,914.85
18104,2022-05,1129,10,Rolling Forecast,63,3844.41,57,3463.3
18105,2022-05,1130,1,Latest Estimate,243,18740.96,218,16683.690000000002
18106,2022-05,1130,2,Rolling Forecast,58,4347.26,55,4117.36
18107,2022-05,1130,3,Rolling Forecast,11,960.41,12,891.42
18108,2022-05,1130,4,Budget,39,2752.52,46,3472.29
18109,2022-05,1130,5,Latest Estimate,70,4280.35,50,3770.27
18110,2022-05,1130,7,Budget,61,4861.42,56,4909.75
18111,2022-05,1130,8,Latest Estimate,5,491.26,5,428.67
18112,2022-05,1130,10,Latest Estimate,19,1797.26,20,1618.24
18113,2022-05,1131,1,Rolling Forecast,137,7833.1,114,9233.66
18114,2022-05,1131,4,Latest Estimate,14,1100.17,14,1285.24
18115,2022-05,1131,5,Rolling Forecast,46,2915.61,38,2875.57
18116,2022-05,1131,6,Latest Estimate,43,5277.99,50,4517.17
18117,2022-05,1131,7,Rolling Forecast,53,4268.25,57,4972.72
18118,2022-05,1131,8,Latest Estimate,30,2994.76,36,3192.31
18119,2022-05,1132,1,Rolling Forecast,17,1544.23,21,1536.36
18120,2022-05,1132,6,Latest Estimate,41,3213.71,39,3440.64
18121,2022-05,1132,8,Latest Estimate,6,642.08,8,595.46
18122,2022-05,1132,9,Budget,35,2953.83,41,3231.85
18123,2022-05,1132,10,Rolling Forecast,65,4308.58,69,4825.97
18124,2022-05,1133,1,Rolling Forecast,88,7314.22,85,7783.77
18125,2022-05,1133,2,Latest Estimate,17,1439.76,17,1620.96
18126,2022-05,1133,3,Rolling Forecast,93,6416.93,107,10728.92
18127,2022-05,1133,4,Rolling Forecast,25,2460.58,26,2456.78
18128,2022-05,1133,5,Rolling Forecast,28,2545.3,28,2575.91
18129,2022-05,1133,7,Rolling Forecast,44,4948.12,48,4705.09
18130,2022-05,1134,2,Rolling Forecast,115,10201.88,129,9653.96
18131,2022-05,1134,5,Latest Estimate,39,3041.53,45,3197.65
18132,2022-05,1134,6,Latest Estimate,110,6543.59,114,8020.34
18133,2022-05,1134,9,Latest Estimate,23,1517.49,25,1876.14
18134,2022-05,1135,1,Latest Estimate,24,2232.73,30,2209.06
18135,2022-05,1135,2,Rolling Forecast,9,839.08,10,785.14
18136,2022-05,1135,3,Rolling Forecast,38,3013.35,42,2742.55
18137,2022-05,1135,4,Latest Estimate,31,2253.2,29,2122.43
18138,2022-05,1135,5,Latest Estimate,174,10942.52,172,11215.81
18139,2022-05,1135,6,Budget,165,16650.65,193,13491.07
18140,2022-05,1135,8,Rolling Forecast,19,1806.02,22,1831.86
18141,2022-05,1135,10,Rolling Forecast,121,9083.22,119,8375.0
18142,2022-05,1136,1,Latest Estimate,96,7408.86,111,7452.99
18143,2022-05,1136,2,Rolling Forecast,11,650.77,11,888.54
18144,2022-05,1136,3,Latest Estimate,52,3673.37,54,3711.96
18145,2022-05,1136,5,Budget,11,750.31,10,797.06
18146,2022-05,1136,6,Rolling Forecast,31,2377.93,33,2210.61
18147,2022-05,1136,7,Latest Estimate,60,3236.1,54,3305.46
18148,2022-05,1136,8,Rolling Forecast,153,10394.91,178,11255.5
18149,2022-05,1136,9,Budget,47,3468.78,48,3176.84
18150,2022-05,1136,10,Latest Estimate,23,1617.24,20,1571.27
18151,2022-05,1137,1,Rolling Forecast,145,8620.5,127,7210.9
18152,2022-05,1137,6,Rolling Forecast,167,9782.33,185,10484.25
18153,2022-05,1137,7,Rolling Forecast,102,5242.26,109,6495.16
18154,2022-05,1137,9,Rolling Forecast,87,7397.38,97,5843.42
18155,2022-05,1138,1,Rolling Forecast,62,5214.53,71,5377.57
18156,2022-05,1138,2,Rolling Forecast,4,325.15,4,322.27
18157,2022-05,1138,3,Rolling Forecast,136,11568.67,146,10807.72
18158,2022-05,1138,4,Rolling Forecast,48,3892.05,52,3880.26
18159,2022-05,1138,5,Budget,85,6055.36,90,5530.59
18160,2022-05,1138,6,Rolling Forecast,123,7579.07,127,9127.14
18161,2022-05,1138,8,Latest Estimate,60,5468.79,66,5360.06
18162,2022-05,1138,9,Budget,59,4710.54,61,4554.6900000000005
18163,2022-05,1138,10,Rolling Forecast,117,9001.37,103,7997.67
18164,2022-05,1139,1,Budget,12,1207.09,13,1178.6
18165,2022-05,1139,4,Budget,9,734.51,9,860.12
18166,2022-05,1139,5,Rolling Forecast,11,717.72,9,819.06
18167,2022-05,1139,6,Latest Estimate,114,12365.59,163,12283.949999999999
18168,2022-05,1139,7,Latest Estimate,52,2682.67,39,3224.98
18169,2022-05,1139,8,Latest Estimate,32,2951.22,33,2768.81
18170,2022-05,1139,9,Budget,11,1117.35,13,1240.57
18171,2022-05,1140,2,Budget,9,7608.66,8,7608.5
18172,2022-05,1140,4,Rolling Forecast,4,4053.72,4,3935.54
18173,2022-05,1140,5,Budget,36,40025.78,38,34556.75
18174,2022-05,1140,6,Rolling Forecast,71,68440.15,78,60916.26
18175,2022-05,1140,9,Rolling Forecast,575,532816.42,657,550289.71
18176,2022-05,1141,1,Latest Estimate,45,24842.04,47,24549.96
18177,2022-05,1141,3,Rolling Forecast,55,27402.26,52,29392.21
18178,2022-05,1141,9,Latest Estimate,23,11423.32,28,15459.0
18179,2022-05,1142,1,Budget,4,2189.93,3,1980.46
18180,2022-05,1142,2,Rolling Forecast,97,57428.47,99,51923.55
18181,2022-05,1142,3,Budget,3,1484.52,3,1697.94
18182,2022-05,1142,4,Latest Estimate,19,8728.25,21,12348.86
18183,2022-05,1142,7,Budget,12,5966.32,13,7822.63
18184,2022-05,1142,9,Rolling Forecast,44,23626.6,44,25402.17
18185,2022-05,1143,4,Latest Estimate,12,8176.88,11,9063.18
18186,2022-05,1143,5,Budget,99,61095.3,84,59420.45
18187,2022-05,1143,6,Rolling Forecast,26,15580.76,27,20361.14
18188,2022-05,1144,1,Rolling Forecast,40,17495.33,42,20766.42
18189,2022-05,1144,2,Rolling Forecast,51,43301.29,57,33938.76
18190,2022-05,1144,3,Rolling Forecast,53,33029.39,67,37094.67
18191,2022-05,1144,4,Rolling Forecast,31,18624.34,30,16879.21
18192,2022-05,1144,5,Budget,38,22100.28,31,17998.29
18193,2022-05,1144,6,Rolling Forecast,19,13557.08,26,13647.66
18194,2022-05,1144,8,Rolling Forecast,30,13413.96,32,19173.04
18195,2022-05,1144,10,Rolling Forecast,31,16735.59,26,14770.62
18196,2022-05,1145,3,Budget,83,42604.53,87,45556.770000000004
18197,2022-05,1145,5,Rolling Forecast,58,18150.47,53,29732.64
18198,2022-05,1145,7,Rolling Forecast,5,2776.73,6,4206.21
18199,2022-05,1146,1,Budget,120,95472.1,148,85847.56
18200,2022-05,1146,2,Rolling Forecast,58,31731.03,51,29922.67
18201,2022-05,1146,3,Rolling Forecast,5,3638.82,6,3448.43
18202,2022-05,1147,5,Rolling Forecast,11,8501.49,11,9070.96
18203,2022-05,1147,6,Latest Estimate,112,72022.48,121,74987.10999999999
18204,2022-05,1147,10,Budget,62,44587.26,65,43862.04
18205,2022-05,1148,3,Latest Estimate,39,28992.6,46,24768.14
18206,2022-05,1149,1,Rolling Forecast,11,7459.71,12,8004.34
18207,2022-05,1149,3,Latest Estimate,45,50129.26,60,46569.22
18208,2022-05,1149,4,Rolling Forecast,22,13732.72,20,15495.76
18209,2022-05,1149,5,Latest Estimate,17,13789.79,18,12949.7
18210,2022-05,1149,10,Budget,65,41938.19,55,38633.44
18211,2022-05,1150,1,Latest Estimate,31,26017.13,36,24132.54
18212,2022-05,1150,3,Latest Estimate,55,52155.35,65,44354.36
18213,2022-05,1150,4,Rolling Forecast,84,56480.93,75,46877.5
18214,2022-05,1150,5,Latest Estimate,85,35807.72,76,39212.84
18215,2022-05,1150,6,Rolling Forecast,175,109231.23,171,107997.05
18216,2022-05,1150,9,Budget,144,81697.56,149,89472.46
18217,2022-05,1151,1,Latest Estimate,20,8321.92,22,10660.28
18218,2022-05,1151,3,Budget,9,4953.49,9,5209.34
18219,2022-05,1151,5,Rolling Forecast,5,2866.85,4,2375.9
18220,2022-05,1151,6,Budget,161,103886.63,177,90668.02
18221,2022-05,1151,7,Rolling Forecast,42,25737.74,44,22864.28
18222,2022-05,1151,9,Rolling Forecast,114,70105.79,114,67094.48
18223,2022-05,1152,2,Rolling Forecast,8,6110.46,7,5364.15
18224,2022-05,1152,3,Rolling Forecast,2,2020.13,3,2044.44
18225,2022-05,1152,4,Latest Estimate,35,21331.14,29,21823.05
18226,2022-05,1152,5,Budget,57,42774.9,56,38502.64
18227,2022-05,1152,6,Rolling Forecast,34,23619.15,42,25419.14
18228,2022-05,1152,10,Rolling Forecast,31,24217.22,29,22795.08
18229,2022-05,1153,1,Latest Estimate,68,44016.01,78,46561.4
18230,2022-05,1153,6,Rolling Forecast,20,14390.91,25,16721.35
18231,2022-05,1153,9,Latest Estimate,110,72844.76,130,85047.9
18232,2022-05,1153,10,Budget,25,14069.8,23,12410.26
18233,2022-05,1154,2,Rolling Forecast,25,14363.57,22,13354.94
18234,2022-05,1154,8,Rolling Forecast,63,26136.07,61,29854.54
18235,2022-05,1155,7,Latest Estimate,80,48290.22,91,48311.490000000005
18236,2022-05,1156,1,Rolling Forecast,18,10886.65,20,10427.37
18237,2022-05,1156,5,Budget,51,21291.47,60,24975.78
18238,2022-05,1156,6,Rolling Forecast,60,20871.46,50,20867.1
18239,2022-05,1156,7,Latest Estimate,68,31094.79,71,34517.25
18240,2022-05,1156,9,Rolling Forecast,14,7298.11,16,7747.09
18241,2022-05,1157,1,Budget,35,27863.07,30,23304.83
18242,2022-05,1157,4,Latest Estimate,47,45795.06,50,36823.26
18243,2022-05,1157,5,Rolling Forecast,28,21551.5,27,24656.48
18244,2022-05,1157,6,Latest Estimate,51,52979.39,70,52062.46
18245,2022-05,1157,8,Latest Estimate,68,38571.97,63,48918.07
18246,2022-05,1157,10,Rolling Forecast,64,32067.79,53,36724.14
18247,2022-05,1158,4,Latest Estimate,45,27468.48,41,26510.35
18248,2022-05,1158,5,Latest Estimate,37,23544.11,31,21718.35
18249,2022-05,1158,6,Latest Estimate,74,42490.03,77,56740.63
18250,2022-05,1158,8,Budget,22,15654.27,24,16182.230000000001
18251,2022-05,1159,1,Rolling Forecast,53,28211.11,59,26679.37
18252,2022-05,1159,6,Budget,16,10286.71,20,10939.32
18253,2022-05,1160,1,Rolling Forecast,283,15865.35,215,15342.439999999999
18254,2022-05,1160,4,Budget,19,1760.56,24,1955.28
18255,2022-05,1160,5,Budget,62,4372.35,50,3769.66
18256,2022-05,1160,6,Budget,81,8853.53,97,7150.21
18257,2022-05,1160,9,Rolling Forecast,8,724.97,8,656.34
18258,2022-05,1161,1,Rolling Forecast,28,1755.55,32,1755.8
18259,2022-05,1161,4,Budget,26,1188.36,25,1398.2
18260,2022-05,1161,6,Rolling Forecast,102,6181.7,113,6069.41
18261,2022-05,1161,7,Rolling Forecast,8,500.06,8,485.4
18262,2022-05,1161,10,Rolling Forecast,6,339.69,5,323.6
