sales_id,order_id,date_id,date,year_month,customer_id,product_id,region_id,sales_rep_id,units,asp_eur,discount_pct,revenue_eur,revenue_local_currency,currency,unit_cost_eur,gross_profit_eur,gross_margin_pct,is_outlier_order
35045,ORD-00035045,20250320,2025-03-20,2025-03,496,1150,3,47.0,33,679.8,0.162,22433.53,22433.53,EUR,659.54,668.76,0.0298,False
35046,ORD-00035046,20221021,2022-10-21,2022-10,678,1066,1,83.0,33,161.33,0.163,5323.78,5323.78,EUR,93.83,2227.34,0.4184,False
35047,ORD-00035047,20230727,2023-07-27,2023-07,530,1161,5,35.0,8,53.59,0.148,428.73,366.44,GBP,48.56,40.23,0.0938,False
35048,ORD-00035048,20210910,2021-09-10,2021-09,1079,1104,6,83.0,36,817.61,0.204,29434.03,31993.51,USD,654.84,5859.8,0.1991,False
35049,ORD-00035049,20250925,2025-09-25,2025-09,228,1104,1,79.0,21,1098.41,0.085,23066.6,23066.6,EUR,758.43,7139.58,0.3095,False
35050,ORD-00035050,20250808,2025-08-08,2025-08,772,1182,3,75.0,30,267.98,0.124,8039.43,8039.43,EUR,98.51,5084.0,0.6324,False
35051,ORD-00035051,20220724,2022-07-24,2022-07,826,1177,9,37.0,98,38.01,0.183,3724.78,16194.7,PLN,39.15,-111.44,-0.0299,False
35052,ORD-00035052,20240203,2024-02-03,2024-02,173,1137,6,79.0,59,58.17,0.222,3432.24,3730.7,USD,49.46,514.1,0.1498,False
35053,ORD-00035053,20230126,2023-01-26,2023-01,275,1131,10,61.0,43,80.12,0.178,3445.32,555696.77,JPY,68.27,509.87,0.148,False
35054,ORD-00035054,20211126,2021-11-26,2021-11,780,1183,1,84.0,11,169.96,0.128,1869.52,1869.52,EUR,57.22,1240.11,0.6633,False
35055,ORD-00035055,20210407,2021-04-07,2021-04,871,1014,1,60.0,14,1119.79,0.164,15677.12,15677.12,EUR,925.73,2716.96,0.1733,False
35056,ORD-00035056,20250321,2025-03-21,2025-03,472,1052,9,35.0,28,411.62,0.076,11525.29,50109.96,PLN,274.53,3838.4,0.333,False
35057,ORD-00035057,20220826,2022-08-26,2022-08,727,1166,8,79.0,9,59.53,0.166,535.77,535.77,EUR,49.39,91.26,0.1703,False
35058,ORD-00035058,20231020,2023-10-20,2023-10,244,1087,3,49.0,8,545.96,0.097,4367.64,4367.64,EUR,359.79,1489.3,0.341,False
35059,ORD-00035059,20250812,2025-08-12,2025-08,715,1092,6,29.0,27,944.46,0.102,25500.35,27717.77,USD,700.49,6587.15,0.2583,False
35060,ORD-00035060,20210212,2021-02-12,2021-02,558,1059,10,10.0,53,408.71,0.069,21661.85,3493846.77,JPY,321.55,4619.86,0.2133,False
35061,ORD-00035061,20231206,2023-12-06,2023-12,250,1108,6,53.0,15,1664.0,0.131,24959.93,27130.36,USD,1028.16,9537.6,0.3821,False
35062,ORD-00035062,20251103,2025-11-03,2025-11,901,1164,9,71.0,52,42.35,0.169,2202.39,9575.61,PLN,36.27,316.58,0.1437,False
35063,ORD-00035063,20250226,2025-02-26,2025-02,831,1136,4,43.0,45,73.92,0.132,3326.23,3326.23,EUR,52.89,946.13,0.2844,False
35064,ORD-00035064,20220327,2022-03-27,2022-03,288,1051,1,24.0,8,413.04,0.045,3304.3,3304.3,EUR,290.83,977.66,0.2959,False
35065,ORD-00035065,20220217,2022-02-17,2022-02,719,1073,1,79.0,75,140.01,0.218,10500.81,10500.81,EUR,104.03,2698.25,0.257,False
35066,ORD-00035066,20241212,2024-12-12,2024-12,715,1017,6,44.0,13,976.31,0.067,12692.05,13795.71,USD,802.45,2260.22,0.1781,False
35067,ORD-00035067,20210621,2021-06-21,2021-06,811,1125,6,47.0,16,83.22,0.085,1331.49,1447.27,USD,52.35,493.92,0.371,False
35068,ORD-00035068,20240304,2024-03-04,2024-03,468,1150,5,63.0,45,709.04,0.073,31906.89,27270.85,GBP,664.81,1990.44,0.0624,False
35069,ORD-00035069,20220426,2022-04-26,2022-04,125,1026,3,31.0,21,578.45,0.115,12147.36,12147.36,EUR,486.44,1932.03,0.159,False
35070,ORD-00035070,20250418,2025-04-18,2025-04,578,1174,9,23.0,56,51.74,0.237,2897.26,12596.78,PLN,45.11,370.85,0.128,False
35071,ORD-00035071,20230128,2023-01-28,2023-01,459,1196,6,6.0,58,198.76,0.142,11528.08,12530.52,USD,68.92,7530.9,0.6533,False
35072,ORD-00035072,20230406,2023-04-06,2023-04,860,1195,6,47.0,29,192.84,0.15,5592.23,6078.51,USD,106.05,2516.66,0.45,False
35073,ORD-00035073,20250201,2025-02-01,2025-02,589,1013,10,,42,778.39,0.241,32692.58,5272996.77,JPY,745.57,1378.51,0.0422,False
35074,ORD-00035074,20210711,2021-07-11,2021-07,1124,1052,2,18.0,52,328.04,0.203,17058.07,17058.07,EUR,265.45,3254.67,0.1908,False
35075,ORD-00035075,20240306,2024-03-06,2024-03,774,1112,1,20.0,4,1684.68,0.066,6738.7,6738.7,EUR,980.37,2817.22,0.4181,False
35076,ORD-00035076,20251112,2025-11-12,2025-11,1094,1138,7,78.0,3,89.79,0.022,269.37,396.13,CAD,60.33,88.37,0.3281,False
35077,ORD-00035077,20240604,2024-06-04,2024-06,521,1113,8,52.0,29,1751.68,0.075,50798.78,50798.78,EUR,1302.52,13025.81,0.2564,False
35078,ORD-00035078,20210625,2021-06-25,2021-06,464,1055,3,61.0,69,373.06,0.183,25741.27,25741.27,EUR,308.44,4458.95,0.1732,False
35079,ORD-00035079,20250824,2025-08-24,2025-08,1073,1191,5,44.0,61,261.36,0.137,15942.91,13626.42,GBP,115.81,8878.74,0.5569,False
35080,ORD-00035080,20211012,2021-10-12,2021-10,231,1134,1,20.0,99,61.91,0.193,6129.0,6129.0,EUR,52.54,927.62,0.1513,False
35081,ORD-00035081,20230107,2023-01-07,2023-01,1122,1126,7,61.0,22,64.04,0.075,1408.82,2071.79,CAD,45.85,400.09,0.284,False
35082,ORD-00035082,20220109,2022-01-09,2022-01,202,1175,1,58.0,43,48.26,0.243,2075.28,2075.28,EUR,51.52,-140.27,-0.0676,False
35083,ORD-00035083,20241017,2024-10-17,2024-10,95,1145,9,22.0,41,666.31,0.096,27318.66,118776.78,PLN,661.32,204.67,0.0075,False
35084,ORD-00035084,20220627,2022-06-27,2022-06,379,1120,3,41.0,28,74.05,0.172,2073.37,2073.37,EUR,67.41,185.78,0.0896,False
35085,ORD-00035085,20220620,2022-06-20,2022-06,436,1170,1,73.0,111,64.21,0.1,7127.68,7127.68,EUR,59.65,506.75,0.0711,False
35086,ORD-00035086,20230403,2023-04-03,2023-04,489,1153,2,62.0,42,669.45,0.127,28116.95,28116.95,EUR,548.06,5098.62,0.1813,False
35087,ORD-00035087,20220818,2022-08-18,2022-08,275,1120,10,53.0,58,89.81,0.107,5209.15,840185.48,JPY,69.83,1158.97,0.2225,False
35088,ORD-00035088,20250115,2025-01-15,2025-01,898,1087,3,35.0,17,520.63,0.153,8850.64,8850.64,EUR,359.01,2747.5,0.3104,False
35089,ORD-00035089,20231106,2023-11-06,2023-11,773,1091,5,54.0,66,772.13,0.192,50960.28,43555.79,GBP,467.59,20099.55,0.3944,False
35090,ORD-00035090,20231219,2023-12-19,2023-12,310,1040,7,52.0,49,345.93,0.143,16950.74,24927.56,CAD,234.07,5481.35,0.3234,False
35091,ORD-00035091,20211206,2021-12-06,2021-12,409,1052,5,71.0,53,358.59,0.149,19005.47,16243.99,GBP,267.04,4852.41,0.2553,False
35092,ORD-00035092,20250903,2025-09-03,2025-09,559,1174,8,12.0,27,57.43,0.145,1550.62,1550.62,EUR,44.84,339.98,0.2193,False
35093,ORD-00035093,20221206,2022-12-06,2022-12,697,1030,1,67.0,115,529.21,0.193,60858.68,60858.68,EUR,511.29,2059.78,0.0338,False
35094,ORD-00035094,20230124,2023-01-24,2023-01,164,1107,9,83.0,19,1199.99,0.114,22799.9,99130.0,PLN,993.39,3925.5,0.1722,False
35095,ORD-00035095,20220513,2022-05-13,2022-05,244,1010,3,29.0,13,939.39,0.138,12212.09,12212.09,EUR,798.6,1830.31,0.1499,False
35096,ORD-00035096,20251109,2025-11-09,2025-11,808,1059,10,55.0,9,477.28,0.018,4295.54,692829.03,JPY,344.88,1191.58,0.2774,False
35097,ORD-00035097,20240317,2024-03-17,2024-03,542,1102,8,6.0,42,1371.74,0.125,57612.99,57612.99,EUR,882.4,20552.12,0.3567,False
35098,ORD-00035098,20210512,2021-05-12,2021-05,771,1003,1,52.0,32,1032.81,0.082,33050.0,33050.0,EUR,842.48,6090.54,0.1843,False
35099,ORD-00035099,20220201,2022-02-01,2022-02,1073,1026,5,35.0,36,556.43,0.102,20031.61,17121.03,GBP,491.01,2355.38,0.1176,False
35100,ORD-00035100,20230818,2023-08-18,2023-08,352,1050,9,76.0,16,540.78,0.035,8652.52,37619.65,PLN,384.32,2503.45,0.2893,False
35101,ORD-00035101,20220122,2022-01-22,2022-01,1103,1183,4,23.0,36,163.46,0.066,5884.53,5884.53,EUR,56.09,3865.18,0.6568,True
35102,ORD-00035102,20240314,2024-03-14,2024-03,118,1150,3,53.0,28,646.71,0.154,18108.01,18108.01,EUR,612.66,953.54,0.0527,False
35103,ORD-00035103,20221003,2022-10-03,2022-10,877,1043,6,12.0,7,342.66,0.033,2398.6,2607.17,USD,281.66,426.97,0.178,False
35104,ORD-00035104,20221207,2022-12-07,2022-12,616,1029,9,74.0,17,606.63,0.09,10312.67,44837.7,PLN,415.14,3255.29,0.3157,False
35105,ORD-00035105,20250118,2025-01-18,2025-01,968,1011,7,20.0,9,1034.71,0.072,9312.43,13694.75,CAD,727.51,2764.87,0.2969,False
35106,ORD-00035106,20231102,2023-11-02,2023-11,283,1015,5,60.0,9,768.89,0.17,6920.02,5914.55,GBP,663.79,945.95,0.1367,False
35107,ORD-00035107,20210912,2021-09-12,2021-09,872,1180,4,50.0,25,228.97,0.116,5724.18,5724.18,EUR,119.84,2728.17,0.4766,False
35108,ORD-00035108,20230113,2023-01-13,2023-01,1089,1172,8,68.0,5,54.85,0.033,274.24,274.24,EUR,45.44,47.03,0.1715,False
35109,ORD-00035109,20250730,2025-07-30,2025-07,843,1125,5,51.0,37,73.34,0.247,2713.5,2319.23,GBP,60.59,471.49,0.1738,False
35110,ORD-00035110,20250430,2025-04-30,2025-04,579,1151,2,47.0,55,506.76,0.25,27871.94,27871.94,EUR,523.31,-910.36,-0.0327,False
35111,ORD-00035111,20241209,2024-12-09,2024-12,374,1082,4,44.0,3,918.99,0.038,2756.96,2756.96,EUR,581.24,1013.24,0.3675,False
35112,ORD-00035112,20250425,2025-04-25,2025-04,523,1075,10,42.0,58,164.56,0.203,9544.41,1539420.97,JPY,119.34,2622.43,0.2748,False
35113,ORD-00035113,20210720,2021-07-20,2021-07,990,1109,5,54.0,8,1161.33,0.069,9290.62,7940.7,GBP,787.56,2990.14,0.3218,False
35114,ORD-00035114,20211001,2021-10-01,2021-10,974,1037,8,3.0,42,500.0,0.19,20999.8,20999.8,EUR,476.19,1000.01,0.0476,False
35115,ORD-00035115,20210210,2021-02-10,2021-02,459,1199,6,9.0,66,226.16,0.128,14926.57,16224.53,USD,80.56,9609.84,0.6438,False
35116,ORD-00035116,20211006,2021-10-06,2021-10,551,1178,1,76.0,46,38.8,0.084,1784.83,1784.83,EUR,37.53,58.28,0.0327,False
35117,ORD-00035117,20250322,2025-03-22,2025-03,689,1120,1,34.0,39,87.41,0.154,3409.0,3409.0,EUR,71.46,622.21,0.1825,False
35118,ORD-00035118,20210323,2021-03-23,2021-03,1120,1082,5,6.0,38,740.92,0.091,28154.85,24063.97,GBP,550.2,7247.32,0.2574,False
35119,ORD-00035119,20230713,2023-07-13,2023-07,223,1110,9,50.0,68,1646.68,,111974.09,486843.87,PLN,1234.35,28038.4,0.2504,False
35120,ORD-00035120,20220522,2022-05-22,2022-05,211,1086,4,44.0,7,771.64,0.128,5401.45,5401.45,EUR,487.87,1986.37,0.3677,False
35121,ORD-00035121,20250406,2025-04-06,2025-04,1019,1013,6,65.0,11,1023.29,0.104,11256.2,12235.0,USD,739.04,3126.74,0.2778,False
35122,ORD-00035122,20250215,2025-02-15,2025-02,687,1051,3,57.0,42,457.34,0.07,19208.24,19208.24,EUR,356.0,4256.17,0.2216,False
35123,ORD-00035123,20241217,2024-12-17,2024-12,1028,1088,5,17.0,70,846.6,0.267,59261.83,50651.14,GBP,581.66,18545.46,0.3129,False
35124,ORD-00035124,20230125,2023-01-25,2023-01,1122,1137,7,57.0,16,63.78,0.122,1020.42,1500.62,CAD,49.07,235.23,0.2305,False
35125,ORD-00035125,20250923,2025-09-23,2025-09,758,1046,2,37.0,18,540.83,0.092,9734.92,9734.92,EUR,428.82,2016.25,0.2071,False
35126,ORD-00035126,20250729,2025-07-29,2025-07,84,1043,1,14.0,39,337.15,0.156,13148.8,13148.8,EUR,290.34,1825.67,0.1388,False
35127,ORD-00035127,20240605,2024-06-05,2024-06,186,1059,1,11.0,48,397.44,0.105,19076.98,19076.98,EUR,350.27,2264.18,0.1187,False
35128,ORD-00035128,20240327,2024-03-27,2024-03,946,1086,3,32.0,15,754.93,0.137,11323.9,11323.9,EUR,557.03,2968.4,0.2621,False
35129,ORD-00035129,20221117,2022-11-17,2022-11,953,1056,8,83.0,9,421.66,0.058,3794.92,3794.92,EUR,265.53,1405.17,0.3703,False
35130,ORD-00035130,20241106,2024-11-06,2024-11,275,1139,10,84.0,70,84.41,0.164,5908.74,953022.58,JPY,67.08,1213.43,0.2054,False
35131,ORD-00035131,20251012,2025-10-12,2025-10,823,1077,1,79.0,12,162.33,0.05,1947.99,1947.99,EUR,95.25,804.94,0.4132,False
35132,ORD-00035132,20221016,2022-10-16,2022-10,893,1109,4,27.0,9,1317.09,0.048,11853.8,11853.8,EUR,817.48,4496.45,0.3793,False
35133,ORD-00035133,20220818,2022-08-18,2022-08,137,1124,2,83.0,10,96.58,0.056,965.78,965.78,EUR,59.56,370.17,0.3833,False
35134,ORD-00035134,20220625,2022-06-25,2022-06,14,1045,1,13.0,26,379.79,0.137,9874.51,9874.51,EUR,325.19,1419.58,0.1438,False
35135,ORD-00035135,20251209,2025-12-09,2025-12,122,1046,2,49.0,50,583.96,0.115,29197.95,29197.95,EUR,400.54,9171.14,0.3141,False
35136,ORD-00035136,20231126,2023-11-26,2023-11,759,1175,2,28.0,51,59.16,0.161,3016.92,3016.92,EUR,50.81,425.45,0.141,False
35137,ORD-00035137,20251119,2025-11-19,2025-11,379,1000,3,58.0,75,730.06,0.133,54754.48,54754.48,EUR,597.46,9945.2,0.1816,False
35138,ORD-00035138,20240405,2024-04-05,2024-04,738,1047,3,77.0,15,599.56,0.068,8993.36,8993.36,EUR,358.33,3618.43,0.4023,False
35139,ORD-00035139,20220904,2022-09-04,2022-09,680,1063,8,26.0,13,168.16,0.101,2186.12,2186.12,EUR,94.58,956.59,0.4376,False
35140,ORD-00035140,20240209,2024-02-09,2024-02,468,1056,5,18.0,39,409.5,0.166,15970.45,13649.96,GBP,267.91,5521.81,0.3458,False
35141,ORD-00035141,20211125,2021-11-25,2021-11,1032,1147,1,83.0,54,704.6,0.059,38048.57,38048.57,EUR,574.93,7002.17,0.184,False
35142,ORD-00035142,20230608,2023-06-08,2023-06,479,1116,1,47.0,47,1334.26,0.177,62710.33,62710.33,EUR,1109.55,10561.31,0.1684,False
35143,ORD-00035143,20230529,2023-05-29,2023-05,417,1136,1,14.0,40,72.58,0.142,2903.25,2903.25,EUR,50.73,874.24,0.3011,False
35144,ORD-00035144,20240122,2024-01-22,2024-01,185,1141,9,36.0,43,556.63,0.19,23935.04,104065.39,PLN,589.89,-1430.38,-0.0598,False
35145,ORD-00035145,20230212,2023-02-12,2023-02,873,1086,4,35.0,1,772.77,0.061,772.77,772.77,EUR,474.1,298.67,0.3865,False
35146,ORD-00035146,20230622,2023-06-22,2023-06,459,1187,6,66.0,42,303.95,0.133,12766.11,13876.21,USD,131.22,7254.93,0.5683,False
35147,ORD-00035147,20250620,2025-06-20,2025-06,1073,1088,5,23.0,53,1028.2,0.121,54494.47,46576.47,GBP,630.98,21052.56,0.3863,False
35148,ORD-00035148,20220107,2022-01-07,2022-01,489,1046,2,79.0,32,550.1,0.08,17603.14,17603.14,EUR,384.86,5287.72,0.3004,False
35149,ORD-00035149,20250918,2025-09-18,2025-09,263,1130,6,56.0,47,84.26,0.13,3960.03,4304.38,USD,67.86,770.66,0.1946,False
35150,ORD-00035150,20231123,2023-11-23,2023-11,717,1134,5,55.0,30,73.14,0.115,2194.14,1875.33,GBP,54.04,573.0,0.2612,False
35151,ORD-00035151,20240426,2024-04-26,2024-04,733,1184,1,22.0,43,173.85,0.103,7475.46,7475.46,EUR,74.36,4278.0,0.5723,False
35152,ORD-00035152,20210822,2021-08-22,2021-08,592,1106,2,46.0,58,1200.05,0.134,69602.8,69602.8,EUR,767.01,25116.4,0.3609,False
35153,ORD-00035153,20211108,2021-11-08,2021-11,747,1169,6,34.0,87,37.03,0.247,3221.91,3502.08,USD,39.84,-244.12,-0.0758,False
35154,ORD-00035154,20241101,2024-11-01,2024-11,976,1164,1,49.0,98,36.88,0.219,3614.39,3614.39,EUR,34.89,195.47,0.0541,False
35155,ORD-00035155,20250807,2025-08-07,2025-08,164,1100,9,83.0,28,1400.2,0.113,39205.58,170459.04,PLN,1001.87,11153.33,0.2845,False
35156,ORD-00035156,20231025,2023-10-25,2023-10,526,1056,10,43.0,20,428.01,0.062,8560.3,1380693.55,JPY,269.71,3166.12,0.3699,False
35157,ORD-00035157,20211215,2021-12-15,2021-12,1172,1102,1,25.0,16,1259.23,0.109,20147.61,20147.61,EUR,865.7,6296.33,0.3125,False
35158,ORD-00035158,20250205,2025-02-05,2025-02,570,1087,6,61.0,36,543.75,0.113,19575.15,21277.34,USD,380.43,5879.72,0.3004,False
35159,ORD-00035159,20250910,2025-09-10,2025-09,379,1075,3,24.0,48,175.5,0.141,8424.08,8424.08,EUR,116.8,2817.79,0.3345,False
35160,ORD-00035160,20240711,2024-07-11,2024-07,389,1087,1,77.0,71,538.8,0.079,38254.59,38254.59,EUR,385.1,10912.64,0.2853,False
35161,ORD-00035161,20220112,2022-01-12,2022-01,686,1075,4,40.0,28,176.05,0.077,4929.53,4929.53,EUR,109.39,1866.62,0.3787,False
35162,ORD-00035162,20230401,2023-04-01,2023-04,577,1172,10,18.0,7,43.2,0.141,302.37,48769.35,JPY,47.05,-26.98,-0.0892,False
35163,ORD-00035163,20251014,2025-10-14,2025-10,520,1010,6,44.0,59,1090.81,0.058,64357.55,69953.86,USD,798.17,17265.41,0.2683,False
35164,ORD-00035164,20220129,2022-01-29,2022-01,607,1077,1,29.0,57,140.03,0.119,7981.78,7981.78,EUR,89.48,2881.36,0.361,False
35165,ORD-00035165,20211221,2021-12-21,2021-12,478,1013,5,29.0,4,882.02,0.029,3528.09,3015.46,GBP,658.39,894.53,0.2535,False
35166,ORD-00035166,20240916,2024-09-16,2024-09,813,1199,3,40.0,83,248.16,0.166,20597.63,20597.63,EUR,85.08,13536.27,0.6572,False
35167,ORD-00035167,20231130,2023-11-30,2023-11,250,1095,6,66.0,17,527.1,0.094,8960.72,9739.91,USD,313.14,3637.41,0.4059,False
35168,ORD-00035168,20220225,2022-02-25,2022-02,349,1129,1,33.0,86,56.69,0.177,4874.95,4874.95,EUR,50.52,529.84,0.1087,False
35169,ORD-00035169,20240404,2024-04-04,2024-04,910,1139,6,65.0,54,91.52,0.123,4942.18,5371.93,USD,62.65,1559.03,0.3155,False
35170,ORD-00035170,20251009,2025-10-09,2025-10,686,1137,4,40.0,32,65.14,0.176,2084.44,2084.44,EUR,50.77,459.95,0.2207,False
35171,ORD-00035171,20250515,2025-05-15,2025-05,570,1019,6,19.0,63,1033.74,0.087,65125.45,70788.53,USD,675.92,22542.38,0.3461,False
35172,ORD-00035172,20210115,2021-01-15,2021-01,1196,1130,2,50.0,85,81.31,0.085,6910.95,6910.95,EUR,59.14,1884.08,0.2726,False
35173,ORD-00035173,20250621,2025-06-21,2025-06,532,1169,8,43.0,23,57.45,0.027,1321.29,1321.29,EUR,43.15,328.74,0.2488,False
35174,ORD-00035174,20240422,2024-04-22,2024-04,1077,1089,9,65.0,21,757.82,0.14,15914.32,69192.7,PLN,525.8,4872.43,0.3062,False
35175,ORD-00035175,20220702,2022-07-02,2022-07,474,1082,1,44.0,57,875.99,0.122,49931.16,49931.16,EUR,564.78,17738.52,0.3553,False
35176,ORD-00035176,20210725,2021-07-25,2021-07,1124,1027,2,66.0,55,327.36,0.273,18004.67,18004.67,EUR,354.82,-1510.25,-0.0839,False
35177,ORD-00035177,20251124,2025-11-24,2025-11,8,1110,10,4.0,80,1642.64,0.123,131411.06,21195332.26,JPY,1257.95,30775.14,0.2342,False
35178,ORD-00035178,20210304,2021-03-04,2021-03,1197,1135,3,22.0,48,70.96,0.163,3405.99,3405.99,EUR,51.35,941.34,0.2764,False
35179,ORD-00035179,20220115,2022-01-15,2022-01,132,1075,4,56.0,9,151.71,0.122,1365.42,1365.42,EUR,116.26,319.12,0.2337,False
35180,ORD-00035180,20240714,2024-07-14,2024-07,1172,1026,1,29.0,35,567.78,0.111,19872.27,19872.27,EUR,536.3,1101.93,0.0555,False
35181,ORD-00035181,20241206,2024-12-06,2024-12,593,1057,6,2.0,21,498.47,0.0,10467.91,11378.16,USD,322.46,3696.27,0.3531,False
35182,ORD-00035182,20220701,2022-07-01,2022-07,1174,1183,1,53.0,76,157.32,0.133,11956.39,11956.39,EUR,55.32,7752.06,0.6484,False
35183,ORD-00035183,20241107,2024-11-07,2024-11,50,1119,9,46.0,86,1447.22,0.153,124460.79,541133.87,PLN,1131.42,27158.36,0.2182,False
35184,ORD-00035184,20241216,2024-12-16,2024-12,717,1159,5,33.0,21,627.61,0.071,13179.83,11264.81,GBP,602.47,527.9,0.0401,False
35185,ORD-00035185,20250215,2025-02-15,2025-02,120,1054,2,26.0,24,529.16,0.09,12699.73,12699.73,EUR,382.87,3510.96,0.2765,False
35186,ORD-00035186,20241201,2024-12-01,2024-12,1073,1197,5,16.0,26,187.95,0.185,4886.63,4176.61,GBP,85.06,2675.03,0.5474,False
35187,ORD-00035187,20210312,2021-03-12,2021-03,104,1134,8,23.0,5,77.58,0.093,387.89,387.89,EUR,53.59,119.94,0.3092,False
35188,ORD-00035188,20250721,2025-07-21,2025-07,327,1037,4,85.0,18,635.81,0.05,11444.56,11444.56,EUR,532.33,1862.61,0.1628,False
35189,ORD-00035189,20231229,2023-12-29,2023-12,349,1011,1,48.0,51,810.73,0.224,41347.33,41347.33,EUR,679.37,6699.59,0.162,False
35190,ORD-00035190,20230507,2023-05-07,2023-05,212,1174,3,50.0,58,54.4,0.146,3155.2,3155.2,EUR,42.06,715.7,0.2268,False
35191,ORD-00035191,20210222,2021-02-22,2021-02,135,1097,7,71.0,14,532.89,0.166,7460.53,10971.37,CAD,397.1,1901.12,0.2548,False
35192,ORD-00035192,20240217,2024-02-17,2024-02,481,1048,1,15.0,18,553.94,0.126,9970.87,9970.87,EUR,399.11,2786.88,0.2795,False
35193,ORD-00035193,20211207,2021-12-07,2021-12,1093,1026,5,34.0,13,558.09,0.132,7255.22,6201.04,GBP,465.11,1208.77,0.1666,False
35194,ORD-00035194,20231207,2023-12-07,2023-12,520,1100,6,29.0,88,1392.81,0.136,122567.41,133225.45,USD,969.36,37263.84,0.304,False
35195,ORD-00035195,20220125,2022-01-25,2022-01,897,1093,7,10.0,19,751.37,0.095,14276.03,20994.16,CAD,567.88,3486.41,0.2442,False
35196,ORD-00035196,20240820,2024-08-20,2024-08,347,1195,1,26.0,49,215.06,0.135,10538.06,10538.06,EUR,107.53,5269.04,0.5,False
35197,ORD-00035197,20210713,2021-07-13,2021-07,442,1090,9,17.0,4,681.97,0.083,2727.87,11860.3,PLN,523.02,635.8,0.2331,False
35198,ORD-00035198,20240305,2024-03-05,2024-03,107,1003,3,17.0,9,1123.03,0.112,10107.27,10107.27,EUR,805.92,2853.97,0.2824,False
35199,ORD-00035199,20240523,2024-05-23,2024-05,1011,1108,1,39.0,26,1781.6,0.082,46321.71,46321.71,EUR,1033.74,19444.6,0.4198,False
35200,ORD-00035200,20230227,2023-02-27,2023-02,474,1062,1,82.0,47,192.75,0.233,9059.1,9059.1,EUR,99.54,4380.74,0.4836,False
35201,ORD-00035201,20250909,2025-09-09,2025-09,631,1001,3,13.0,5,900.49,0.058,4502.43,4502.43,EUR,588.9,1557.91,0.346,False
35202,ORD-00035202,20231106,2023-11-06,2023-11,199,1173,5,41.0,61,49.97,0.163,3048.21,2605.31,GBP,39.26,653.64,0.2144,False
35203,ORD-00035203,20241126,2024-11-26,2024-11,702,1028,3,3.0,74,504.78,0.132,37353.76,37353.76,EUR,402.35,7579.82,0.2029,False
35204,ORD-00035204,20230601,2023-06-01,2023-06,125,1083,3,62.0,56,675.63,0.16,37835.47,37835.47,EUR,400.84,15388.17,0.4067,False
35205,ORD-00035205,20250127,2025-01-27,2025-01,585,1084,5,71.0,7,618.04,0.107,4326.29,3697.68,GBP,421.36,1376.75,0.3182,False
35206,ORD-00035206,20250801,2025-08-01,2025-08,1073,1037,5,70.0,74,574.7,0.136,42527.76,36348.51,GBP,521.91,3906.09,0.0918,False
35207,ORD-00035207,20230402,2023-04-02,2023-04,1128,1193,9,25.0,47,174.54,0.158,8203.2,35666.09,PLN,76.26,4618.88,0.5631,False
35208,ORD-00035208,20251119,2025-11-19,2025-11,1112,1146,1,30.0,4,627.62,0.094,2510.49,2510.49,EUR,568.39,236.93,0.0944,False
35209,ORD-00035209,20211122,2021-11-22,2021-11,1086,1040,9,63.0,87,302.26,0.211,26296.19,114331.26,PLN,229.22,6354.17,0.2416,False
35210,ORD-00035210,20250430,2025-04-30,2025-04,701,1045,6,62.0,27,431.67,0.114,11655.16,12668.65,USD,347.25,2279.43,0.1956,False
35211,ORD-00035211,20231105,2023-11-05,2023-11,310,1100,7,5.0,36,1498.35,0.109,53940.77,79324.66,CAD,971.49,18967.07,0.3516,False
35212,ORD-00035212,20211028,2021-10-28,2021-10,951,1028,6,55.0,61,491.04,0.073,29953.27,32557.9,USD,358.15,8106.02,0.2706,False
35213,ORD-00035213,20240419,2024-04-19,2024-04,95,1085,9,61.0,96,764.88,0.168,73428.1,319252.61,PLN,446.96,30520.12,0.4156,False
35214,ORD-00035214,20211016,2021-10-16,2021-10,1165,1024,1,58.0,5,552.36,0.039,2761.79,2761.79,EUR,414.65,688.52,0.2493,False
35215,ORD-00035215,20250711,2025-07-11,2025-07,930,1056,1,10.0,25,476.86,0.051,11921.57,11921.57,EUR,278.11,4968.94,0.4168,False
35216,ORD-00035216,20250309,2025-03-09,2025-03,616,1014,9,39.0,11,1298.35,0.099,14281.83,62094.91,PLN,1001.39,3266.55,0.2287,False
35217,ORD-00035217,20240611,2024-06-11,2024-06,1158,1132,6,64.0,154,76.84,0.07,11832.66,12861.59,USD,57.0,3055.09,0.2582,True
35218,ORD-00035218,20220424,2022-04-24,2022-04,727,1021,8,35.0,12,647.65,0.085,7771.78,7771.78,EUR,519.72,1535.12,0.1975,False
35219,ORD-00035219,20251113,2025-11-13,2025-11,44,1138,2,35.0,15,82.74,0.119,1241.17,1241.17,EUR,63.7,285.67,0.2302,False
35220,ORD-00035220,20250512,2025-05-12,2025-05,777,1015,9,9.0,27,916.86,0.063,24755.31,107631.78,PLN,745.88,4616.6,0.1865,False
35221,ORD-00035221,20241008,2024-10-08,2024-10,798,1135,1,64.0,26,81.55,0.095,2120.37,2120.37,EUR,57.52,624.97,0.2947,False
