cost_id,year_month,product_id,standard_unit_cost_eur,actual_unit_cost_eur
3744,2022-07,1143,699.72,682.75
3745,2022-07,1144,562.29,557.0
3746,2022-07,1145,638.99,637.87
3747,2022-07,1146,532.19,547.76
3748,2022-07,1147,599.06,578.1
3749,2022-07,1148,533.32,527.0
3750,2022-07,1149,748.92,787.84
3751,2022-07,1150,616.15,605.4
3752,2022-07,1151,481.9,495.6
3753,2022-07,1152,762.2,807.87
3754,2022-07,1153,530.29,564.76
3755,2022-07,1154,547.05,524.02
3756,2022-07,1155,614.31,655.78
3757,2022-07,1156,488.37,508.94
3758,2022-07,1157,684.29,687.27
3759,2022-07,1158,657.26,681.99
3760,2022-07,1159,587.73,630.92
3761,2022-07,1160,57.83,59.77
3762,2022-07,1161,48.56,49.31
3763,2022-07,1162,53.53,56.95
3764,2022-07,1163,40.18,42.69
3765,2022-07,1164,32.91,31.44
3766,2022-07,1165,50.07,53.74
3767,2022-07,1166,50.51,51.93
3768,2022-07,1167,45.81,49.11
3769,2022-07,1168,45.56,43.89
3770,2022-07,1169,43.09,43.38
3771,2022-07,1170,59.25,62.09
3772,2022-07,1171,38.9,37.14
3773,2022-07,1172,45.27,46.72
3774,2022-07,1173,38.82,37.05
3775,2022-07,1174,40.97,41.38
3776,2022-07,1175,48.39,47.76
3777,2022-07,1176,50.88,50.44
3778,2022-07,1177,41.03,42.88
3779,2022-07,1178,38.83,40.02
3780,2022-07,1179,37.3,39.11
3781,2022-07,1180,116.47,124.6
3782,2022-07,1181,89.75,89.18
3783,2022-07,1182,85.8,88.55
3784,2022-07,1183,55.76,59.18
3785,2022-07,1184,67.07,67.4
3786,2022-07,1185,99.84,102.61
3787,2022-07,1186,99.87,97.79
3788,2022-07,1187,127.7,125.18
3789,2022-07,1188,83.9,86.58
3790,2022-07,1189,103.59,108.0
3791,2022-07,1190,99.31,101.87
3792,2022-07,1191,110.47,110.64
3793,2022-07,1192,107.03,115.36
3794,2022-07,1193,76.73,74.82
3795,2022-07,1194,108.49,116.52
3796,2022-07,1195,105.62,101.01
3797,2022-07,1196,71.21,71.86
3798,2022-07,1197,76.84,74.66
3799,2022-07,1198,107.66,116.07
3800,2022-07,1199,77.45,80.16
3801,2022-08,1000,549.46,527.57
3802,2022-08,1001,564.02,590.71
3803,2022-08,1002,574.26,556.72
3804,2022-08,1003,787.24,768.01
3805,2022-08,1004,547.31,559.24
3806,2022-08,1005,564.64,589.19
3807,2022-08,1006,656.09,682.04
3808,2022-08,1007,616.22,635.14
3809,2022-08,1008,551.28,559.01
3810,2022-08,1009,638.78,668.16
3811,2022-08,1010,776.12,764.77
3812,2022-08,1011,661.52,714.23
3813,2022-08,1012,690.77,710.3
3814,2022-08,1013,645.58,655.24
3815,2022-08,1014,928.37,994.62
3816,2022-08,1015,666.67,637.53
3817,2022-08,1016,792.64,836.4
3818,2022-08,1017,734.69,761.61
3819,2022-08,1018,745.51,753.47
3820,2022-08,1019,650.32,646.67
3821,2022-08,1020,427.63,419.65
3822,2022-08,1021,549.61,557.66
3823,2022-08,1022,489.15,479.0
3824,2022-08,1023,525.94,550.38
3825,2022-08,1024,413.71,427.73
3826,2022-08,1025,613.44,618.26
3827,2022-08,1026,475.22,495.1
3828,2022-08,1027,359.99,373.43
3829,2022-08,1028,397.4,421.82
3830,2022-08,1029,444.23,432.63
3831,2022-08,1030,506.55,505.19
3832,2022-08,1031,475.05,489.49
3833,2022-08,1032,439.97,443.55
3834,2022-08,1033,538.55,546.29
3835,2022-08,1034,470.99,460.16
3836,2022-08,1035,462.4,479.04
3837,2022-08,1036,472.41,481.18
3838,2022-08,1037,487.53,519.26
3839,2022-08,1038,450.61,478.95
3840,2022-08,1039,579.35,586.91
3841,2022-08,1040,224.59,241.49
3842,2022-08,1041,242.31,244.13
3843,2022-08,1042,314.06,312.77
3844,2022-08,1043,274.47,290.74
3845,2022-08,1044,318.88,324.41
3846,2022-08,1045,329.37,314.32
3847,2022-08,1046,381.41,394.11
3848,2022-08,1047,349.17,352.38
3849,2022-08,1048,423.98,444.08
3850,2022-08,1049,291.6,278.74
3851,2022-08,1050,365.53,392.54
3852,2022-08,1051,314.74,319.07
3853,2022-08,1052,276.44,290.06
3854,2022-08,1053,293.03,305.26
3855,2022-08,1054,387.95,390.64
3856,2022-08,1055,319.58,344.88
3857,2022-08,1056,257.55,264.17
3858,2022-08,1057,312.41,316.71
3859,2022-08,1058,404.0,427.88
3860,2022-08,1059,327.68,351.69
3861,2022-08,1060,99.73,98.7
3862,2022-08,1061,60.03,62.59
3863,2022-08,1062,99.22,105.89
3864,2022-08,1063,88.76,94.25
3865,2022-08,1064,116.35,124.84
3866,2022-08,1065,81.53,85.56
3867,2022-08,1066,90.72,93.28
3868,2022-08,1067,103.54,108.54
3869,2022-08,1068,109.51,105.49
3870,2022-08,1069,116.25,123.89
3871,2022-08,1070,72.83,75.75
3872,2022-08,1071,69.69,66.57
3873,2022-08,1072,88.1,86.33
3874,2022-08,1073,104.62,100.18
3875,2022-08,1074,66.63,65.77
3876,2022-08,1075,109.78,111.15
3877,2022-08,1076,74.35,71.53
3878,2022-08,1077,87.67,94.28
3879,2022-08,1078,124.11,127.89
3880,2022-08,1079,102.38,98.93
3881,2022-08,1080,373.21,401.26
3882,2022-08,1081,424.69,435.15
3883,2022-08,1082,600.36,610.2
3884,2022-08,1083,390.41,417.32
3885,2022-08,1084,409.66,408.13
3886,2022-08,1085,466.51,454.68
3887,2022-08,1086,516.4,525.08
3888,2022-08,1087,365.62,378.18
3889,2022-08,1088,575.15,587.94
3890,2022-08,1089,507.31,530.44
3891,2022-08,1090,548.31,536.74
3892,2022-08,1091,476.36,471.35
3893,2022-08,1092,640.47,652.74
3894,2022-08,1093,537.74,546.57
3895,2022-08,1094,525.8,563.74
3896,2022-08,1095,293.03,279.03
3897,2022-08,1096,648.36,672.68
3898,2022-08,1097,403.34,425.16
3899,2022-08,1098,460.12,470.11
3900,2022-08,1099,486.4,477.45
3901,2022-08,1100,981.08,932.76
3902,2022-08,1101,889.48,951.34
3903,2022-08,1102,943.19,916.73
3904,2022-08,1103,1320.8,1324.14
3905,2022-08,1104,732.08,711.88
3906,2022-08,1105,949.38,928.38
3907,2022-08,1106,780.71,836.54
3908,2022-08,1107,1002.37,994.54
3909,2022-08,1108,984.97,1002.19
3910,2022-08,1109,810.8,777.81
3911,2022-08,1110,1200.3,1276.83
3912,2022-08,1111,845.93,911.94
3913,2022-08,1112,931.41,886.5
3914,2022-08,1113,1214.36,1208.65
3915,2022-08,1114,951.42,995.91
3916,2022-08,1115,965.06,1012.99
3917,2022-08,1116,1047.99,1107.2
3918,2022-08,1117,907.65,895.57
3919,2022-08,1118,802.28,794.97
3920,2022-08,1119,1051.63,1031.35
3921,2022-08,1120,68.35,70.69
3922,2022-08,1121,48.6,46.96
3923,2022-08,1122,60.35,64.59
3924,2022-08,1123,50.4,52.52
3925,2022-08,1124,64.81,64.93
3926,2022-08,1125,53.24,55.27
3927,2022-08,1126,44.48,43.77
3928,2022-08,1127,71.14,73.19
3929,2022-08,1128,39.66,40.76
3930,2022-08,1129,51.32,49.53
3931,2022-08,1130,61.85,58.85
3932,2022-08,1131,70.01,66.86
3933,2022-08,1132,55.33,58.29
3934,2022-08,1133,78.86,83.74
3935,2022-08,1134,55.5,58.28
3936,2022-08,1135,55.79,60.22
3937,2022-08,1136,50.32,53.52
3938,2022-08,1137,49.53,51.7
3939,2022-08,1138,58.44,60.58
3940,2022-08,1139,63.03,63.77
3941,2022-08,1140,909.2,913.0
3942,2022-08,1141,593.46,584.87
3943,2022-08,1142,545.07,574.34
3944,2022-08,1143,716.72,688.25
3945,2022-08,1144,567.47,562.97
3946,2022-08,1145,610.77,656.95
3947,2022-08,1146,534.79,509.83
3948,2022-08,1147,604.28,646.31
3949,2022-08,1148,542.65,563.89
3950,2022-08,1149,770.8,772.65
3951,2022-08,1150,606.95,648.42
3952,2022-08,1151,497.0,521.64
3953,2022-08,1152,741.46,796.15
3954,2022-08,1153,521.7,496.98
3955,2022-08,1154,569.98,578.03
3956,2022-08,1155,646.84,663.06
3957,2022-08,1156,495.62,509.85
3958,2022-08,1157,700.12,742.01
3959,2022-08,1158,663.5,688.5
3960,2022-08,1159,557.67,565.73
3961,2022-08,1160,61.05,61.24
3962,2022-08,1161,47.81,45.83
3963,2022-08,1162,54.65,56.12
3964,2022-08,1163,38.87,40.01
3965,2022-08,1164,33.82,32.65
3966,2022-08,1165,46.61,46.41
3967,2022-08,1166,48.69,47.34
3968,2022-08,1167,46.96,48.04
3969,2022-08,1168,44.5,47.76
3970,2022-08,1169,41.79,39.95
3971,2022-08,1170,57.28,56.45
3972,2022-08,1171,40.22,42.52
3973,2022-08,1172,44.73,47.1
3974,2022-08,1173,39.38,39.91
3975,2022-08,1174,40.3,41.74
3976,2022-08,1175,47.27,49.52
3977,2022-08,1176,51.9,52.76
3978,2022-08,1177,38.92,39.08
3979,2022-08,1178,36.86,39.02
3980,2022-08,1179,37.32,39.63
3981,2022-08,1180,116.25,120.05
3982,2022-08,1181,87.99,83.76
3983,2022-08,1182,80.96,83.35
3984,2022-08,1183,56.76,57.64
3985,2022-08,1184,68.25,67.63
3986,2022-08,1185,105.06,106.75
3987,2022-08,1186,101.36,104.1
3988,2022-08,1187,132.33,134.1
3989,2022-08,1188,86.5,88.77
3990,2022-08,1189,93.27,91.87
3991,2022-08,1190,103.51,100.05
3992,2022-08,1191,111.24,112.49
3993,2022-08,1192,107.1,114.2
3994,2022-08,1193,77.49,79.02
3995,2022-08,1194,109.22,117.28
3996,2022-08,1195,100.8,108.8
3997,2022-08,1196,71.52,77.09
3998,2022-08,1197,81.69,82.98
3999,2022-08,1198,108.64,107.32
4000,2022-08,1199,80.99,82.61
4001,2022-09,1000,587.77,572.89
4002,2022-09,1001,541.26,570.15
4003,2022-09,1002,547.29,565.21
4004,2022-09,1003,806.19,772.97
4005,2022-09,1004,551.9,538.27
4006,2022-09,1005,562.75,586.8
4007,2022-09,1006,633.09,666.23
4008,2022-09,1007,611.65,659.66
4009,2022-09,1008,601.92,639.95
4010,2022-09,1009,620.04,606.59
4011,2022-09,1010,808.33,809.5
4012,2022-09,1011,632.39,674.25
4013,2022-09,1012,676.54,678.49
4014,2022-09,1013,712.06,762.23
4015,2022-09,1014,925.47,977.98
4016,2022-09,1015,657.84,661.66
4017,2022-09,1016,823.91,796.7
4018,2022-09,1017,749.51,775.31
4019,2022-09,1018,741.63,711.76
4020,2022-09,1019,665.87,684.79
4021,2022-09,1020,451.77,459.5
4022,2022-09,1021,545.09,561.57
4023,2022-09,1022,498.7,491.57
4024,2022-09,1023,538.01,534.25
4025,2022-09,1024,376.63,358.89
4026,2022-09,1025,673.12,645.87
4027,2022-09,1026,484.89,503.53
4028,2022-09,1027,353.83,340.46
4029,2022-09,1028,368.94,365.37
4030,2022-09,1029,426.52,415.34
4031,2022-09,1030,484.13,482.97
4032,2022-09,1031,452.38,450.82
4033,2022-09,1032,417.78,433.13
4034,2022-09,1033,518.28,511.44
4035,2022-09,1034,483.82,471.76
4036,2022-09,1035,478.02,505.14
4037,2022-09,1036,461.13,478.47
4038,2022-09,1037,509.65,495.07
4039,2022-09,1038,447.57,447.68
4040,2022-09,1039,573.95,563.64
4041,2022-09,1040,232.08,237.46
4042,2022-09,1041,260.95,254.5
4043,2022-09,1042,317.63,302.11
4044,2022-09,1043,267.52,288.34
4045,2022-09,1044,316.41,314.11
4046,2022-09,1045,316.75,315.65
4047,2022-09,1046,392.39,379.16
4048,2022-09,1047,356.56,370.54
4049,2022-09,1048,417.13,420.68
4050,2022-09,1049,293.9,314.59
4051,2022-09,1050,385.83,414.05
4052,2022-09,1051,321.58,338.34
4053,2022-09,1052,268.58,276.39
4054,2022-09,1053,295.91,314.76
4055,2022-09,1054,377.96,360.01
4056,2022-09,1055,322.53,333.65
4057,2022-09,1056,270.94,259.26
4058,2022-09,1057,317.91,331.19
4059,2022-09,1058,410.61,417.87
4060,2022-09,1059,319.6,320.04
4061,2022-09,1060,101.38,103.62
4062,2022-09,1061,64.07,66.44
4063,2022-09,1062,98.55,94.92
4064,2022-09,1063,89.45,90.69
4065,2022-09,1064,109.53,115.31
4066,2022-09,1065,80.64,80.03
4067,2022-09,1066,88.74,89.26
4068,2022-09,1067,109.32,105.81
4069,2022-09,1068,108.64,103.28
4070,2022-09,1069,113.18,112.35
4071,2022-09,1070,77.4,81.14
4072,2022-09,1071,73.27,70.16
4073,2022-09,1072,96.79,96.17
4074,2022-09,1073,106.03,105.76
4075,2022-09,1074,72.85,72.81
4076,2022-09,1075,108.87,106.3
4077,2022-09,1076,76.65,77.43
4078,2022-09,1077,88.67,92.79
4079,2022-09,1078,117.39,116.22
4080,2022-09,1079,98.36,98.38
4081,2022-09,1080,383.61,365.81
4082,2022-09,1081,418.43,449.56
4083,2022-09,1082,597.4,573.44
4084,2022-09,1083,396.49,414.76
4085,2022-09,1084,413.24,404.34
4086,2022-09,1085,455.42,445.65
4087,2022-09,1086,480.23,492.22
4088,2022-09,1087,362.46,390.63
4089,2022-09,1088,566.22,546.92
4090,2022-09,1089,507.39,538.78
4091,2022-09,1090,544.38,522.27
4092,2022-09,1091,463.67,445.18
4093,2022-09,1092,648.51,634.9
4094,2022-09,1093,521.22,559.58
4095,2022-09,1094,508.75,487.41
4096,2022-09,1095,293.48,308.67
4097,2022-09,1096,694.0,721.78
4098,2022-09,1097,395.8,397.71
4099,2022-09,1098,426.51,410.57
4100,2022-09,1099,474.54,468.28
4101,2022-09,1100,926.64,922.85
4102,2022-09,1101,877.23,845.94
4103,2022-09,1102,902.71,918.07
4104,2022-09,1103,1247.25,1322.84
4105,2022-09,1104,711.68,736.23
4106,2022-09,1105,935.5,924.1
4107,2022-09,1106,796.02,854.92
4108,2022-09,1107,963.88,1030.63
4109,2022-09,1108,989.49,1040.66
4110,2022-09,1109,783.87,802.51
4111,2022-09,1110,1226.47,1225.31
4112,2022-09,1111,890.75,877.39
4113,2022-09,1112,920.64,922.37
4114,2022-09,1113,1207.07,1259.02
4115,2022-09,1114,918.5,921.62
4116,2022-09,1115,969.57,926.55
4117,2022-09,1116,1059.1,1090.04
4118,2022-09,1117,900.62,856.4
4119,2022-09,1118,803.34,778.99
4120,2022-09,1119,1027.03,1015.97
4121,2022-09,1120,66.8,70.62
4122,2022-09,1121,49.12,51.21
4123,2022-09,1122,58.83,61.75
4124,2022-09,1123,51.02,50.09
4125,2022-09,1124,65.13,66.83
4126,2022-09,1125,53.26,54.68
4127,2022-09,1126,47.5,50.62
4128,2022-09,1127,69.16,68.06
4129,2022-09,1128,39.16,41.07
4130,2022-09,1129,54.61,56.25
4131,2022-09,1130,63.96,66.83
4132,2022-09,1131,67.49,71.97
4133,2022-09,1132,54.35,57.1
4134,2022-09,1133,79.16,82.83
4135,2022-09,1134,55.84,59.1
4136,2022-09,1135,53.06,53.15
4137,2022-09,1136,49.97,49.11
4138,2022-09,1137,46.8,48.95
4139,2022-09,1138,57.14,55.6
4140,2022-09,1139,61.61,63.43
4141,2022-09,1140,935.66,961.52
4142,2022-09,1141,579.99,617.97
4143,2022-09,1142,559.68,562.69
4144,2022-09,1143,714.32,743.45
4145,2022-09,1144,551.32,567.73
4146,2022-09,1145,618.03,649.12
4147,2022-09,1146,505.27,484.91
4148,2022-09,1147,589.82,627.65
4149,2022-09,1148,532.41,525.05
4150,2022-09,1149,738.65,744.99
4151,2022-09,1150,613.26,603.73
4152,2022-09,1151,472.34,453.4
4153,2022-09,1152,730.57,720.54
4154,2022-09,1153,552.67,534.02
4155,2022-09,1154,580.54,594.93
4156,2022-09,1155,627.81,624.14
4157,2022-09,1156,501.76,528.61
4158,2022-09,1157,713.03,749.44
4159,2022-09,1158,708.83,735.7
4160,2022-09,1159,565.31,548.02
4161,2022-09,1160,57.59,54.89
4162,2022-09,1161,46.83,45.0
4163,2022-09,1162,54.23,55.64
4164,2022-09,1163,39.29,39.16
4165,2022-09,1164,34.04,35.03
4166,2022-09,1165,47.66,46.97
4167,2022-09,1166,49.96,47.95
4168,2022-09,1167,48.24,51.48
4169,2022-09,1168,45.54,46.65
4170,2022-09,1169,41.24,42.26
4171,2022-09,1170,56.38,54.04
4172,2022-09,1171,41.17,44.07
4173,2022-09,1172,46.15,46.96
4174,2022-09,1173,37.93,37.38
4175,2022-09,1174,41.15,42.07
4176,2022-09,1175,50.71,51.17
4177,2022-09,1176,53.98,55.44
4178,2022-09,1177,40.09,38.98
4179,2022-09,1178,38.45,38.39
4180,2022-09,1179,37.15,35.93
4181,2022-09,1180,128.98,137.7
4182,2022-09,1181,88.24,93.77
4183,2022-09,1182,84.78,89.35
4184,2022-09,1183,55.73,53.32
4185,2022-09,1184,70.67,72.51
4186,2022-09,1185,112.58,109.53
4187,2022-09,1186,101.53,104.27
4188,2022-09,1187,126.46,122.31
4189,2022-09,1188,86.26,91.78
4190,2022-09,1189,101.66,108.32
4191,2022-09,1190,94.9,97.55
4192,2022-09,1191,114.31,113.81
4193,2022-09,1192,114.31,117.28
4194,2022-09,1193,77.7,76.85
4195,2022-09,1194,108.26,113.21
4196,2022-09,1195,101.23,99.57
4197,2022-09,1196,72.12,76.27
4198,2022-09,1197,82.2,78.45
4199,2022-09,1198,101.93,99.66
4200,2022-09,1199,84.27,81.5
4201,2022-10,1000,573.74,559.76
4202,2022-10,1001,546.09,563.02
4203,2022-10,1002,539.42,546.8
4204,2022-10,1003,809.34,869.17
4205,2022-10,1004,556.16,590.34
4206,2022-10,1005,558.87,589.39
4207,2022-10,1006,620.16,639.54
4208,2022-10,1007,601.67,635.17
4209,2022-10,1008,607.24,612.13
4210,2022-10,1009,624.42,671.93
4211,2022-10,1010,775.33,817.04
4212,2022-10,1011,656.69,626.53
4213,2022-10,1012,672.94,717.99
4214,2022-10,1013,688.88,698.1
4215,2022-10,1014,906.81,976.2
4216,2022-10,1015,655.95,653.85
4217,2022-10,1016,793.42,783.09
4218,2022-10,1017,725.92,728.66
4219,2022-10,1018,716.27,752.18
4220,2022-10,1019,688.96,660.87
4221,2022-10,1020,450.58,473.82
4222,2022-10,1021,508.16,487.88
4223,2022-10,1022,494.64,506.69
4224,2022-10,1023,513.29,488.19
4225,2022-10,1024,411.93,443.48
4226,2022-10,1025,624.78,669.41
4227,2022-10,1026,498.87,481.16
4228,2022-10,1027,358.79,356.39
4229,2022-10,1028,370.19,360.43
4230,2022-10,1029,422.38,450.33
4231,2022-10,1030,500.26,507.59
4232,2022-10,1031,471.3,488.41
4233,2022-10,1032,441.79,428.15
4234,2022-10,1033,515.1,544.5
4235,2022-10,1034,503.18,494.81
4236,2022-10,1035,447.31,475.18
4237,2022-10,1036,463.7,471.35
4238,2022-10,1037,503.34,529.74
4239,2022-10,1038,454.99,444.95
4240,2022-10,1039,597.74,641.66
4241,2022-10,1040,237.17,245.94
4242,2022-10,1041,254.66,273.16
4243,2022-10,1042,305.29,300.78
4244,2022-10,1043,280.87,291.45
4245,2022-10,1044,315.55,307.56
4246,2022-10,1045,342.11,334.87
4247,2022-10,1046,375.7,399.03
4248,2022-10,1047,346.72,371.21
4249,2022-10,1048,417.36,399.9
4250,2022-10,1049,291.54,303.27
4251,2022-10,1050,380.26,374.48
4252,2022-10,1051,322.3,340.67
4253,2022-10,1052,278.0,280.09
4254,2022-10,1053,290.36,283.72
4255,2022-10,1054,368.15,350.67
4256,2022-10,1055,298.92,320.52
4257,2022-10,1056,267.2,259.52
4258,2022-10,1057,322.45,325.44
4259,2022-10,1058,390.75,390.33
4260,2022-10,1059,329.6,339.83
4261,2022-10,1060,99.87,107.44
4262,2022-10,1061,63.28,68.27
4263,2022-10,1062,100.67,99.38
4264,2022-10,1063,89.53,94.3
4265,2022-10,1064,113.24,116.37
4266,2022-10,1065,83.52,86.08
4267,2022-10,1066,89.37,93.55
4268,2022-10,1067,108.38,107.52
4269,2022-10,1068,103.38,100.27
4270,2022-10,1069,117.15,118.76
4271,2022-10,1070,77.56,81.66
4272,2022-10,1071,70.7,69.29
4273,2022-10,1072,92.64,98.79
4274,2022-10,1073,102.25,109.83
4275,2022-10,1074,69.37,69.3
4276,2022-10,1075,109.22,107.73
4277,2022-10,1076,74.86,79.54
4278,2022-10,1077,86.34,82.29
4279,2022-10,1078,124.5,127.86
4280,2022-10,1079,100.65,98.47
4281,2022-10,1080,369.31,386.24
4282,2022-10,1081,403.67,386.67
4283,2022-10,1082,643.29,663.1
4284,2022-10,1083,378.2,400.15
4285,2022-10,1084,425.39,419.12
4286,2022-10,1085,447.08,431.07
4287,2022-10,1086,486.57,502.58
4288,2022-10,1087,349.4,347.31
4289,2022-10,1088,588.44,586.34
4290,2022-10,1089,480.65,514.58
4291,2022-10,1090,529.06,538.72
4292,2022-10,1091,443.11,472.57
4293,2022-10,1092,618.08,612.62
4294,2022-10,1093,556.92,579.64
4295,2022-10,1094,528.28,543.57
4296,2022-10,1095,312.82,333.85
4297,2022-10,1096,665.12,690.21
4298,2022-10,1097,403.05,387.73
4299,2022-10,1098,452.79,444.66
4300,2022-10,1099,466.3,495.78
4301,2022-10,1100,957.6,990.59
4302,2022-10,1101,854.65,848.74
4303,2022-10,1102,909.2,921.32
4304,2022-10,1103,1275.59,1273.93
4305,2022-10,1104,701.89,739.0
4306,2022-10,1105,887.06,911.88
4307,2022-10,1106,770.41,828.23
4308,2022-10,1107,1023.14,995.91
4309,2022-10,1108,1012.6,1003.6
4310,2022-10,1109,782.85,744.53
4311,2022-10,1110,1210.19,1305.68
4312,2022-10,1111,832.08,885.18
4313,2022-10,1112,922.67,944.93
4314,2022-10,1113,1139.38,1097.5
4315,2022-10,1114,937.05,903.28
4316,2022-10,1115,936.42,912.38
4317,2022-10,1116,1060.87,1142.0
4318,2022-10,1117,871.0,919.7
4319,2022-10,1118,794.07,788.68
4320,2022-10,1119,1062.49,1066.24
4321,2022-10,1120,67.32,72.49
4322,2022-10,1121,48.06,51.46
4323,2022-10,1122,58.65,56.42
4324,2022-10,1123,52.43,49.87
4325,2022-10,1124,65.0,62.18
4326,2022-10,1125,56.5,56.41
4327,2022-10,1126,45.77,45.46
4328,2022-10,1127,72.29,77.38
4329,2022-10,1128,38.78,39.48
4330,2022-10,1129,52.95,56.2
4331,2022-10,1130,63.07,61.85
4332,2022-10,1131,71.8,71.58
4333,2022-10,1132,53.89,52.51
4334,2022-10,1133,77.31,78.37
4335,2022-10,1134,55.2,52.86
4336,2022-10,1135,53.94,56.35
4337,2022-10,1136,50.07,52.53
4338,2022-10,1137,51.61,50.48
4339,2022-10,1138,57.51,55.04
4340,2022-10,1139,64.31,62.65
4341,2022-10,1140,848.34,849.06
4342,2022-10,1141,573.56,554.86
4343,2022-10,1142,546.15,564.89
4344,2022-10,1143,729.75,719.64
4345,2022-10,1144,561.81,589.52
4346,2022-10,1145,623.99,616.83
4347,2022-10,1146,492.61,484.24
4348,2022-10,1147,629.64,639.41
4349,2022-10,1148,523.0,509.86
4350,2022-10,1149,772.18,769.5
4351,2022-10,1150,617.96,604.43
4352,2022-10,1151,489.89,526.43
4353,2022-10,1152,718.01,730.17
4354,2022-10,1153,503.62,518.71
4355,2022-10,1154,578.01,571.32
4356,2022-10,1155,652.97,633.86
4357,2022-10,1156,495.29,509.92
4358,2022-10,1157,696.44,749.31
4359,2022-10,1158,690.44,724.02
4360,2022-10,1159,584.96,628.76
4361,2022-10,1160,59.59,57.64
4362,2022-10,1161,47.47,48.95
4363,2022-10,1162,54.16,57.21
4364,2022-10,1163,41.31,39.66
4365,2022-10,1164,30.78,33.11
4366,2022-10,1165,50.55,53.22
4367,2022-10,1166,50.18,51.4
4368,2022-10,1167,45.23,47.65
4369,2022-10,1168,44.64,47.52
4370,2022-10,1169,40.69,42.87
4371,2022-10,1170,57.36,57.68
4372,2022-10,1171,39.71,41.06
4373,2022-10,1172,42.45,45.37
4374,2022-10,1173,39.35,40.41
4375,2022-10,1174,42.29,43.94
4376,2022-10,1175,48.66,52.48
4377,2022-10,1176,52.72,51.31
4378,2022-10,1177,40.08,40.57
4379,2022-10,1178,38.24,39.89
4380,2022-10,1179,38.17,38.31
4381,2022-10,1180,125.67,127.29
4382,2022-10,1181,87.95,88.95
4383,2022-10,1182,85.56,90.45
4384,2022-10,1183,60.47,57.95
4385,2022-10,1184,69.0,68.44
4386,2022-10,1185,108.8,110.89
4387,2022-10,1186,98.84,99.47
4388,2022-10,1187,123.83,119.76
4389,2022-10,1188,78.76,84.13
4390,2022-10,1189,101.73,98.87
4391,2022-10,1190,97.32,96.34
4392,2022-10,1191,111.7,112.81
4393,2022-10,1192,110.5,106.87
4394,2022-10,1193,76.41,81.76
4395,2022-10,1194,111.72,115.53
4396,2022-10,1195,100.52,98.31
4397,2022-10,1196,70.8,71.73
4398,2022-10,1197,78.96,77.6
4399,2022-10,1198,106.88,106.46
4400,2022-10,1199,80.14,80.91
4401,2022-11,1000,556.46,541.38
4402,2022-11,1001,551.27,529.04
4403,2022-11,1002,588.43,626.6
4404,2022-11,1003,811.97,845.25
4405,2022-11,1004,578.94,624.64
4406,2022-11,1005,568.97,613.92
4407,2022-11,1006,662.98,691.34
4408,2022-11,1007,644.9,671.83
4409,2022-11,1008,578.68,571.63
4410,2022-11,1009,636.94,659.56
4411,2022-11,1010,741.29,750.76
4412,2022-11,1011,682.3,735.54
4413,2022-11,1012,705.56,700.62
4414,2022-11,1013,663.93,715.87
4415,2022-11,1014,958.25,921.43
4416,2022-11,1015,659.23,648.97
4417,2022-11,1016,805.37,778.5
4418,2022-11,1017,757.68,753.43
4419,2022-11,1018,765.68,759.11
4420,2022-11,1019,674.21,697.63
4421,2022-11,1020,465.01,484.53
4422,2022-11,1021,518.26,512.34
4423,2022-11,1022,503.69,543.18
4424,2022-11,1023,527.56,540.37
4425,2022-11,1024,403.52,413.77
4426,2022-11,1025,623.49,605.76
4427,2022-11,1026,515.02,529.13
4428,2022-11,1027,357.25,374.05
4429,2022-11,1028,379.75,389.03
4430,2022-11,1029,429.47,453.8
4431,2022-11,1030,484.97,505.63
4432,2022-11,1031,438.07,421.94
4433,2022-11,1032,426.14,428.59
4434,2022-11,1033,500.57,478.45
4435,2022-11,1034,465.2,468.62
4436,2022-11,1035,473.87,488.54
4437,2022-11,1036,468.63,492.86
4438,2022-11,1037,500.7,479.85
4439,2022-11,1038,453.3,431.83
4440,2022-11,1039,589.04,628.57
4441,2022-11,1040,236.16,228.71
4442,2022-11,1041,241.55,230.76
4443,2022-11,1042,318.54,306.93
4444,2022-11,1043,280.64,275.72
4445,2022-11,1044,319.66,316.61
4446,2022-11,1045,317.95,325.76
4447,2022-11,1046,399.93,410.33
4448,2022-11,1047,358.36,367.58
4449,2022-11,1048,407.45,417.71
4450,2022-11,1049,285.19,293.4
4451,2022-11,1050,378.09,370.76
