activity_id,date_id,date,customer_id,sales_rep_id,activity_type,activity_minutes,sentiment_score,customer_health_score
3759,20230626,2023-06-26,1196,33,Visit,38,0.722,87.0
3760,20230605,2023-06-05,410,22,Visit,5,0.805,68.4
3761,20231201,2023-12-01,589,45,Call,61,0.129,72.7
3762,20230119,2023-01-19,246,76,Email,37,0.538,81.3
3763,20230103,2023-01-03,793,12,Call,31,-0.813,55.6
3764,20210629,2021-06-29,180,14,Call,27,0.1,63.0
3765,20210612,2021-06-12,847,82,Email,45,-0.338,63.4
3766,20230922,2023-09-22,636,4,Business Review,73,-0.587,57.8
3767,20241017,2024-10-17,559,21,Email,19,-0.124,93.1
3768,20251211,2025-12-11,469,26,Call,13,0.601,81.1
3769,20240311,2024-03-11,400,42,Email,24,-0.016,50.4
3770,20230616,2023-06-16,157,14,Business Review,30,0.063,80.7
3771,20250330,2025-03-30,795,84,Training,22,-0.121,69.1
3772,20220714,2022-07-14,951,9,Email,34,-0.411,72.6
3773,20240104,2024-01-04,317,68,Training,25,0.536,72.7
3774,20240410,2024-04-10,852,36,Call,28,0.438,74.3
3775,20220402,2022-04-02,1197,24,Email,56,0.18,86.8
3776,20250601,2025-06-01,542,77,Email,35,0.305,70.3
3777,20251110,2025-11-10,55,69,Call,23,0.362,62.4
3778,20211016,2021-10-16,982,76,Call,57,-0.454,66.2
3779,20250314,2025-03-14,569,60,Email,50,0.285,73.1
3780,20240531,2024-05-31,717,24,Call,45,0.507,73.6
3781,20240705,2024-07-05,660,26,Email,5,-0.471,48.9
3782,20230216,2023-02-16,401,33,Email,32,-0.434,62.0
3783,20210111,2021-01-11,966,56,Demo,27,-0.417,54.9
3784,20230620,2023-06-20,1003,67,Business Review,50,0.933,89.8
3785,20250704,2025-07-04,82,22,Email,34,-0.249,67.7
3786,20240805,2024-08-05,1011,25,Email,57,0.352,61.2
3787,20230701,2023-07-01,511,75,Email,32,0.032,66.3
3788,20241228,2024-12-28,1121,1,Business Review,35,0.307,54.6
3789,20230729,2023-07-29,756,63,Business Review,63,-0.951,42.1
3790,20230321,2023-03-21,714,12,Email,42,-0.759,40.5
3791,20210718,2021-07-18,559,39,Demo,51,-0.181,62.6
3792,20241129,2024-11-29,1014,47,Visit,19,0.379,80.3
3793,20240219,2024-02-19,927,64,Email,20,-0.311,60.9
3794,20230513,2023-05-13,992,77,Email,55,0.133,72.7
3795,20220224,2022-02-24,431,9,Training,38,-0.019,58.6
3796,20211002,2021-10-02,253,33,Call,57,1.307,85.7
3797,20230921,2023-09-21,470,56,Call,9,-0.044,71.9
3798,20230616,2023-06-16,856,52,Demo,42,-0.113,74.6
3799,20250217,2025-02-17,852,56,Demo,25,-0.474,57.4
3800,20240821,2024-08-21,773,79,Call,60,-0.304,54.9
3801,20210513,2021-05-13,895,72,Email,30,-0.392,49.3
3802,20251212,2025-12-12,831,45,Visit,68,-0.753,52.9
3803,20240615,2024-06-15,557,51,Business Review,32,0.199,67.7
3804,20210109,2021-01-09,409,73,Call,50,0.393,67.6
3805,20210304,2021-03-04,262,18,Call,5,0.154,63.9
3806,20240821,2024-08-21,275,54,Call,37,0.19,69.2
3807,20230812,2023-08-12,971,34,Call,53,0.588,86.9
3808,20251129,2025-11-29,430,72,Call,5,-0.294,43.5
3809,20250612,2025-06-12,575,76,Call,47,-0.633,43.1
3810,20230918,2023-09-18,698,53,Training,5,-0.236,66.5
3811,20240212,2024-02-12,1103,19,Call,34,0.505,66.0
3812,20230513,2023-05-13,130,50,Business Review,57,-0.05,58.9
3813,20230926,2023-09-26,577,70,Email,5,0.558,88.3
3814,20230825,2023-08-25,199,48,Call,41,-0.318,66.8
3815,20220423,2022-04-23,650,13,Email,19,0.088,61.2
3816,20210415,2021-04-15,786,19,Call,17,-0.896,49.6
3817,20210313,2021-03-13,173,35,Visit,32,0.535,71.4
3818,20240901,2024-09-01,447,67,Email,39,0.75,82.8
3819,20251202,2025-12-02,717,40,Visit,76,0.44,80.6
3820,20210421,2021-04-21,618,10,Call,34,0.17,70.1
3821,20240719,2024-07-19,262,61,Demo,23,-0.052,78.7
3822,20240204,2024-02-04,582,10,Email,31,-0.092,68.9
3823,20220525,2022-05-25,968,50,Demo,24,0.309,69.1
3824,20240719,2024-07-19,1167,61,Call,41,0.26,68.3
3825,20221224,2022-12-24,1102,65,Demo,59,0.039,63.9
3826,20250418,2025-04-18,1129,24,Training,49,0.337,59.9
3827,20220517,2022-05-17,607,46,Visit,37,0.831,83.9
3828,20211230,2021-12-30,1103,11,Email,11,0.196,66.4
3829,20210726,2021-07-26,586,57,Demo,31,-0.347,60.3
3830,20210607,2021-06-07,595,49,Visit,11,0.652,70.3
3831,20221121,2022-11-21,540,23,Demo,45,0.18,86.6
3832,20240308,2024-03-08,660,53,Visit,59,0.468,66.4
3833,20211106,2021-11-06,149,81,Email,28,0.275,67.9
3834,20251220,2025-12-20,636,80,Email,25,-0.442,67.5
3835,20230521,2023-05-21,357,16,Visit,76,-0.499,67.9
3836,20241207,2024-12-07,1073,7,Visit,62,-0.113,72.0
3837,20251030,2025-10-30,688,55,Call,34,-0.169,58.0
3838,20230221,2023-02-21,786,58,Business Review,36,-0.208,75.4
3839,20240409,2024-04-09,539,60,Call,35,-0.225,66.7
3840,20210527,2021-05-27,763,44,Training,40,0.609,68.4
3841,20251206,2025-12-06,602,14,Email,59,-0.643,61.2
3842,20220328,2022-03-28,181,60,Email,47,0.602,83.4
3843,20210619,2021-06-19,623,46,Visit,42,-0.281,32.2
3844,20230204,2023-02-04,898,77,Training,5,-0.129,72.2
3845,20210904,2021-09-04,370,85,Training,50,-0.421,58.5
3846,20220212,2022-02-12,1022,28,Business Review,33,1.441,82.3
3847,20250323,2025-03-23,881,16,Email,28,-0.913,40.3
3848,20210801,2021-08-01,542,83,Call,58,0.89,73.6
3849,20230708,2023-07-08,931,61,Visit,51,0.545,74.7
3850,20210125,2021-01-25,202,29,Visit,5,-0.265,76.5
3851,20230813,2023-08-13,17,10,Business Review,20,0.559,64.5
3852,20241027,2024-10-27,926,82,Business Review,5,-0.005,70.3
3853,20251203,2025-12-03,818,76,Email,51,-0.539,57.5
3854,20231003,2023-10-03,1115,33,Email,26,-0.552,54.2
3855,20220410,2022-04-10,561,51,Email,36,-0.362,71.4
3856,20250817,2025-08-17,167,8,Call,36,-0.239,59.1
3857,20241101,2024-11-01,530,26,Call,23,-0.164,64.0
3858,20220902,2022-09-02,249,54,Email,58,0.122,65.3
3859,20240318,2024-03-18,417,66,Email,37,-0.194,64.3
3860,20230615,2023-06-15,690,79,Call,23,-0.395,80.3
3861,20211109,2021-11-09,186,38,Demo,30,-0.58,58.2
3862,20210121,2021-01-21,1122,39,Email,50,1.029,82.1
3863,20230708,2023-07-08,417,64,Demo,17,-0.348,50.7
3864,20250912,2025-09-12,238,78,Visit,31,0.999,77.8
3865,20240514,2024-05-14,563,50,Email,44,0.34,63.6
3866,20210625,2021-06-25,702,7,Email,49,-0.326,53.1
3867,20240326,2024-03-26,1122,10,Email,49,0.064,71.4
3868,20210511,2021-05-11,278,36,Visit,36,0.724,77.1
3869,20220501,2022-05-01,689,17,Call,17,1.227,74.6
3870,20240102,2024-01-02,479,1,Email,5,-0.881,63.6
3871,20240820,2024-08-20,120,75,Call,62,0.287,70.1
3872,20251113,2025-11-13,722,41,Visit,59,-1.21,56.2
3873,20240226,2024-02-26,977,9,Call,46,0.678,72.5
3874,20240802,2024-08-02,742,27,Call,14,-0.604,54.5
3875,20211103,2021-11-03,673,13,Email,5,-0.727,58.6
3876,20241220,2024-12-20,793,69,Call,28,-0.186,64.8
3877,20231011,2023-10-11,1198,83,Email,42,0.009,57.9
3878,20240125,2024-01-25,404,3,Email,44,-0.135,70.2
3879,20210805,2021-08-05,362,27,Business Review,39,1.496,89.7
3880,20220511,2022-05-11,842,44,Email,20,0.253,68.9
3881,20230403,2023-04-03,716,20,Call,46,0.374,58.6
3882,20250816,2025-08-16,520,18,Email,24,-0.127,49.5
3883,20230719,2023-07-19,459,42,Visit,31,0.418,87.4
3884,20230810,2023-08-10,586,44,Call,52,0.526,71.9
3885,20210904,2021-09-04,625,28,Visit,5,-0.173,60.2
3886,20221128,2022-11-28,562,40,Demo,10,-0.315,58.5
3887,20231012,2023-10-12,732,82,Call,72,1.094,89.4
3888,20240912,2024-09-12,425,28,Email,56,-1.041,49.3
3889,20210305,2021-03-05,489,64,Call,46,0.112,71.4
3890,20250801,2025-08-01,1073,59,Call,42,-0.117,66.7
3891,20210706,2021-07-06,233,64,Email,14,-1.054,54.4
3892,20241211,2024-12-11,1122,59,Call,34,-0.376,54.6
3893,20210618,2021-06-18,389,12,Visit,49,0.035,55.6
3894,20231221,2023-12-21,54,78,Email,39,0.03,59.5
3895,20210525,2021-05-25,470,7,Call,45,0.337,56.1
3896,20230717,2023-07-17,518,51,Training,9,0.095,65.1
3897,20211215,2021-12-15,668,73,Visit,11,0.012,61.3
3898,20221003,2022-10-03,496,60,Call,25,-0.089,58.8
3899,20240801,2024-08-01,949,51,Call,18,-0.157,65.8
3900,20211224,2021-12-24,771,16,Email,5,0.366,75.7
3901,20250712,2025-07-12,1185,59,Email,56,0.41,66.9
3902,20230511,2023-05-11,426,66,Call,13,-0.335,44.9
3903,20211026,2021-10-26,823,37,Call,40,-0.847,45.7
3904,20250523,2025-05-23,971,11,Call,18,0.1,72.6
3905,20210914,2021-09-14,974,59,Call,59,0.375,74.5
3906,20210430,2021-04-30,120,61,Call,27,0.254,63.3
3907,20250514,2025-05-14,552,45,Call,44,-1.017,42.9
3908,20230324,2023-03-24,262,48,Call,44,0.466,70.3
3909,20210521,2021-05-21,58,65,Visit,20,1.089,78.5
3910,20220912,2022-09-12,223,66,Business Review,10,0.395,68.5
3911,20230111,2023-01-11,711,8,Call,45,-1.159,50.5
3912,20240510,2024-05-10,382,4,Call,13,-0.369,66.2
3913,20230703,2023-07-03,326,79,Visit,5,-0.501,60.2
3914,20231211,2023-12-11,403,45,Email,68,0.427,69.8
3915,20210924,2021-09-24,1004,57,Visit,53,0.724,82.2
3916,20250928,2025-09-28,361,32,Email,52,0.551,91.1
3917,20210103,2021-01-03,1044,68,Call,39,-0.659,66.3
3918,20230313,2023-03-13,522,64,Demo,47,0.111,48.8
3919,20231213,2023-12-13,806,62,Call,44,0.587,90.5
3920,20240412,2024-04-12,122,59,Call,62,0.258,75.7
3921,20250412,2025-04-12,890,37,Demo,31,0.059,67.4
3922,20220619,2022-06-19,831,27,Call,44,-0.543,56.8
3923,20241223,2024-12-23,1119,52,Email,14,-0.287,66.4
3924,20221008,2022-10-08,971,47,Call,36,-0.417,48.1
3925,20230118,2023-01-18,232,6,Visit,17,-0.348,61.9
3926,20250408,2025-04-08,394,80,Visit,53,0.141,78.4
3927,20220807,2022-08-07,1027,23,Call,16,-0.176,75.7
3928,20220209,2022-02-09,55,30,Training,43,0.001,51.2
3929,20210804,2021-08-04,615,81,Email,34,-0.263,61.9
3930,20251204,2025-12-04,1025,78,Call,59,0.65,74.8
3931,20251213,2025-12-13,728,52,Call,60,-0.372,62.9
3932,20220702,2022-07-02,636,22,Email,5,0.819,68.7
3933,20230814,2023-08-14,186,81,Email,63,-0.225,55.8
3934,20250810,2025-08-10,1075,8,Demo,32,0.478,61.7
3935,20221012,2022-10-12,584,71,Email,5,0.431,58.7
3936,20220204,2022-02-04,1122,77,Demo,66,0.397,79.2
3937,20210113,2021-01-13,349,18,Visit,60,-0.898,49.8
3938,20221003,2022-10-03,689,40,Email,27,-0.625,67.7
3939,20250322,2025-03-22,999,54,Call,28,0.032,67.5
3940,20210930,2021-09-30,689,32,Email,5,0.186,71.7
3941,20210716,2021-07-16,319,69,Demo,34,-1.058,55.8
3942,20220612,2022-06-12,642,29,Business Review,64,-0.331,52.2
3943,20210613,2021-06-13,213,3,Call,21,-0.133,66.5
3944,20220115,2022-01-15,515,12,Visit,30,-0.672,58.7
3945,20220202,2022-02-02,778,35,Email,52,-0.236,54.8
3946,20250704,2025-07-04,259,18,Email,28,0.206,59.0
3947,20250215,2025-02-15,836,69,Visit,35,0.486,76.7
3948,20250426,2025-04-26,630,69,Business Review,78,0.069,54.9
3949,20240122,2024-01-22,486,77,Email,60,-0.147,57.9
3950,20230309,2023-03-09,421,17,Call,38,0.205,56.4
3951,20250813,2025-08-13,910,28,Call,93,0.162,55.6
3952,20251212,2025-12-12,849,8,Email,23,0.364,68.4
3953,20251229,2025-12-29,1073,20,Call,34,-0.192,58.9
3954,20250403,2025-04-03,363,40,Email,39,-0.398,56.0
3955,20230114,2023-01-14,1178,15,Visit,55,0.174,60.7
3956,20250908,2025-09-08,975,43,Demo,29,-0.488,65.6
3957,20220514,2022-05-14,376,34,Email,38,0.0,67.3
3958,20211211,2021-12-11,50,65,Call,26,0.39,62.4
3959,20220709,2022-07-09,1051,84,Call,47,0.501,64.2
3960,20250705,2025-07-05,199,83,Call,42,-0.08,64.6
3961,20240809,2024-08-09,717,14,Business Review,54,-0.392,52.8
3962,20250324,2025-03-24,389,15,Demo,74,-0.139,54.3
3963,20220306,2022-03-06,459,58,Email,52,0.246,56.6
3964,20230713,2023-07-13,246,53,Visit,47,-0.023,63.2
3965,20211120,2021-11-20,487,63,Demo,37,-0.307,57.2
3966,20220812,2022-08-12,435,6,Call,54,0.282,62.8
3967,20220413,2022-04-13,239,29,Visit,50,1.33,82.7
3968,20230324,2023-03-24,337,32,Call,24,0.477,70.5
3969,20250821,2025-08-21,431,25,Call,11,0.493,83.9
3970,20240802,2024-08-02,802,33,Demo,70,-0.735,55.1
3971,20241111,2024-11-11,950,13,Call,48,1.094,95.6
3972,20240706,2024-07-06,662,78,Training,39,0.374,89.8
3973,20220530,2022-05-30,949,51,Business Review,46,1.002,57.5
3974,20240108,2024-01-08,745,69,Email,28,-1.101,47.7
3975,20240508,2024-05-08,909,69,Call,31,0.24,75.5
3976,20231210,2023-12-10,594,36,Demo,5,-0.236,62.2
3977,20230802,2023-08-02,910,20,Email,55,0.848,89.8
3978,20230722,2023-07-22,950,53,Visit,10,-0.138,61.9
3979,20210531,2021-05-31,763,85,Call,63,-0.073,70.5
3980,20230826,2023-08-26,275,48,Call,25,0.803,77.2
3981,20240702,2024-07-02,874,52,Visit,63,-0.052,67.2
3982,20241116,2024-11-16,310,83,Demo,20,0.296,55.1
3983,20230225,2023-02-25,1032,40,Email,45,0.168,56.1
3984,20231116,2023-11-16,347,21,Visit,62,0.212,66.9
3985,20240810,2024-08-10,186,57,Email,56,-0.178,68.7
3986,20230821,2023-08-21,1073,70,Call,67,0.101,60.6
3987,20230109,2023-01-09,294,63,Call,23,0.27,66.9
3988,20250101,2025-01-01,257,50,Call,47,0.413,74.7
3989,20220524,2022-05-24,752,60,Email,32,1.083,75.0
3990,20240425,2024-04-25,667,47,Visit,42,0.165,79.2
3991,20210222,2021-02-22,618,83,Training,34,0.689,63.1
3992,20220603,2022-06-03,305,11,Training,48,-0.344,67.9
3993,20230617,2023-06-17,1006,54,Email,29,0.288,67.8
3994,20231219,2023-12-19,542,55,Visit,17,0.283,70.4
3995,20220622,2022-06-22,688,36,Email,25,0.353,52.2
3996,20250429,2025-04-29,727,15,Training,59,-0.43,46.7
3997,20221224,2022-12-24,845,70,Email,26,-0.314,75.1
3998,20210214,2021-02-14,951,36,Call,28,0.778,77.9
3999,20230118,2023-01-18,1124,18,Email,5,0.382,80.6
4000,20240711,2024-07-11,365,67,Call,28,0.362,67.5
4001,20251219,2025-12-19,528,52,Call,5,-0.25,75.4
4002,20230316,2023-03-16,691,64,Call,64,0.555,76.7
4003,20211226,2021-12-26,523,50,Call,50,-0.015,68.4
4004,20250126,2025-01-26,673,65,Demo,63,0.548,67.4
4005,20210610,2021-06-10,807,51,Email,31,-0.145,60.7
4006,20221216,2022-12-16,108,8,Demo,18,0.128,66.7
4007,20250127,2025-01-27,861,69,Call,62,-0.652,61.1
4008,20221027,2022-10-27,1156,76,Call,18,0.399,69.7
4009,20210217,2021-02-17,516,20,Demo,43,-0.249,54.7
4010,20221102,2022-11-02,1011,52,Demo,51,-0.728,51.0
4011,20250313,2025-03-13,306,49,Call,18,0.337,67.2
4012,20211117,2021-11-17,310,41,Email,50,0.447,79.8
4013,20250105,2025-01-05,867,64,Call,48,0.089,79.4
4014,20240815,2024-08-15,124,80,Call,5,0.328,69.8
4015,20240501,2024-05-01,481,7,Business Review,44,-0.101,70.8
4016,20231127,2023-11-27,569,4,Call,54,0.213,74.5
4017,20230103,2023-01-03,8,41,Call,10,0.233,65.4
4018,20241017,2024-10-17,867,52,Call,9,-0.031,62.6
4019,20230812,2023-08-12,525,1,Call,5,0.296,69.6
4020,20240603,2024-06-03,243,6,Email,9,0.562,75.2
4021,20211106,2021-11-06,712,23,Email,5,-1.438,57.3
4022,20240428,2024-04-28,248,62,Demo,58,0.033,67.1
4023,20250404,2025-04-04,631,17,Visit,30,-0.033,56.9
4024,20250308,2025-03-08,356,1,Email,25,-0.331,71.5
4025,20241226,2024-12-26,361,19,Call,33,0.983,85.7
4026,20220402,2022-04-02,521,82,Call,52,-0.654,48.2
4027,20210518,2021-05-18,410,61,Email,39,0.422,67.6
4028,20241106,2024-11-06,974,19,Call,66,-0.005,74.4
4029,20210906,2021-09-06,772,44,Email,48,0.096,69.7
4030,20210406,2021-04-06,411,24,Call,40,0.251,59.0
4031,20231231,2023-12-31,507,15,Demo,40,-0.424,51.3
4032,20210321,2021-03-21,1124,36,Call,11,-1.306,38.9
4033,20210427,2021-04-27,888,79,Call,28,0.78,69.1
4034,20240910,2024-09-10,421,15,Call,7,0.351,66.7
4035,20220701,2022-07-01,1132,43,Email,39,0.466,69.2
4036,20220304,2022-03-04,86,14,Call,32,-0.698,54.5
4037,20240507,2024-05-07,1020,77,Email,31,0.958,88.5
4038,20220519,2022-05-19,82,21,Training,29,-0.504,50.4
4039,20220804,2022-08-04,883,10,Email,30,0.583,71.8
4040,20241018,2024-10-18,849,13,Call,28,-0.807,54.9
4041,20210120,2021-01-20,632,2,Email,22,-0.018,51.0
4042,20250312,2025-03-12,759,66,Email,35,0.051,74.2
4043,20250623,2025-06-23,116,45,Email,53,0.781,59.2
4044,20251118,2025-11-18,968,41,Call,5,-0.073,53.2
4045,20251227,2025-12-27,552,30,Call,80,0.238,64.0
4046,20220711,2022-07-11,369,82,Demo,50,0.091,62.3
4047,20211109,2021-11-09,199,36,Email,55,0.042,77.4
4048,20230616,2023-06-16,691,67,Email,12,0.475,75.9
4049,20240504,2024-05-04,842,44,Demo,39,-0.736,40.8
4050,20220611,2022-06-11,361,5,Call,5,0.184,65.3
4051,20230822,2023-08-22,456,72,Visit,10,0.34,76.9
4052,20250507,2025-05-07,963,11,Visit,36,-0.307,77.8
4053,20210408,2021-04-08,224,73,Training,6,0.418,65.0
4054,20210812,2021-08-12,379,51,Call,46,0.915,77.8
4055,20231111,2023-11-11,254,17,Call,69,0.329,77.1
4056,20210703,2021-07-03,607,37,Call,26,0.307,77.8
4057,20231208,2023-12-08,644,71,Email,67,-0.243,61.2
4058,20230617,2023-06-17,971,4,Call,35,-0.248,66.9
4059,20250603,2025-06-03,401,63,Email,9,-0.215,49.1
4060,20240421,2024-04-21,413,27,Call,57,0.991,71.9
4061,20250902,2025-09-02,585,78,Call,26,-0.213,77.6
4062,20230903,2023-09-03,656,26,Demo,23,0.172,65.0
4063,20250307,2025-03-07,1051,52,Business Review,51,0.114,71.8
4064,20250827,2025-08-27,381,35,Visit,42,-0.245,55.3
4065,20220316,2022-03-16,461,30,Email,37,0.898,80.5
4066,20230423,2023-04-23,478,48,Email,37,0.648,73.1
4067,20230801,2023-08-01,609,53,Email,19,0.93,86.3
4068,20240313,2024-03-13,1078,84,Call,24,-0.01,55.4
4069,20230201,2023-02-01,349,25,Training,46,0.092,75.4
4070,20250710,2025-07-10,836,84,Training,5,-0.339,67.7
4071,20220628,2022-06-28,1098,66,Email,21,-0.8,41.5
4072,20211124,2021-11-24,968,67,Email,40,0.994,92.5
4073,20220101,2022-01-01,203,63,Demo,45,0.274,69.2
4074,20230627,2023-06-27,259,81,Demo,37,-0.377,60.3
4075,20220112,2022-01-12,459,27,Call,19,-1.002,62.4
4076,20221113,2022-11-13,894,14,Call,89,0.248,74.8
4077,20250321,2025-03-21,404,72,Demo,35,-0.208,51.4
4078,20241215,2024-12-15,301,23,Demo,68,-0.288,47.3
4079,20230703,2023-07-03,989,81,Email,16,0.518,63.5
4080,20240716,2024-07-16,728,4,Email,65,-0.081,67.1
4081,20240125,2024-01-25,305,57,Training,36,0.536,70.5
4082,20221126,2022-11-26,542,46,Call,68,-0.169,58.2
4083,20210512,2021-05-12,760,26,Email,51,-0.498,52.1
4084,20230604,2023-06-04,1074,49,Email,35,1.054,81.0
4085,20220726,2022-07-26,443,74,Email,46,0.137,66.4
4086,20230804,2023-08-04,429,57,Visit,75,0.491,68.3
4087,20250704,2025-07-04,577,42,Training,43,0.331,59.4
4088,20250421,2025-04-21,62,56,Visit,72,0.049,60.9
4089,20221222,2022-12-22,607,50,Call,54,0.275,60.9
4090,20220325,2022-03-25,202,13,Business Review,71,0.572,83.5
4091,20240625,2024-06-25,816,35,Call,33,0.09,69.8
4092,20221128,2022-11-28,1070,71,Business Review,5,0.179,50.3
4093,20230129,2023-01-29,766,40,Training,29,0.413,87.9
4094,20250201,2025-02-01,586,47,Business Review,38,-0.045,71.9
4095,20250703,2025-07-03,160,4,Email,18,0.202,69.7
4096,20240225,2024-02-25,1032,19,Training,20,0.282,74.7
4097,20240104,2024-01-04,298,39,Email,19,-0.196,51.3
4098,20221230,2022-12-30,67,40,Call,45,-0.394,67.3
4099,20230115,2023-01-15,86,50,Call,38,0.098,51.5
4100,20221210,2022-12-10,697,58,Email,50,0.851,67.0
4101,20210304,2021-03-04,898,28,Call,16,0.206,73.8
4102,20250116,2025-01-16,28,29,Email,54,-0.098,68.5
4103,20240817,2024-08-17,804,21,Demo,53,-0.277,51.4
4104,20220818,2022-08-18,259,76,Visit,5,-0.248,70.0
4105,20251202,2025-12-02,572,62,Email,21,0.461,75.9
4106,20250701,2025-07-01,1043,43,Training,53,0.059,52.8
4107,20220401,2022-04-01,1110,56,Email,47,0.18,65.5
4108,20211113,2021-11-13,841,46,Email,17,0.254,80.2
4109,20221009,2022-10-09,607,43,Email,33,-0.477,61.8
4110,20210415,2021-04-15,317,16,Email,24,0.239,70.9
4111,20221224,2022-12-24,1019,63,Email,55,0.363,65.4
4112,20230917,2023-09-17,562,12,Email,41,0.261,74.6
4113,20240310,2024-03-10,180,66,Email,24,0.64,66.8
4114,20251116,2025-11-16,474,76,Call,54,-0.151,59.6
4115,20220617,2022-06-17,980,72,Training,34,0.529,64.9
4116,20251119,2025-11-19,717,6,Call,53,0.154,67.1
4117,20230215,2023-02-15,678,32,Email,37,0.148,64.4
4118,20220126,2022-01-26,1074,78,Call,38,0.573,62.1
4119,20241105,2024-11-05,1174,23,Visit,14,0.035,70.0
4120,20221118,2022-11-18,116,13,Email,49,0.028,65.3
4121,20230416,2023-04-16,178,67,Email,7,0.42,69.7
4122,20250708,2025-07-08,518,82,Email,23,0.141,83.0
4123,20240303,2024-03-03,395,31,Email,16,-0.082,77.6
4124,20220315,2022-03-15,728,8,Visit,10,-0.132,68.1
4125,20210605,2021-06-05,27,54,Call,43,-0.267,54.2
4126,20220509,2022-05-09,885,56,Email,16,0.284,59.6
4127,20250411,2025-04-11,1060,24,Call,54,0.466,83.6
4128,20220718,2022-07-18,354,56,Call,40,1.119,94.9
4129,20251124,2025-11-24,1061,63,Email,5,-0.329,54.4
4130,20240719,2024-07-19,132,17,Visit,51,-0.401,45.3
4131,20210830,2021-08-30,95,76,Demo,23,0.47,69.6
4132,20251231,2025-12-31,559,24,Call,5,-0.155,58.8
4133,20240213,2024-02-13,566,31,Call,46,0.235,73.1
4134,20220803,2022-08-03,226,14,Email,42,-0.713,61.8
4135,20210209,2021-02-09,1158,32,Business Review,34,-0.115,69.2
4136,20210326,2021-03-26,1075,52,Visit,50,-0.572,66.1
4137,20241016,2024-10-16,275,26,Call,54,0.542,84.8
4138,20230701,2023-07-01,759,66,Business Review,16,-0.972,66.6
4139,20220222,2022-02-22,315,41,Email,44,-0.57,55.5
4140,20241017,2024-10-17,353,38,Email,28,0.081,54.2
4141,20220226,2022-02-26,664,28,Call,65,0.15,62.4
4142,20250128,2025-01-28,1073,82,Email,37,0.789,91.5
4143,20250108,2025-01-08,967,62,Call,37,0.715,88.9
4144,20240205,2024-02-05,290,49,Visit,21,-0.407,59.9
4145,20241024,2024-10-24,70,18,Visit,38,0.077,72.4
4146,20250228,2025-02-28,817,61,Call,20,-0.199,65.8
4147,20250612,2025-06-12,116,61,Visit,62,-0.767,40.0
4148,20250930,2025-09-30,78,7,Visit,30,0.937,86.3
4149,20210806,2021-08-06,1106,33,Business Review,42,0.586,71.9
4150,20210212,2021-02-12,956,65,Email,52,0.256,75.1
4151,20230803,2023-08-03,533,31,Training,5,1.227,72.3
4152,20250303,2025-03-03,170,2,Email,37,0.213,67.1
4153,20240828,2024-08-28,429,60,Email,29,-0.032,67.5
4154,20220305,2022-03-05,740,58,Email,20,-0.843,45.4
4155,20240122,2024-01-22,678,6,Call,14,0.337,66.6
4156,20210407,2021-04-07,916,59,Visit,5,-0.464,62.6
4157,20250215,2025-02-15,490,16,Email,21,-0.087,56.8
4158,20211009,2021-10-09,444,34,Call,5,0.996,92.2
4159,20230909,2023-09-09,5,81,Visit,23,0.275,77.1
4160,20220103,2022-01-03,393,47,Call,52,0.126,71.6
4161,20221210,2022-12-10,28,23,Email,30,-0.047,74.9
4162,20230610,2023-06-10,944,6,Email,58,0.441,71.2
4163,20210623,2021-06-23,976,26,Business Review,67,0.181,71.0
4164,20231205,2023-12-05,249,79,Call,33,-0.043,67.6
4165,20211229,2021-12-29,1105,1,Call,47,-0.86,61.6
4166,20210902,2021-09-02,493,36,Visit,35,-0.104,58.9
4167,20220405,2022-04-05,1032,27,Call,16,-0.528,64.5
4168,20240411,2024-04-11,28,48,Business Review,37,0.372,54.7
4169,20230409,2023-04-09,562,25,Training,76,0.641,68.8
4170,20250106,2025-01-06,1011,79,Call,27,-0.164,60.9
4171,20230812,2023-08-12,773,41,Email,44,-0.166,63.1
4172,20240406,2024-04-06,1100,55,Call,5,-0.067,67.8
4173,20231027,2023-10-27,1073,31,Email,39,-0.328,69.7
4174,20230502,2023-05-02,977,1,Demo,9,0.662,84.6
4175,20251201,2025-12-01,262,9,Email,45,-0.067,63.7
4176,20210202,2021-02-02,698,82,Call,44,-0.222,75.0
4177,20240522,2024-05-22,449,42,Call,9,-0.248,67.5
4178,20220825,2022-08-25,813,21,Email,79,-0.13,54.9
