inventory_id,year_month,product_id,region_id,opening_stock_units,production_units,ending_stock_units,stockout_flag,inventory_value_eur
10518,2021-10,1199,2,76,92,99,False,34841.7
10519,2021-10,1199,3,117,69,101,False,34535.81
10520,2021-10,1199,5,46,34,38,False,4757.58
10521,2021-10,1199,6,109,182,121,False,32648.59
10522,2021-10,1199,8,12,28,19,False,8990.6
10523,2021-10,1199,9,29,33,31,False,15297.48
10524,2021-11,1000,1,96,93,114,False,18278.49
10525,2021-11,1000,3,179,161,219,False,75704.7
10526,2021-11,1000,6,4,3,4,False,363.49
10527,2021-11,1000,7,5,6,6,False,3638.14
10528,2021-11,1001,1,36,59,52,False,8862.96
10529,2021-11,1001,2,4,5,5,False,941.85
10530,2021-11,1001,3,13,20,18,False,7345.04
10531,2021-11,1001,6,65,82,84,False,5394.84
10532,2021-11,1001,7,36,22,36,False,23147.99
10533,2021-11,1001,8,13,16,17,False,1976.64
10534,2021-11,1002,1,381,287,401,False,100710.1
10535,2021-11,1002,2,82,42,78,False,49723.58
10536,2021-11,1002,4,142,197,197,False,86087.66
10537,2021-11,1002,5,79,56,68,False,42841.96
10538,2021-11,1002,7,72,80,91,False,19548.73
10539,2021-11,1002,8,107,82,115,False,63501.48
10540,2021-11,1002,9,107,97,130,False,69820.96
10541,2021-11,1003,1,68,95,83,False,6753.46
10542,2021-11,1003,2,77,84,80,False,32821.44
10543,2021-11,1003,4,158,114,170,False,104006.79
10544,2021-11,1003,5,116,114,132,False,70915.75
10545,2021-11,1003,6,92,62,100,False,6592.35
10546,2021-11,1003,8,2,4,3,False,543.69
10547,2021-11,1003,9,21,26,21,False,11076.18
10548,2021-11,1004,1,198,163,243,False,56717.37
10549,2021-11,1004,3,42,69,43,False,11635.04
10550,2021-11,1004,4,20,21,25,False,8479.81
10551,2021-11,1004,5,13,12,16,False,8514.85
10552,2021-11,1004,6,107,88,94,False,15409.25
10553,2021-11,1004,7,15,10,13,False,1090.7
10554,2021-11,1004,8,48,50,61,False,10000.72
10555,2021-11,1004,9,59,53,75,False,24039.37
10556,2021-11,1005,1,84,56,65,False,31757.36
10557,2021-11,1005,2,16,16,18,False,5149.29
10558,2021-11,1005,4,27,44,29,False,13538.57
10559,2021-11,1005,5,6,10,9,False,3351.66
10560,2021-11,1005,6,101,85,123,False,57285.83
10561,2021-11,1005,8,110,91,91,False,48778.15
10562,2021-11,1005,9,7,9,7,False,1255.36
10563,2021-11,1006,1,230,139,210,False,42716.62
10564,2021-11,1006,4,25,23,21,False,7057.07
10565,2021-11,1006,9,22,24,28,False,2700.72
10566,2021-11,1007,1,6,12,8,False,947.01
10567,2021-11,1007,2,100,125,135,False,55992.03
10568,2021-11,1007,3,51,80,67,False,11271.54
10569,2021-11,1007,4,36,40,46,False,26868.96
10570,2021-11,1007,5,95,133,123,False,51309.79
10571,2021-11,1007,6,136,115,120,False,66820.64
10572,2021-11,1007,7,63,51,73,False,43636.5
10573,2021-11,1007,8,22,16,17,False,8327.25
10574,2021-11,1007,10,30,23,35,False,4773.59
10575,2021-11,1008,1,204,102,176,False,23273.44
10576,2021-11,1008,2,124,97,109,False,27376.38
10577,2021-11,1008,3,15,9,15,False,6104.35
10578,2021-11,1008,4,78,97,107,False,48280.88
10579,2021-11,1008,5,6,4,4,False,2326.3
10580,2021-11,1008,6,29,65,48,False,16716.63
10581,2021-11,1008,7,54,49,66,False,34848.2
10582,2021-11,1008,8,34,48,45,False,6859.56
10583,2021-11,1008,9,183,151,194,False,55863.47
10584,2021-11,1008,10,12,9,12,False,673.18
10585,2021-11,1009,1,224,130,229,False,96465.75
10586,2021-11,1009,2,13,22,17,False,4492.35
10587,2021-11,1009,3,7,9,9,False,635.82
10588,2021-11,1009,4,40,35,38,False,20702.42
10589,2021-11,1009,6,38,49,44,False,8285.29
10590,2021-11,1009,8,26,15,23,False,12410.96
10591,2021-11,1009,9,145,112,174,False,95043.9
10592,2021-11,1010,2,165,126,158,False,53905.27
10593,2021-11,1010,3,4,4,5,False,552.65
10594,2021-11,1010,4,131,100,116,False,58087.88
10595,2021-11,1010,5,5,6,6,False,218.4
10596,2021-11,1010,6,39,22,39,False,14058.46
10597,2021-11,1010,7,58,96,62,False,28892.96
10598,2021-11,1010,10,72,85,93,False,40619.45
10599,2021-11,1011,1,244,178,265,False,31060.14
10600,2021-11,1011,4,299,174,260,False,21968.37
10601,2021-11,1011,6,154,106,120,False,17846.91
10602,2021-11,1011,8,106,88,129,False,28942.59
10603,2021-11,1012,1,123,123,146,False,51316.14
10604,2021-11,1012,3,43,40,48,False,20086.87
10605,2021-11,1012,4,116,147,113,False,53521.03
10606,2021-11,1012,5,116,258,195,False,8590.82
10607,2021-11,1012,6,955,675,993,False,283826.68
10608,2021-11,1012,7,53,49,48,False,9553.71
10609,2021-11,1012,9,41,66,51,False,8794.93
10610,2021-11,1012,10,183,117,164,False,61126.67
10611,2021-11,1013,1,125,83,102,False,37810.39
10612,2021-11,1013,2,6,7,7,False,2812.41
10613,2021-11,1013,3,98,133,124,False,60841.66
10614,2021-11,1013,4,59,50,49,False,18430.12
10615,2021-11,1013,5,146,78,125,False,30875.44
10616,2021-11,1013,6,163,97,131,False,49677.84
10617,2021-11,1013,8,253,154,243,False,157012.41
10618,2021-11,1014,1,174,143,138,False,44530.93
10619,2021-11,1014,3,147,117,133,False,46895.38
10620,2021-11,1014,4,140,70,130,False,26341.18
10621,2021-11,1014,5,66,37,61,False,11145.98
10622,2021-11,1014,6,142,155,150,False,77396.29
10623,2021-11,1014,8,134,82,129,False,47473.83
10624,2021-11,1014,10,3,4,4,False,2589.44
10625,2021-11,1015,1,173,150,208,False,101525.97
10626,2021-11,1015,2,37,31,37,False,22849.83
10627,2021-11,1015,3,66,33,59,False,28984.9
10628,2021-11,1015,4,146,86,144,False,48040.39
10629,2021-11,1015,5,16,23,19,False,4339.93
10630,2021-11,1015,7,60,61,78,False,21607.44
10631,2021-11,1016,2,24,31,22,False,9563.76
10632,2021-11,1016,3,30,27,36,False,12390.89
10633,2021-11,1016,4,56,60,70,False,17746.92
10634,2021-11,1016,5,27,22,30,False,6229.28
10635,2021-11,1016,6,344,274,411,False,228783.66
10636,2021-11,1016,8,233,97,200,False,114123.11
10637,2021-11,1016,10,26,21,30,False,17841.64
10638,2021-11,1017,1,66,85,67,False,30385.3
10639,2021-11,1017,2,88,144,118,False,11401.12
10640,2021-11,1017,3,50,49,33,False,1550.67
10641,2021-11,1017,5,49,57,65,False,6745.39
10642,2021-11,1017,6,50,35,49,False,17078.16
10643,2021-11,1017,7,22,11,19,False,11090.58
10644,2021-11,1017,9,15,19,18,False,3163.32
10645,2021-11,1018,1,182,184,188,False,50200.0
10646,2021-11,1018,2,187,146,217,False,36125.5
10647,2021-11,1018,4,22,25,16,False,5796.41
10648,2021-11,1018,5,83,88,108,False,20431.02
10649,2021-11,1018,6,13,21,16,False,6263.65
10650,2021-11,1018,8,25,23,31,False,11566.24
10651,2021-11,1018,10,5,6,5,False,482.52
10652,2021-11,1019,2,28,26,25,False,2944.85
10653,2021-11,1019,5,62,48,57,False,26993.4
10654,2021-11,1019,6,78,56,88,False,45928.29
10655,2021-11,1019,9,23,16,23,False,13699.48
10656,2021-11,1019,10,160,159,208,False,12577.78
10657,2021-11,1020,1,80,55,88,False,11265.15
10658,2021-11,1020,2,27,24,26,False,14722.41
10659,2021-11,1020,3,132,147,137,False,77622.62
10660,2021-11,1020,8,55,36,52,False,22159.64
10661,2021-11,1021,1,74,72,84,False,45256.42
10662,2021-11,1021,4,165,148,199,False,8921.56
10663,2021-11,1021,5,240,202,295,False,38006.08
10664,2021-11,1021,6,310,323,318,False,81246.59
10665,2021-11,1021,8,34,38,45,False,8469.12
10666,2021-11,1022,1,145,173,178,False,71794.98
10667,2021-11,1022,2,9,5,7,False,2320.28
10668,2021-11,1022,3,59,61,59,False,14912.74
10669,2021-11,1022,4,131,163,160,False,11208.95
10670,2021-11,1022,5,82,62,83,False,24209.68
10671,2021-11,1022,6,106,63,108,False,65674.94
10672,2021-11,1022,8,17,20,16,False,1862.94
10673,2021-11,1022,10,70,40,64,False,17621.69
10674,2021-11,1023,1,66,32,57,False,28181.07
10675,2021-11,1023,2,46,35,35,False,4546.34
10676,2021-11,1023,3,7,8,6,False,1558.09
10677,2021-11,1023,4,22,16,25,False,3262.6
10678,2021-11,1023,5,14,7,13,False,7112.88
10679,2021-11,1023,6,404,214,378,False,147977.84
10680,2021-11,1023,8,111,144,112,False,16112.97
10681,2021-11,1023,10,17,25,18,False,2724.9
10682,2021-11,1024,1,26,19,29,False,11879.58
10683,2021-11,1024,2,9,7,7,False,2629.64
10684,2021-11,1024,5,307,218,319,False,129679.61
10685,2021-11,1024,6,253,264,334,False,32194.47
10686,2021-11,1024,8,51,63,29,False,5014.49
10687,2021-11,1024,9,103,102,91,False,12702.45
10688,2021-11,1024,10,134,143,168,False,46576.27
10689,2021-11,1025,1,98,151,134,False,75193.22
10690,2021-11,1025,2,30,26,30,False,4704.38
10691,2021-11,1025,3,144,130,170,False,42696.15
10692,2021-11,1025,4,1203,862,1335,False,137213.62
10693,2021-11,1025,5,115,188,130,False,35622.13
10694,2021-11,1025,6,33,50,43,False,18756.88
10695,2021-11,1025,7,32,40,43,False,25253.11
10696,2021-11,1025,10,64,76,55,False,2342.12
10697,2021-11,1026,1,108,172,152,False,14524.52
10698,2021-11,1026,2,12,11,13,False,6633.82
10699,2021-11,1026,3,71,60,83,False,24879.08
10700,2021-11,1026,4,95,70,103,False,5463.82
10701,2021-11,1026,6,87,204,148,False,81034.9
10702,2021-11,1026,7,17,18,12,False,3964.25
10703,2021-11,1026,8,26,21,32,False,17569.24
10704,2021-11,1026,9,42,44,51,False,22828.45
10705,2021-11,1027,1,89,46,81,False,51879.05
10706,2021-11,1027,2,97,81,103,False,10992.43
10707,2021-11,1027,3,127,140,87,False,11108.73
10708,2021-11,1027,4,23,37,34,False,5924.81
10709,2021-11,1027,5,88,76,101,False,31627.85
10710,2021-11,1027,8,17,24,14,False,7399.98
10711,2021-11,1027,10,175,142,155,False,94706.29
10712,2021-11,1028,1,300,157,287,False,57385.71
10713,2021-11,1028,4,76,72,96,False,4658.64
10714,2021-11,1028,5,27,19,25,False,16026.88
10715,2021-11,1028,6,82,72,81,False,29711.9
10716,2021-11,1028,10,71,62,51,False,15462.54
10717,2021-11,1029,1,81,63,97,False,34412.49
10718,2021-11,1029,2,67,113,98,False,43448.42
10719,2021-11,1029,4,109,56,103,False,22945.78
10720,2021-11,1029,5,80,98,94,False,48880.81
10721,2021-11,1029,6,126,100,131,False,29025.35
10722,2021-11,1029,8,62,42,62,False,35767.69
10723,2021-11,1029,9,38,38,46,False,27294.09
10724,2021-11,1029,10,71,43,73,False,17182.39
10725,2021-11,1030,1,85,41,77,False,34106.58
10726,2021-11,1030,2,10,11,12,False,4778.14
10727,2021-11,1030,3,87,65,100,False,37258.41
10728,2021-11,1030,4,151,91,127,False,78534.99
10729,2021-11,1030,7,41,39,40,False,5809.39
10730,2021-11,1030,8,8,10,9,False,4692.28
10731,2021-11,1030,9,91,133,107,False,31100.28
10732,2021-11,1031,1,61,38,53,False,12822.16
10733,2021-11,1031,3,61,47,56,False,2806.68
10734,2021-11,1031,4,15,27,20,False,755.87
10735,2021-11,1031,5,167,190,222,False,80940.98
10736,2021-11,1031,6,404,349,465,False,123787.46
10737,2021-11,1031,7,23,21,24,False,9781.93
10738,2021-11,1031,8,53,29,52,False,12388.67
10739,2021-11,1031,10,63,45,67,False,28971.82
10740,2021-11,1032,1,159,122,185,False,75967.61
10741,2021-11,1032,2,78,71,59,False,2483.86
10742,2021-11,1032,4,391,289,444,False,130159.7
10743,2021-11,1032,6,49,85,68,False,27719.42
10744,2021-11,1032,7,28,27,30,False,1363.02
10745,2021-11,1032,9,59,60,64,False,23279.35
10746,2021-11,1033,1,94,57,92,False,31681.24
10747,2021-11,1033,2,36,38,32,False,4872.92
10748,2021-11,1033,3,68,125,97,False,34355.71
10749,2021-11,1033,4,47,61,63,False,3930.07
10750,2021-11,1033,5,9,10,9,False,5385.59
10751,2021-11,1033,6,171,82,154,False,27644.95
10752,2021-11,1033,8,12,18,14,False,4245.6
10753,2021-11,1033,10,47,81,55,False,32898.5
10754,2021-11,1034,1,90,94,113,False,58847.59
10755,2021-11,1034,5,78,36,67,False,21982.76
10756,2021-11,1034,9,42,22,36,False,15754.62
10757,2021-11,1034,10,83,161,128,False,35731.75
10758,2021-11,1035,3,46,30,42,False,25452.52
10759,2021-11,1035,6,8,5,7,False,340.16
10760,2021-11,1035,8,28,26,19,False,1088.2
10761,2021-11,1035,9,7,4,7,False,4247.21
10762,2021-11,1035,10,3,7,5,False,3150.1
10763,2021-11,1036,1,171,168,208,False,86456.28
10764,2021-11,1036,3,48,80,59,False,3673.68
10765,2021-11,1036,5,310,265,338,False,93581.08
10766,2021-11,1036,7,61,51,66,False,15167.69
10767,2021-11,1036,8,7,8,6,False,585.42
10768,2021-11,1037,6,83,61,74,False,30227.67
10769,2021-11,1037,9,47,54,61,False,11199.96
10770,2021-11,1037,10,37,36,38,False,24298.28
10771,2021-11,1038,1,98,113,82,False,22488.33
10772,2021-11,1038,3,18,18,14,False,4587.81
10773,2021-11,1038,4,139,102,157,False,19394.48
10774,2021-11,1038,5,134,203,152,False,82056.99
10775,2021-11,1038,6,118,78,109,False,55054.38
10776,2021-11,1038,8,79,89,106,False,27118.67
10777,2021-11,1038,10,58,27,48,False,6182.72
10778,2021-11,1039,1,60,83,84,False,6369.13
10779,2021-11,1039,2,4,3,4,False,1379.74
10780,2021-11,1039,3,57,81,58,False,9661.89
10781,2021-11,1039,4,51,44,61,False,36590.56
10782,2021-11,1039,6,48,61,65,False,22122.77
10783,2021-11,1039,8,97,114,124,False,40523.17
10784,2021-11,1040,1,52,48,52,False,8003.81
10785,2021-11,1040,2,92,87,92,False,42495.3
10786,2021-11,1040,3,43,45,51,False,19885.98
10787,2021-11,1040,4,8,8,9,False,594.69
10788,2021-11,1040,5,1381,841,1309,False,709763.03
10789,2021-11,1040,6,80,63,72,False,27880.63
10790,2021-11,1040,9,105,87,105,False,28134.97
10791,2021-11,1040,10,66,86,78,False,19962.1
10792,2021-11,1041,1,126,133,162,False,23527.98
10793,2021-11,1041,2,15,21,20,False,1681.0
10794,2021-11,1041,3,106,53,98,False,59481.32
10795,2021-11,1041,4,11,9,13,False,8329.22
10796,2021-11,1041,6,109,55,98,False,7381.98
10797,2021-11,1041,9,31,29,22,False,7845.06
10798,2021-11,1042,1,87,150,124,False,13164.14
10799,2021-11,1042,5,174,133,139,False,79332.61
10800,2021-11,1042,6,305,186,319,False,97730.16
10801,2021-11,1042,9,145,87,126,False,20256.08
10802,2021-11,1043,1,137,158,132,False,9363.26
10803,2021-11,1043,2,101,142,135,False,80826.8
10804,2021-11,1043,4,50,37,53,False,12334.14
10805,2021-11,1043,5,104,54,98,False,33975.1
10806,2021-11,1043,6,107,69,99,False,57368.33
10807,2021-11,1043,8,36,51,40,False,24547.65
10808,2021-11,1043,10,84,172,122,False,73362.43
10809,2021-11,1044,4,90,51,87,False,31237.12
10810,2021-11,1044,6,47,55,60,False,4689.55
10811,2021-11,1044,8,21,24,26,False,6929.86
10812,2021-11,1044,10,20,22,20,False,11459.31
10813,2021-11,1045,1,141,105,161,False,34732.0
10814,2021-11,1045,2,2,3,1,False,65.1
10815,2021-11,1045,3,124,97,144,False,7841.97
10816,2021-11,1045,4,39,60,42,False,21386.35
10817,2021-11,1045,5,21,14,23,False,14047.09
10818,2021-11,1045,8,72,78,52,False,24695.09
10819,2021-11,1045,9,82,74,85,False,40855.95
10820,2021-11,1046,1,219,173,262,False,71114.99
10821,2021-11,1046,2,69,64,59,False,30069.26
10822,2021-11,1046,3,36,37,41,False,18587.29
10823,2021-11,1046,4,152,104,135,False,38402.19
10824,2021-11,1046,6,5,5,4,False,2197.7
10825,2021-11,1046,7,85,61,91,False,47135.34
10826,2021-11,1046,8,27,25,29,False,6603.37
10827,2021-11,1046,9,265,202,293,False,148477.58
10828,2021-11,1047,1,89,65,95,False,24364.44
10829,2021-11,1047,3,40,50,45,False,2784.69
10830,2021-11,1047,5,28,31,24,False,4737.81
10831,2021-11,1047,6,52,59,68,False,33059.67
10832,2021-11,1047,8,12,10,14,False,1208.77
10833,2021-11,1047,9,109,94,134,False,65552.3
10834,2021-11,1047,10,74,40,67,False,4571.88
10835,2021-11,1048,1,268,146,256,False,25800.31
10836,2021-11,1048,2,57,31,53,False,12523.02
10837,2021-11,1048,3,9,9,6,False,2717.16
10838,2021-11,1048,5,24,14,19,False,4122.31
10839,2021-11,1048,6,12,7,10,False,2679.43
10840,2021-11,1048,8,75,145,97,False,7802.28
10841,2021-11,1048,9,39,38,47,False,13807.12
10842,2021-11,1049,1,56,40,52,False,4616.1
10843,2021-11,1049,2,28,13,25,False,15039.97
10844,2021-11,1049,3,154,173,155,False,12399.3
10845,2021-11,1049,5,18,12,15,False,6290.77
10846,2021-11,1049,6,104,119,132,False,42073.4
10847,2021-11,1049,9,38,46,46,False,15901.79
10848,2021-11,1049,10,63,88,81,False,4762.04
10849,2021-11,1050,1,148,114,151,False,67226.02
10850,2021-11,1050,2,4,3,4,False,2077.25
10851,2021-11,1050,3,162,96,150,False,37069.94
10852,2021-11,1050,4,18,12,19,False,11708.4
10853,2021-11,1050,7,49,87,58,False,19884.94
10854,2021-11,1050,8,13,11,12,False,7628.0
10855,2021-11,1050,9,41,38,35,False,21319.55
10856,2021-11,1051,1,84,117,79,False,12751.46
10857,2021-11,1051,2,133,67,114,False,34629.13
10858,2021-11,1051,4,58,47,49,False,22851.1
10859,2021-11,1051,5,5,3,4,False,433.1
10860,2021-11,1051,6,70,103,79,False,44707.26
10861,2021-11,1051,7,34,43,41,False,1603.49
10862,2021-11,1051,10,125,124,158,False,73726.94
10863,2021-11,1052,2,103,62,97,False,10047.38
10864,2021-11,1052,4,63,42,57,False,14763.37
10865,2021-11,1052,5,183,201,139,False,20563.86
10866,2021-11,1052,6,146,113,162,False,80020.7
10867,2021-11,1052,8,113,91,132,False,17807.2
10868,2021-11,1053,1,66,54,54,False,18807.08
10869,2021-11,1053,2,14,18,17,False,3926.23
10870,2021-11,1053,3,152,101,157,False,17323.37
10871,2021-11,1053,4,49,86,58,False,16880.73
10872,2021-11,1053,5,139,176,175,False,7483.57
10873,2021-11,1053,6,140,74,131,False,76824.27
10874,2021-11,1053,7,14,12,12,False,7220.39
10875,2021-11,1053,8,81,58,83,False,3242.84
10876,2021-11,1054,1,27,33,18,False,1938.34
10877,2021-11,1054,2,18,16,21,False,12836.08
10878,2021-11,1054,3,70,37,64,False,30712.12
10879,2021-11,1054,4,79,70,98,False,46152.79
10880,2021-11,1054,5,92,155,118,False,74744.14
10881,2021-11,1054,6,246,163,264,False,97414.27
10882,2021-11,1054,8,112,100,132,False,39951.34
10883,2021-11,1055,1,26,16,27,False,15678.86
10884,2021-11,1055,2,9,15,13,False,4380.39
10885,2021-11,1055,3,183,167,220,False,69882.47
10886,2021-11,1055,4,29,21,23,False,5173.71
10887,2021-11,1055,6,59,100,69,False,44567.13
10888,2021-11,1055,9,29,51,43,False,3818.9
10889,2021-11,1055,10,54,82,48,False,19354.81
10890,2021-11,1056,1,142,114,160,False,69648.41
10891,2021-11,1056,2,12,13,12,False,2152.31
10892,2021-11,1056,3,84,161,111,False,20121.33
10893,2021-11,1056,4,20,16,22,False,7071.0
10894,2021-11,1056,5,12,12,12,False,3810.39
10895,2021-11,1056,6,43,58,35,False,10676.46
10896,2021-11,1056,9,98,74,109,False,59609.47
10897,2021-11,1057,1,179,156,218,False,86602.6
10898,2021-11,1057,7,39,65,57,False,19040.79
10899,2021-11,1057,8,87,60,73,False,4421.59
10900,2021-11,1057,10,174,129,196,False,45776.54
10901,2021-11,1058,4,211,98,178,False,25426.91
10902,2021-11,1058,6,71,54,68,False,10730.09
10903,2021-11,1058,8,97,113,111,False,47947.07
10904,2021-11,1058,10,14,8,13,False,6106.23
10905,2021-11,1059,1,1,0,0,True,0.0
10906,2021-11,1059,3,24,15,21,False,1111.93
10907,2021-11,1059,4,179,79,154,False,62122.54
10908,2021-11,1059,5,70,37,64,False,14927.09
10909,2021-11,1059,8,55,71,37,False,8429.21
10910,2021-11,1059,9,105,90,108,False,39100.97
10911,2021-11,1060,1,144,149,139,False,40857.11
10912,2021-11,1060,2,66,107,91,False,28332.89
10913,2021-11,1060,3,117,107,106,False,63392.73
10914,2021-11,1060,6,86,179,141,False,72294.24
10915,2021-11,1060,7,132,89,138,False,41881.05
10916,2021-11,1060,8,27,25,32,False,5417.73
10917,2021-11,1061,1,99,101,123,False,14539.17
10918,2021-11,1061,2,67,79,80,False,28481.02
10919,2021-11,1061,3,20,46,33,False,20946.44
10920,2021-11,1061,4,4,3,3,False,1829.18
10921,2021-11,1061,6,35,18,30,False,15023.58
10922,2021-11,1061,8,53,63,45,False,9181.6
10923,2021-11,1062,1,20,16,22,False,13641.43
10924,2021-11,1062,2,16,9,15,False,6241.53
10925,2021-11,1062,3,2,4,3,False,1608.15
10926,2021-11,1062,4,176,173,218,False,63284.97
10927,2021-11,1062,5,96,73,105,False,65212.18
10928,2021-11,1062,6,31,18,28,False,9491.69
10929,2021-11,1062,7,89,75,99,False,25191.92
10930,2021-11,1062,8,98,57,100,False,63945.26
10931,2021-11,1062,10,31,37,40,False,16527.23
10932,2021-11,1063,1,81,95,107,False,59057.47
10933,2021-11,1063,2,28,24,25,False,9559.67
10934,2021-11,1063,9,22,15,24,False,9883.73
10935,2021-11,1064,1,30,31,35,False,12273.31
10936,2021-11,1064,2,611,816,707,False,211977.55
10937,2021-11,1064,4,5,3,5,False,199.82
10938,2021-11,1064,6,111,92,133,False,13551.5
10939,2021-11,1064,8,1,0,0,True,0.0
10940,2021-11,1065,1,76,56,71,False,31049.15
10941,2021-11,1065,4,92,78,113,False,30244.78
10942,2021-11,1065,7,25,55,41,False,1705.41
10943,2021-11,1065,8,8,7,10,False,5368.54
10944,2021-11,1065,9,44,53,59,False,30424.01
10945,2021-11,1066,1,232,213,292,False,100907.03
10946,2021-11,1066,2,13,17,16,False,6032.21
10947,2021-11,1066,3,21,24,24,False,1231.9
10948,2021-11,1066,4,34,31,38,False,21613.02
10949,2021-11,1066,6,274,238,346,False,206405.05
10950,2021-11,1066,9,13,14,13,False,3868.98
10951,2021-11,1067,1,56,35,47,False,19373.86
10952,2021-11,1067,2,69,92,54,False,24524.25
10953,2021-11,1067,3,61,64,64,False,2577.99
10954,2021-11,1067,5,44,36,48,False,8948.73
10955,2021-11,1067,6,147,101,130,False,19483.73
10956,2021-11,1067,7,11,11,8,False,2864.85
10957,2021-11,1067,8,62,95,90,False,16180.64
10958,2021-11,1068,1,211,174,195,False,125880.65
10959,2021-11,1068,4,89,52,88,False,16880.91
10960,2021-11,1068,5,26,34,35,False,6178.02
10961,2021-11,1068,6,27,27,31,False,2743.34
10962,2021-11,1068,9,47,45,60,False,25131.36
10963,2021-11,1068,10,87,78,102,False,65702.6
10964,2021-11,1069,1,103,180,126,False,75343.57
10965,2021-11,1069,3,145,128,181,False,73441.26
10966,2021-11,1069,4,104,132,129,False,76082.99
10967,2021-11,1069,6,10,10,8,False,4560.27
10968,2021-11,1069,9,22,23,25,False,12927.37
10969,2021-11,1069,10,22,18,26,False,2177.56
10970,2021-11,1070,1,214,222,186,False,55095.51
10971,2021-11,1070,2,170,100,175,False,97283.56
10972,2021-11,1070,3,25,13,21,False,1900.43
10973,2021-11,1070,5,467,759,664,False,186826.42
10974,2021-11,1070,6,107,61,87,False,20071.91
10975,2021-11,1070,7,113,65,107,False,26395.8
10976,2021-11,1070,8,15,24,22,False,12764.93
10977,2021-11,1070,10,16,19,19,False,3236.33
