return_id,sales_id,date_id,date,customer_id,product_id,region_id,return_units,return_value_eur,return_reason
1183,45896,20240928,2024-09-28,535,1070,9,33,4143.14,Wrong Configuration
1184,111437,20231225,2023-12-25,1198,1100,2,3,3803.22,Other
1185,47213,20221201,2022-12-01,801,1069,1,5,943.06,Wrong Configuration
1186,25218,20210222,2021-02-22,253,1070,2,2,283.7,Defect
1187,63421,20220501,2022-05-01,540,1185,3,4,947.2,Wrong Configuration
1188,39257,20240521,2024-05-21,384,1053,8,7,2662.03,Defect
1189,18042,20250319,2025-03-19,928,1026,3,1,668.54,Defect
1190,88867,20210205,2021-02-05,678,1009,1,4,2911.08,Defect
1191,102271,20230129,2023-01-29,156,1120,8,1,96.18,Shipping Damage
1192,77158,20220104,2022-01-04,590,1023,3,1,527.46,Shipping Damage
1193,6651,20241206,2024-12-06,433,1160,2,1,84.97,Defect
1194,61238,20250206,2025-02-06,6,1119,7,1,1638.19,Defect
1195,77212,20251118,2025-11-18,389,1188,1,7,1784.67,Defect
1196,36138,20220427,2022-04-27,1077,1170,9,9,571.75,Shipping Damage
1197,99549,20240221,2024-02-21,778,1123,6,2,146.0,Defect
1198,52780,20240828,2024-08-28,415,1068,5,4,671.27,Wrong Configuration
1199,12331,20231024,2023-10-24,528,1151,5,38,18791.0,Customer Cancellation
1200,49966,20240913,2024-09-13,951,1043,6,20,6225.61,Shipping Damage
1201,22238,20250515,2025-05-15,414,1058,1,10,4474.24,Defect
1202,22350,20250808,2025-08-08,139,1052,2,3,1282.28,Shipping Damage
1203,95554,20251101,2025-11-01,345,1180,6,12,2861.35,Defect
1204,46082,20250206,2025-02-06,836,1075,1,24,4021.48,Wrong Configuration
1205,7432,20231214,2023-12-14,1179,1128,6,3,144.7,Other
1206,56753,20231208,2023-12-08,896,1181,7,6,1405.57,Wrong Configuration
1207,17416,20230414,2023-04-14,562,1147,2,3,2418.26,Defect
1208,1593,20241027,2024-10-27,60,1150,1,2,1269.35,Defect
1209,14045,20231018,2023-10-18,696,1022,7,3,1849.29,Wrong Configuration
1210,7752,20250726,2025-07-26,839,1011,10,1,966.0,Other
1211,65275,20220514,2022-05-14,580,1024,2,2,1019.41,Shipping Damage
1212,99735,20210817,2021-08-17,391,1014,1,2,2244.56,Defect
1213,38062,20240725,2024-07-25,173,1093,6,20,16123.59,Customer Cancellation
1214,73919,20240322,2024-03-22,766,1001,8,4,3035.82,Defect
1215,16790,20251223,2025-12-23,995,1193,7,1,224.39,Customer Cancellation
1216,39139,20210506,2021-05-06,223,1173,9,8,332.48,Customer Cancellation
1217,66951,20210108,2021-01-08,144,1001,2,11,9280.33,Customer Cancellation
1218,66068,20210827,2021-08-27,815,1046,3,1,498.78,Wrong Configuration
1219,111469,20220318,2022-03-18,852,1170,1,1,64.99,Other
1220,54364,20241001,2024-10-01,619,1135,5,3,263.62,Other
1221,48428,20210525,2021-05-25,966,1023,4,1,607.2,Defect
1222,16002,20210607,2021-06-07,87,1141,10,4,1950.74,Defect
1223,71060,20230807,2023-08-07,111,1128,1,9,370.62,Defect
1224,90985,20210507,2021-05-07,1011,1101,1,1,1223.51,Wrong Configuration
1225,24011,20241210,2024-12-10,579,1128,2,34,1563.53,Customer Cancellation
1226,72466,20240704,2024-07-04,317,1094,1,6,4078.32,Defect
1227,36118,20241101,2024-11-01,379,1106,3,6,7624.48,Wrong Configuration
1228,108670,20240509,2024-05-09,71,1176,10,6,392.52,Wrong Configuration
1229,79534,20240222,2024-02-22,1128,1172,9,4,201.29,Shipping Damage
1230,111690,20220418,2022-04-18,652,1184,3,1,175.96,Defect
1231,41438,20221101,2022-11-01,559,1042,8,3,1160.15,Defect
1232,3183,20230424,2023-04-24,1032,1020,1,10,4573.78,Wrong Configuration
1233,16832,20220411,2022-04-11,17,1173,1,29,1354.73,Wrong Configuration
1234,805,20220327,2022-03-27,469,1012,1,5,4502.3,Defect
1235,113553,20211109,2021-11-09,1110,1184,5,6,851.42,Other
1236,72148,20210101,2021-01-01,185,1113,9,10,14463.4,Customer Cancellation
1237,58879,20230504,2023-05-04,459,1047,6,5,2802.08,Customer Cancellation
1238,90337,20250903,2025-09-03,179,1025,4,25,18677.9,Wrong Configuration
1239,21287,20220107,2022-01-07,459,1065,6,1,122.76,Shipping Damage
1240,65017,20211005,2021-10-05,736,1088,5,2,1720.32,Wrong Configuration
1241,63251,20230127,2023-01-27,688,1067,9,7,1235.92,Shipping Damage
1242,28102,20250912,2025-09-12,357,1072,8,45,7891.54,Wrong Configuration
1243,56693,20211002,2021-10-02,67,1040,5,1,358.01,Wrong Configuration
1244,29136,20240208,2024-02-08,65,1032,1,10,5342.44,Shipping Damage
1245,16518,20251019,2025-10-19,868,1014,6,1,1400.5,Defect
1246,19444,20220417,2022-04-17,1199,1195,9,8,1576.98,Wrong Configuration
1247,53692,20220314,2022-03-14,389,1128,1,18,887.79,Defect
1248,60998,20250309,2025-03-09,1088,1080,5,1,785.25,Other
1249,1600,20250102,2025-01-02,284,1135,5,18,1424.97,Shipping Damage
1250,64908,20251108,2025-11-08,688,1116,9,8,13099.13,Wrong Configuration
1251,91482,20220813,2022-08-13,1051,1128,4,10,438.65,Customer Cancellation
1252,102533,20241111,2024-11-11,1122,1135,7,5,376.26,Wrong Configuration
1253,8054,20210501,2021-05-01,369,1199,8,2,439.6,Wrong Configuration
1254,42443,20231029,2023-10-29,1080,1171,1,23,1129.83,Wrong Configuration
1255,2376,20240210,2024-02-10,711,1059,2,3,1232.17,Defect
1256,15201,20240506,2024-05-06,569,1077,3,15,2074.75,Defect
1257,14318,20240103,2024-01-03,244,1102,3,1,1530.08,Other
1258,53512,20221127,2022-11-27,569,1023,3,9,4829.09,Defect
1259,6233,20220911,2022-09-11,253,1132,2,2,149.47,Shipping Damage
1260,100056,20250203,2025-02-03,849,1168,5,10,558.84,Other
1261,83876,20210208,2021-02-08,1152,1172,6,24,901.93,Other
1262,63396,20210515,2021-05-15,1132,1011,3,71,54081.99,Customer Cancellation
1263,96011,20211214,2021-12-14,283,1080,5,6,3584.36,Shipping Damage
1264,107620,20231120,2023-11-20,496,1023,3,13,6914.31,Customer Cancellation
1265,101376,20231029,2023-10-29,411,1101,6,34,39164.68,Defect
1266,65803,20241115,2024-11-15,621,1045,8,7,2649.31,Customer Cancellation
1267,111262,20230828,2023-08-28,459,1114,6,7,9254.96,Other
1268,28268,20231119,2023-11-19,1020,1098,4,13,6786.48,Wrong Configuration
1269,15207,20250618,2025-06-18,466,1188,6,23,5425.91,Defect
1270,91679,20250823,2025-08-23,852,1052,1,2,815.79,Customer Cancellation
1271,72429,20220929,2022-09-29,298,1161,10,1,59.8,Shipping Damage
1272,117314,20210418,2021-04-18,926,1109,1,22,22472.21,Defect
1273,66748,20250111,2025-01-11,551,1141,1,17,8702.1,Defect
1274,40338,20240628,2024-06-28,1014,1162,5,2,135.39,Defect
1275,4405,20250610,2025-06-10,933,1193,10,10,2138.18,Other
1276,114216,20250220,2025-02-20,644,1130,6,3,295.94,Defect
1277,79999,20241212,2024-12-12,497,1036,6,2,1106.56,Wrong Configuration
1278,3904,20210922,2021-09-22,275,1082,10,12,8202.12,Defect
1279,2505,20231108,2023-11-08,275,1024,10,6,3351.16,Wrong Configuration
1280,57701,20221025,2022-10-25,697,1038,1,35,16481.17,Shipping Damage
1281,51842,20231207,2023-12-07,519,1102,1,3,3714.75,Defect
1282,20832,20231017,2023-10-17,707,1142,4,2,1222.26,Shipping Damage
1283,78606,20251116,2025-11-16,310,1115,7,12,17201.01,Wrong Configuration
1284,59858,20230112,2023-01-12,724,1065,2,17,1958.27,Wrong Configuration
1285,33595,20251003,2025-10-03,291,1028,10,4,2354.83,Shipping Damage
1286,116264,20210105,2021-01-05,386,1013,4,12,7841.35,Wrong Configuration
1287,11266,20210921,2021-09-21,11,1045,1,1,414.13,Customer Cancellation
1288,104992,20240119,2024-01-19,265,1184,4,6,1027.35,Wrong Configuration
1289,118389,20210119,2021-01-19,636,1194,9,4,1172.84,Defect
1290,34181,20210219,2021-02-19,352,1042,9,12,4724.3,Wrong Configuration
1291,39831,20220312,2022-03-12,545,1096,10,4,3640.14,Other
1292,57464,20251120,2025-11-20,365,1195,8,4,1004.8,Customer Cancellation
1293,17966,20250621,2025-06-21,57,1120,7,9,806.53,Customer Cancellation
1294,32181,20250418,2025-04-18,223,1175,9,8,490.29,Customer Cancellation
1295,66899,20230619,2023-06-19,570,1083,6,8,5659.24,Other
1296,13140,20230210,2023-02-10,698,1163,1,3,127.14,Defect
1297,106121,20221117,2022-11-17,981,1010,1,2,1957.32,Other
1298,52181,20211208,2021-12-08,650,1006,2,3,2009.41,Defect
1299,57409,20241026,2024-10-26,935,1184,9,5,845.2,Wrong Configuration
1300,95179,20220507,2022-05-07,249,1055,1,1,352.9,Wrong Configuration
1301,100997,20250826,2025-08-26,1198,1161,2,13,799.52,Shipping Damage
1302,45205,20210629,2021-06-29,873,1002,4,1,803.18,Wrong Configuration
1303,49312,20230105,2023-01-05,1116,1086,2,6,4788.86,Defect
1304,95842,20220509,2022-05-09,164,1008,9,5,3726.9,Customer Cancellation
1305,7396,20210413,2021-04-13,723,1065,1,19,2040.85,Wrong Configuration
1306,39524,20240928,2024-09-28,590,1059,3,1,430.22,Defect
1307,64954,20230615,2023-06-15,520,1092,6,19,16852.33,Shipping Damage
1308,55633,20220129,2022-01-29,9,1069,3,2,337.95,Defect
1309,112752,20231005,2023-10-05,310,1038,7,11,5451.46,Wrong Configuration
1310,16618,20221020,2022-10-20,944,1101,5,4,4934.3,Other
1311,48422,20250611,2025-06-11,434,1130,1,1,95.39,Shipping Damage
1312,78077,20250123,2025-01-23,482,1101,4,4,5310.98,Wrong Configuration
1313,26444,20220804,2022-08-04,860,1138,6,6,450.02,Other
1314,68872,20241030,2024-10-30,1122,1075,7,133,23542.82,Customer Cancellation
1315,119009,20210426,2021-04-26,414,1171,1,8,360.92,Other
1316,89975,20251201,2025-12-01,623,1063,1,9,1408.46,Other
1317,31881,20210920,2021-09-20,340,1093,6,12,8719.54,Defect
1318,8397,20220920,2022-09-20,124,1108,3,32,44299.15,Defect
1319,109730,20210416,2021-04-16,466,1133,6,5,470.72,Defect
1320,38523,20220916,2022-09-16,1059,1063,1,1,206.9,Other
1321,22081,20231015,2023-10-15,149,1195,8,9,1593.13,Shipping Damage
1322,1861,20241216,2024-12-16,959,1114,2,2,3371.5,Other
1323,110402,20241001,2024-10-01,496,1001,3,10,8170.14,Other
1324,71524,20241022,2024-10-22,773,1190,5,73,13711.07,Wrong Configuration
1325,97410,20251016,2025-10-16,890,1169,5,13,629.78,Customer Cancellation
1326,8777,20251215,2025-12-15,186,1056,1,10,4108.0,Wrong Configuration
1327,58185,20210326,2021-03-26,1075,1192,4,15,3357.03,Defect
1328,85823,20220724,2022-07-24,1018,1056,1,4,1565.88,Wrong Configuration
1329,52867,20210710,2021-07-10,1077,1132,9,17,1172.32,Other
1330,19697,20210926,2021-09-26,1138,1121,8,4,332.24,Customer Cancellation
1331,129,20250119,2025-01-19,689,1114,1,24,33981.95,Defect
1332,49343,20210109,2021-01-09,802,1117,2,21,20172.32,Customer Cancellation
1333,68793,20211103,2021-11-03,575,1103,6,3,4770.52,Defect
1334,41640,20211218,2021-12-18,860,1099,6,4,3106.93,Defect
1335,69138,20210422,2021-04-22,1075,1069,4,6,931.97,Wrong Configuration
1336,60591,20230410,2023-04-10,355,1148,9,3,1518.69,Defect
1337,31169,20230119,2023-01-19,609,1130,9,2,157.07,Defect
1338,104882,20241221,2024-12-21,62,1121,8,1,99.38,Defect
1339,111631,20220915,2022-09-15,357,1156,8,18,8425.46,Wrong Configuration
1340,52126,20240423,2024-04-23,949,1133,4,35,3259.75,Other
1341,75385,20240521,2024-05-21,1075,1012,4,22,22001.52,Wrong Configuration
1342,109608,20250521,2025-05-21,1031,1180,6,1,291.37,Wrong Configuration
1343,75007,20220501,2022-05-01,793,1195,4,40,6958.19,Shipping Damage
1344,49027,20241030,2024-10-30,275,1024,10,6,3313.53,Shipping Damage
1345,55320,20241211,2024-12-11,1064,1174,5,4,196.92,Defect
1346,70974,20250519,2025-05-19,186,1099,1,28,22257.13,Other
1347,83984,20230129,2023-01-29,728,1086,5,8,5967.55,Defect
1348,97755,20251205,2025-12-05,758,1083,2,4,3126.89,Customer Cancellation
1349,72725,20240325,2024-03-25,1096,1048,2,2,1117.87,Customer Cancellation
1350,94995,20241115,2024-11-15,876,1021,8,1,730.58,Wrong Configuration
1351,40283,20221201,2022-12-01,146,1124,7,19,1494.48,Defect
1352,81603,20231122,2023-11-22,98,1045,3,1,433.7,Shipping Damage
1353,79996,20250105,2025-01-05,231,1157,1,13,10894.1,Wrong Configuration
1354,33575,20251109,2025-11-09,356,1136,5,1,87.55,Other
1355,74391,20210217,2021-02-17,425,1027,1,19,6814.28,Other
1356,8761,20210629,2021-06-29,711,1101,2,5,5509.51,Wrong Configuration
1357,39610,20241122,2024-11-22,496,1177,3,17,715.01,Wrong Configuration
1358,73622,20250912,2025-09-12,828,1193,1,8,1511.87,Shipping Damage
1359,2133,20241117,2024-11-17,542,1110,8,16,25980.93,Customer Cancellation
1360,74151,20241026,2024-10-26,338,1174,1,22,1106.32,Other
1361,67625,20241122,2024-11-22,722,1084,8,30,17142.12,Defect
1362,39012,20250613,2025-06-13,459,1087,6,6,3169.63,Customer Cancellation
1363,46956,20230213,2023-02-13,681,1130,1,9,787.31,Defect
1364,63163,20210630,2021-06-30,50,1134,9,15,1030.97,Customer Cancellation
1365,100551,20210825,2021-08-25,444,1036,2,2,1102.93,Shipping Damage
1366,102630,20241210,2024-12-10,666,1121,5,3,273.24,Wrong Configuration
1367,104431,20240527,2024-05-27,1070,1119,7,5,7683.96,Defect
1368,981,20241203,2024-12-03,539,1120,6,6,565.95,Other
1369,71049,20220724,2022-07-24,823,1102,1,13,18663.99,Customer Cancellation
1370,117417,20241206,2024-12-06,1034,1176,1,2,123.92,Customer Cancellation
1371,98979,20230802,2023-08-02,719,1171,1,14,588.92,Shipping Damage
1372,93435,20250202,2025-02-02,435,1081,7,15,10467.6,Other
1373,18186,20241019,2024-10-19,558,1060,10,8,1284.46,Shipping Damage
1374,3687,20250204,2025-02-04,1050,1078,6,3,771.67,Defect
1375,34035,20250208,2025-02-08,1158,1051,6,9,4206.5,Customer Cancellation
1376,87407,20240602,2024-06-02,714,1138,5,10,711.28,Defect
1377,92791,20250628,2025-06-28,887,1012,1,5,5013.27,Customer Cancellation
1378,101602,20220801,2022-08-01,1102,1096,2,3,3025.87,Defect
1379,46461,20240312,2024-03-12,1057,1187,6,1,354.84,Customer Cancellation
1380,43830,20230813,2023-08-13,1160,1065,8,2,303.46,Other
1381,105235,20221230,2022-12-30,1116,1066,2,4,680.26,Defect
1382,65623,20240913,2024-09-13,695,1050,6,1,565.46,Other
1383,29526,20251110,2025-11-10,1032,1059,1,2,867.04,Defect
1384,112584,20211127,2021-11-27,37,1117,8,1,1101.3,Defect
1385,81426,20210622,2021-06-22,1173,1082,5,6,4515.15,Wrong Configuration
1386,68415,20210516,2021-05-16,353,1025,4,44,26604.22,Shipping Damage
1387,40791,20250828,2025-08-28,440,1091,2,37,31474.0,Customer Cancellation
1388,58429,20240806,2024-08-06,305,1098,8,2,1030.86,Shipping Damage
1389,30480,20230202,2023-02-02,428,1083,6,3,2231.72,Defect
1390,24330,20221210,2022-12-10,946,1004,3,9,7381.33,Customer Cancellation
1391,37014,20241007,2024-10-07,393,1024,5,4,2183.57,Defect
1392,24187,20230611,2023-06-11,290,1090,1,10,7004.26,Other
1393,20630,20250505,2025-05-05,882,1077,6,3,536.17,Shipping Damage
1394,40859,20220106,2022-01-06,748,1004,9,1,719.38,Wrong Configuration
1395,32535,20251118,2025-11-18,310,1091,7,10,8160.92,Wrong Configuration
1396,40535,20231127,2023-11-27,463,1183,2,5,849.74,Defect
1397,187,20221220,2022-12-20,1174,1172,1,10,432.2,Other
1398,6751,20250419,2025-04-19,205,1024,2,9,5437.81,Defect
1399,17003,20240425,2024-04-25,1161,1168,3,1,53.86,Shipping Damage
1400,104430,20241212,2024-12-12,999,1038,7,8,4855.08,Wrong Configuration
1401,53154,20250717,2025-07-17,1199,1138,9,4,330.92,Defect
1402,40591,20251022,2025-10-22,1137,1179,2,3,145.17,Shipping Damage
1403,45922,20251227,2025-12-27,834,1069,9,1,213.22,Wrong Configuration
1404,94365,20240228,2024-02-28,946,1005,3,2,1653.46,Defect
1405,110408,20230310,2023-03-10,677,1172,10,1,51.56,Wrong Configuration
1406,61449,20251126,2025-11-26,524,1059,7,15,6080.62,Defect
1407,90290,20240322,2024-03-22,422,1138,7,2,159.25,Wrong Configuration
1408,82452,20210424,2021-04-24,597,1168,2,1,51.62,Defect
1409,103055,20240815,2024-08-15,1093,1013,5,7,6472.06,Other
1410,64291,20240218,2024-02-18,411,1186,6,15,2901.21,Defect
1411,113071,20220218,2022-02-18,773,1041,5,27,7435.83,Customer Cancellation
1412,43494,20221115,2022-11-15,252,1135,9,5,350.67,Wrong Configuration
1413,56525,20241020,2024-10-20,818,1097,8,2,1249.01,Defect
1414,33397,20230905,2023-09-05,122,1029,2,16,9175.81,Defect
1415,25505,20221112,2022-11-12,395,1027,8,15,6258.54,Customer Cancellation
1416,30665,20250515,2025-05-15,673,1108,6,2,3498.12,Defect
1417,49792,20241028,2024-10-28,901,1168,9,5,250.78,Defect
1418,60648,20240604,2024-06-04,1093,1032,5,1,611.36,Wrong Configuration
1419,15767,20231222,2023-12-22,57,1060,7,2,309.58,Shipping Damage
1420,108427,20210106,2021-01-06,1191,1177,9,1,42.15,Shipping Damage
1421,79126,20250725,2025-07-25,410,1069,9,28,5015.8,Customer Cancellation
1422,2539,20241101,2024-11-01,956,1039,4,7,5165.71,Other
1423,62756,20250315,2025-03-15,616,1157,9,1,874.51,Other
1424,57450,20251215,2025-12-15,306,1067,6,1,209.41,Defect
1425,91460,20220507,2022-05-07,389,1058,1,4,1893.0,Defect
1426,19806,20230717,2023-07-17,297,1066,1,32,4524.56,Defect
1427,81208,20241001,2024-10-01,244,1173,3,1,52.6,Defect
1428,34691,20250520,2025-05-20,137,1008,2,2,1684.0,Defect
1429,35909,20240118,2024-01-18,249,1032,1,2,1205.41,Defect
1430,44708,20240303,2024-03-03,468,1181,5,10,2057.95,Wrong Configuration
1431,14121,20231129,2023-11-29,813,1196,3,31,5275.25,Defect
1432,63050,20210929,2021-09-29,921,1198,5,32,5712.21,Customer Cancellation
1433,22916,20251126,2025-11-26,552,1185,1,2,580.04,Customer Cancellation
1434,71393,20230314,2023-03-14,1165,1119,1,2,2876.22,Shipping Damage
1435,81740,20210819,2021-08-19,759,1106,2,6,7049.83,Wrong Configuration
1436,24371,20251214,2025-12-14,243,1120,3,1,96.3,Customer Cancellation
1437,104597,20251002,2025-10-02,924,1174,6,18,997.56,Shipping Damage
1438,788,20210313,2021-03-13,456,1032,2,7,3600.6,Defect
1439,102182,20230305,2023-03-05,244,1160,3,3,259.89,Wrong Configuration
1440,25513,20250417,2025-04-17,185,1161,9,46,2290.12,Other
1441,50002,20210516,2021-05-16,772,1082,3,4,3112.48,Wrong Configuration
1442,2321,20230710,2023-07-10,1154,1171,1,4,200.68,Wrong Configuration
1443,62297,20211006,2021-10-06,858,1020,6,3,1418.22,Customer Cancellation
1444,36203,20240723,2024-07-23,389,1110,1,2,3227.81,Defect
1445,102885,20211229,2021-12-29,1094,1128,7,1,53.7,Wrong Configuration
1446,104783,20230825,2023-08-25,1032,1004,1,19,14761.47,Wrong Configuration
1447,58624,20250210,2025-02-10,704,1196,1,1,233.48,Shipping Damage
1448,18413,20210324,2021-03-24,1108,1065,2,2,257.85,Wrong Configuration
1449,67182,20250521,2025-05-21,97,1095,8,1,590.79,Customer Cancellation
1450,107361,20251109,2025-11-09,630,1064,3,14,2690.55,Wrong Configuration
1451,115019,20220304,2022-03-04,344,1128,6,4,229.74,Defect
1452,47808,20240203,2024-02-03,459,1061,6,13,1635.93,Defect
1453,18743,20211023,2021-10-23,1127,1055,3,17,6999.96,Customer Cancellation
1454,53794,20210607,2021-06-07,244,1167,3,2,102.91,Wrong Configuration
1455,96989,20250705,2025-07-05,259,1060,2,15,2327.43,Customer Cancellation
1456,80687,20220625,2022-06-25,863,1168,6,4,235.08,Wrong Configuration
1457,18272,20230701,2023-07-01,1012,1074,2,3,306.46,Customer Cancellation
1458,46277,20220113,2022-01-13,949,1156,4,15,5744.23,Customer Cancellation
1459,42169,20220128,2022-01-28,1156,1068,1,18,2461.07,Defect
1460,23728,20250127,2025-01-27,935,1193,9,10,2150.66,Shipping Damage
1461,74170,20241224,2024-12-24,773,1173,5,6,286.21,Defect
1462,55329,20250415,2025-04-15,1158,1126,6,3,197.22,Shipping Damage
1463,25078,20250728,2025-07-28,318,1090,6,3,1969.56,Defect
1464,68344,20240823,2024-08-23,7,1055,7,5,2257.57,Wrong Configuration
1465,13996,20241207,2024-12-07,290,1030,1,4,2704.3,Wrong Configuration
1466,19981,20251005,2025-10-05,173,1050,6,9,4520.44,Defect
1467,17918,20251102,2025-11-02,421,1162,8,3,233.6,Other
1468,96032,20211012,2021-10-12,106,1066,4,4,539.98,Defect
1469,106850,20240827,2024-08-27,163,1133,8,38,3253.49,Wrong Configuration
1470,49662,20211021,2021-10-21,678,1148,1,21,9636.83,Customer Cancellation
1471,76344,20210627,2021-06-27,559,1077,8,4,518.24,Shipping Damage
1472,112878,20250702,2025-07-02,1122,1097,7,2,1371.05,Defect
1473,6849,20231215,2023-12-15,459,1136,6,13,860.42,Customer Cancellation
1474,8927,20241006,2024-10-06,191,1108,1,3,5285.62,Other
1475,71002,20231030,2023-10-30,1027,1198,5,11,2187.47,Defect
1476,25647,20250921,2025-09-21,1164,1185,9,3,882.1,Other
1477,18766,20251121,2025-11-21,137,1117,2,3,3293.44,Wrong Configuration
1478,23746,20210125,2021-01-25,756,1175,2,3,176.96,Defect
1479,118978,20240901,2024-09-01,520,1180,6,4,1019.56,Customer Cancellation
1480,49887,20250118,2025-01-18,459,1173,6,10,549.02,Defect
1481,74795,20251230,2025-12-30,698,1139,1,24,2097.11,Shipping Damage
1482,81761,20250719,2025-07-19,53,1097,8,7,4764.14,Shipping Damage
1483,88408,20251113,2025-11-13,1109,1162,2,1,67.76,Wrong Configuration
1484,87223,20250727,2025-07-27,354,1097,1,8,4848.73,Defect
1485,448,20210907,2021-09-07,528,1174,5,22,991.89,Customer Cancellation
1486,59457,20231203,2023-12-03,386,1169,4,2,68.34,Defect
1487,14278,20211206,2021-12-06,1044,1157,1,6,4778.1,Customer Cancellation
1488,10300,20251001,2025-10-01,935,1016,9,5,5688.27,Defect
1489,66230,20210330,2021-03-30,1073,1043,5,22,6474.86,Defect
1490,48411,20231120,2023-11-20,415,1177,5,5,223.74,Defect
1491,8769,20220617,2022-06-17,223,1104,9,12,10997.23,Defect
