opportunity_id,created_date,customer_id,product_group,sales_rep_id,stage,expected_value_eur,win_probability,expected_close_date,created_date_id,weighted_pipeline_eur
2596,2024-10-14,683,Connectivity Module,43,Qualified,22156.21,0.406,2025-03-11,20241014,8995.42
2597,2021-04-05,369,Accessory Kit,21,Proposal,35077.24,0.391,2021-08-09,20210405,13715.2
2598,2023-09-26,678,Monitoring Device,84,Proposal,50318.79,0.284,2024-04-21,20230926,14290.54
2599,2023-07-05,58,Laptop Pro,78,Qualified,18165.92,0.354,2023-11-19,20230705,6430.74
2600,2022-10-22,224,Accessory Kit,14,Closed Lost,6405.93,0.109,2022-12-03,20221022,698.25
2601,2024-04-09,828,Industrial Scanner,2,Closed Lost,10451.02,0.398,2024-08-31,20240409,4159.51
2602,2025-01-04,1178,Laptop Pro,29,Lead,51781.45,0.356,2025-05-07,20250104,18434.2
2603,2021-07-29,142,Medical Sensor,58,Proposal,140697.03,0.165,2022-01-22,20210729,23215.01
2604,2024-02-07,1022,Monitoring Device,76,Lead,35447.06,0.659,2024-07-02,20240207,23359.61
2605,2025-07-10,752,Connectivity Module,9,Proposal,52989.21,0.431,2025-10-11,20250710,22838.35
2606,2021-02-26,1135,Laptop Standard,8,Qualified,24534.74,0.536,2021-04-21,20210226,13150.62
2607,2024-04-21,1166,Tablet Enterprise,57,Proposal,47329.93,0.348,2024-09-20,20240421,16470.82
2608,2025-02-26,20,Laptop Pro,51,Lead,13664.62,0.268,2025-06-17,20250226,3662.12
2609,2022-09-21,300,Laptop Standard,27,Proposal,4577.67,0.411,2023-02-19,20220921,1881.42
2610,2025-06-10,246,Laptop Pro,72,Negotiation,97397.37,0.782,2025-12-16,20250610,76164.74
2611,2024-05-19,606,Legacy Workstation,84,Closed Won,30658.02,0.328,2024-09-16,20240519,10055.83
2612,2022-01-13,339,Legacy Workstation,21,Closed Won,37452.93,0.468,2022-06-30,20220113,17527.97
2613,2025-11-04,388,Industrial Scanner,78,Qualified,16008.08,0.687,2026-03-11,20251104,10997.55
2614,2025-08-03,445,Accessory Kit,30,Closed Lost,222096.26,0.301,2026-01-21,20250803,66850.97
2615,2023-06-26,379,Laptop Standard,64,Proposal,8396.78,0.551,2023-09-28,20230626,4626.63
2616,2021-02-25,199,Tablet Enterprise,55,Proposal,12766.91,0.614,2021-05-26,20210225,7838.88
2617,2025-04-06,1197,Monitoring Device,3,Qualified,16874.01,0.261,2025-05-09,20250406,4404.12
2618,2023-01-17,702,Accessory Kit,5,Lead,33078.96,0.261,2023-08-03,20230117,8633.61
2619,2021-03-12,484,Legacy Workstation,24,Closed Lost,12129.54,0.402,2021-08-01,20210312,4876.08
2620,2023-11-08,915,Service Contract,69,Proposal,69770.59,0.319,2024-06-07,20231108,22256.82
2621,2025-12-19,1029,Laptop Standard,33,Closed Lost,14746.66,0.173,2026-07-14,20251219,2551.17
2622,2025-05-22,1042,Monitoring Device,30,Closed Won,69272.26,0.358,2025-10-20,20250522,24799.47
2623,2023-07-02,752,Legacy Workstation,77,Lead,45664.88,0.815,2023-10-02,20230702,37216.88
2624,2021-11-21,61,Monitoring Device,32,Closed Lost,31244.04,0.283,2022-02-01,20211121,8842.06
2625,2021-08-30,773,Medical Sensor,20,Qualified,89656.71,0.691,2022-01-13,20210830,61952.79
2626,2025-06-05,160,Laptop Standard,38,Proposal,37452.71,0.386,2025-10-25,20250605,14456.75
2627,2022-05-08,853,Laptop Standard,74,Proposal,8663.78,0.414,2022-08-17,20220508,3586.8
2628,2025-07-05,1150,Monitoring Device,69,Proposal,86666.18,0.274,2025-10-22,20250705,23746.53
2629,2021-12-12,257,Laptop Standard,48,Lead,19101.72,0.207,2022-04-27,20211212,3954.06
2630,2021-08-10,727,Accessory Kit,47,Qualified,132243.03,0.65,2021-12-04,20210810,85957.97
2631,2022-10-16,126,Service Contract,7,Closed Won,66269.93,0.276,2022-11-29,20221016,18290.5
2632,2025-04-21,906,Laptop Pro,59,Closed Won,112586.48,0.245,2025-10-18,20250421,27583.69
2633,2021-03-17,685,Service Contract,29,Lead,38893.42,0.681,2021-09-14,20210317,26486.42
2634,2024-10-05,698,Industrial Scanner,81,Qualified,39971.28,0.378,2025-03-11,20241005,15109.14
2635,2021-04-06,365,Monitoring Device,4,Negotiation,84124.57,0.379,2021-06-17,20210406,31883.21
2636,2021-06-02,224,Laptop Standard,35,Proposal,28067.68,0.26,2021-07-14,20210602,7297.6
2637,2023-07-14,696,Connectivity Module,35,Negotiation,28610.81,0.665,2023-08-14,20230714,19026.19
2638,2024-02-21,678,Connectivity Module,24,Closed Lost,11130.43,0.113,2024-09-13,20240221,1257.74
2639,2022-01-11,589,Legacy Workstation,82,Proposal,157901.07,0.69,2022-07-11,20220111,108951.74
2640,2024-01-06,426,Connectivity Module,32,Qualified,17507.36,0.229,2024-04-25,20240106,4009.19
2641,2025-02-25,1078,Monitoring Device,19,Proposal,17663.57,0.529,2025-07-21,20250225,9344.03
2642,2023-04-14,577,Tablet Enterprise,20,Closed Lost,38564.26,0.201,2023-10-17,20230414,7751.42
2643,2022-07-26,94,Medical Sensor,63,Closed Won,14453.95,0.47,2023-02-08,20220726,6793.36
2644,2022-10-09,508,Medical Sensor,9,Qualified,5966.66,0.614,2022-11-24,20221009,3663.53
2645,2025-04-13,923,Laptop Pro,43,Lead,14023.61,0.854,2025-09-23,20250413,11976.16
2646,2022-07-27,922,Service Contract,26,Qualified,47032.56,0.428,2022-10-23,20220727,20129.94
2647,2021-01-21,401,Industrial Scanner,44,Closed Lost,29494.7,0.8,2021-03-25,20210121,23595.76
2648,2022-08-01,1071,Connectivity Module,22,Closed Lost,51868.55,0.362,2023-03-08,20220801,18776.42
2649,2023-06-20,678,Tablet Enterprise,59,Negotiation,11045.44,0.584,2023-09-10,20230620,6450.54
2650,2023-11-28,793,Monitoring Device,18,Closed Lost,79703.4,0.446,2024-05-03,20231128,35547.72
2651,2024-11-12,511,Accessory Kit,55,Closed Lost,37012.67,0.669,2025-04-13,20241112,24761.48
2652,2023-03-13,930,Service Contract,18,Proposal,2563.6,0.811,2023-08-09,20230313,2079.08
2653,2021-11-15,1026,Monitoring Device,65,Negotiation,65192.63,0.587,2022-01-04,20211115,38268.07
2654,2023-05-03,57,Laptop Standard,25,Proposal,52243.41,0.48,2023-09-01,20230503,25076.84
2655,2023-11-29,1105,Laptop Standard,69,Lead,63683.21,0.286,2024-06-01,20231129,18213.4
2656,2025-09-30,787,Legacy Workstation,53,Negotiation,16023.35,0.795,2025-10-22,20250930,12738.56
2657,2024-02-29,724,Tablet Enterprise,6,Closed Won,12360.39,0.692,2024-06-01,20240229,8553.39
2658,2024-08-10,544,Monitoring Device,71,Proposal,93871.97,0.338,2025-02-19,20240810,31728.73
2659,2025-01-04,981,Legacy Workstation,3,Proposal,6997.92,0.511,2025-04-09,20250104,3575.94
2660,2021-10-31,161,Laptop Pro,42,Proposal,8428.25,0.269,2021-11-28,20211031,2267.2
2661,2021-07-07,1038,Accessory Kit,68,Proposal,33012.27,0.2,2021-12-06,20210707,6602.45
2662,2024-07-24,921,Service Contract,71,Proposal,49193.74,0.156,2024-12-13,20240724,7674.22
2663,2024-08-03,565,Laptop Standard,69,Qualified,42500.64,0.251,2024-11-17,20240803,10667.66
2664,2023-11-19,393,Monitoring Device,79,Qualified,40702.66,0.603,2023-12-27,20231119,24543.7
2665,2022-04-07,935,Accessory Kit,59,Closed Lost,2482.24,0.439,2022-08-19,20220407,1089.7
2666,2025-05-19,732,Connectivity Module,13,Qualified,54104.16,0.442,2025-08-30,20250519,23914.04
2667,2022-11-07,566,Medical Sensor,33,Proposal,62141.58,0.791,2022-12-29,20221107,49153.99
2668,2021-02-06,478,Laptop Pro,76,Negotiation,26975.73,0.68,2021-04-07,20210206,18343.5
2669,2021-10-25,470,Laptop Standard,12,Qualified,36193.63,0.317,2022-04-10,20211025,11473.38
2670,2022-07-06,429,Legacy Workstation,3,Closed Lost,21092.45,0.393,2022-10-21,20220706,8289.33
2671,2024-08-10,759,Legacy Workstation,77,Proposal,5183.32,0.388,2025-01-20,20240810,2011.13
2672,2025-06-09,569,Laptop Standard,65,Closed Lost,96355.55,0.345,2026-01-07,20250609,33242.66
2673,2022-07-30,129,Industrial Scanner,17,Closed Won,26195.45,0.518,2022-10-03,20220730,13569.24
2674,2021-10-13,798,Service Contract,63,Proposal,28822.2,0.792,2022-04-01,20211013,22827.18
2675,2023-01-31,1194,Accessory Kit,51,Lead,44586.16,0.732,2023-07-09,20230131,32637.07
2676,2023-05-12,976,Legacy Workstation,45,Proposal,30765.22,0.629,2023-07-18,20230512,19351.32
2677,2023-06-21,70,Connectivity Module,15,Closed Won,94765.55,0.096,2023-12-22,20230621,9097.49
2678,2024-01-18,1171,Connectivity Module,17,Closed Lost,28396.71,0.665,2024-02-22,20240118,18883.81
2679,2021-11-21,606,Laptop Standard,72,Proposal,24193.21,0.224,2022-06-27,20211121,5419.28
2680,2021-07-09,590,Laptop Pro,62,Qualified,57631.85,0.356,2021-11-25,20210709,20516.94
2681,2023-03-12,213,Service Contract,25,Lead,178863.14,0.193,2023-09-30,20230312,34520.59
2682,2024-10-18,559,Service Contract,48,Proposal,31703.48,0.241,2025-02-02,20241018,7640.54
2683,2022-11-05,467,Tablet Enterprise,65,Qualified,41011.39,0.539,2023-01-09,20221105,22105.14
2684,2022-11-24,1147,Connectivity Module,72,Lead,59327.13,0.276,2023-05-03,20221124,16374.29
2685,2022-04-03,459,Monitoring Device,70,Negotiation,36678.39,0.384,2022-10-01,20220403,14084.5
2686,2025-01-18,680,Connectivity Module,37,Qualified,12897.29,0.248,2025-06-08,20250118,3198.53
2687,2024-08-30,1076,Connectivity Module,35,Proposal,33544.27,0.456,2024-12-20,20240830,15296.19
2688,2023-10-15,940,Industrial Scanner,78,Closed Lost,53695.5,0.35,2023-11-26,20231015,18793.42
2689,2021-05-12,763,Legacy Workstation,19,Lead,50429.76,0.463,2021-07-06,20210512,23348.98
2690,2021-05-22,459,Service Contract,30,Closed Won,8479.66,0.256,2021-12-24,20210522,2170.79
2691,2022-05-20,660,Laptop Pro,69,Lead,10758.33,0.159,2022-10-26,20220520,1710.57
2692,2022-01-01,353,Medical Sensor,45,Qualified,14027.28,0.109,2022-03-10,20220101,1528.97
2693,2025-04-05,511,Laptop Standard,27,Lead,14023.09,0.353,2025-05-09,20250405,4950.15
2694,2021-06-25,861,Monitoring Device,71,Negotiation,24110.78,0.385,2021-07-29,20210625,9282.65
2695,2024-09-16,1073,Laptop Standard,7,Qualified,2213.88,0.726,2024-10-19,20240916,1607.28
2696,2021-05-28,951,Laptop Pro,8,Closed Won,69343.15,0.365,2021-08-08,20210528,25310.25
2697,2024-09-25,243,Monitoring Device,59,Closed Won,40647.01,0.343,2025-04-16,20240925,13941.92
2698,2022-12-04,180,Service Contract,34,Qualified,73814.94,0.615,2023-05-14,20221204,45396.19
2699,2024-02-22,1132,Tablet Enterprise,15,Qualified,1625.72,0.71,2024-06-25,20240222,1154.26
2700,2022-12-06,1078,Industrial Scanner,28,Closed Won,99173.42,0.41,2023-01-29,20221206,40661.1
2701,2025-08-24,432,Tablet Enterprise,20,Lead,18508.65,0.471,2025-10-10,20250824,8717.57
2702,2021-01-12,349,Connectivity Module,13,Qualified,28078.8,0.718,2021-05-03,20210112,20160.58
2703,2025-05-24,1033,Laptop Pro,56,Proposal,5733.42,0.541,2025-07-01,20250524,3101.78
2704,2023-01-10,18,Industrial Scanner,18,Qualified,9421.61,0.485,2023-03-17,20230110,4569.48
2705,2025-10-10,1053,Laptop Standard,29,Closed Won,45630.15,0.464,2025-11-24,20251010,21172.39
2706,2024-02-21,987,Laptop Standard,34,Qualified,9192.65,0.381,2024-06-04,20240221,3502.4
2707,2024-06-18,70,Legacy Workstation,53,Lead,16786.57,0.256,2024-07-18,20240618,4297.36
2708,2021-12-31,634,Monitoring Device,43,Qualified,99231.11,0.791,2022-04-03,20211231,78491.81
2709,2025-08-16,592,Connectivity Module,29,Proposal,7507.77,0.337,2025-12-24,20250816,2530.12
2710,2023-05-27,706,Medical Sensor,6,Closed Won,17869.13,0.147,2023-10-26,20230527,2626.76
2711,2025-06-21,982,Monitoring Device,69,Proposal,14715.55,0.183,2025-08-27,20250621,2692.95
2712,2021-06-28,499,Accessory Kit,67,Qualified,15815.0,0.269,2022-01-16,20210628,4254.24
2713,2021-12-18,249,Medical Sensor,30,Qualified,70051.8,0.374,2022-03-04,20211218,26199.37
2714,2023-11-13,701,Laptop Standard,47,Proposal,60173.7,0.239,2024-04-02,20231113,14381.51
2715,2025-04-27,44,Medical Sensor,72,Lead,20648.2,0.366,2025-08-17,20250427,7557.24
2716,2021-02-06,773,Service Contract,57,Qualified,32573.18,0.414,2021-05-18,20210206,13485.3
2717,2022-04-04,771,Connectivity Module,30,Lead,72531.43,0.495,2022-07-08,20220404,35903.06
2718,2023-11-07,115,Legacy Workstation,69,Qualified,3645.16,0.178,2024-05-14,20231107,648.84
2719,2021-06-03,1043,Tablet Enterprise,15,Negotiation,17978.79,0.21,2021-08-31,20210603,3775.55
2720,2023-08-25,288,Service Contract,76,Qualified,71150.35,0.603,2023-09-15,20230825,42903.66
2721,2023-03-24,1103,Legacy Workstation,20,Qualified,4422.39,0.267,2023-06-11,20230324,1180.78
2722,2024-06-27,173,Tablet Enterprise,2,Proposal,8432.56,0.481,2024-09-25,20240627,4056.06
2723,2025-07-08,189,Laptop Pro,63,Lead,57940.1,0.552,2025-09-22,20250708,31982.94
2724,2024-10-13,124,Laptop Standard,45,Negotiation,6776.88,0.186,2025-05-17,20241013,1260.5
2725,2023-10-08,350,Laptop Standard,46,Lead,65551.67,0.359,2024-03-20,20231008,23533.05
2726,2024-07-05,81,Medical Sensor,83,Negotiation,15033.38,0.207,2024-09-25,20240705,3111.91
2727,2022-11-19,989,Monitoring Device,61,Qualified,17685.46,0.641,2023-01-10,20221119,11336.38
2728,2021-10-24,137,Industrial Scanner,59,Lead,54750.24,0.084,2022-02-03,20211024,4599.02
2729,2022-07-24,542,Laptop Pro,72,Proposal,9652.0,0.649,2023-01-26,20220724,6264.15
2730,2024-10-07,558,Laptop Standard,85,Negotiation,25422.57,0.547,2025-01-26,20241007,13906.15
2731,2024-05-26,326,Monitoring Device,61,Negotiation,5339.81,0.336,2024-07-12,20240526,1794.18
2732,2022-05-08,479,Industrial Scanner,26,Qualified,47875.04,0.2,2022-09-29,20220508,9575.01
2733,2023-12-01,401,Legacy Workstation,72,Lead,9067.57,0.172,2024-01-12,20231201,1559.62
2734,2024-06-24,357,Legacy Workstation,23,Proposal,18264.22,0.599,2024-10-20,20240624,10940.27
2735,2025-08-26,282,Accessory Kit,52,Lead,13524.19,0.208,2026-02-03,20250826,2813.03
2736,2024-09-06,539,Legacy Workstation,38,Closed Lost,9180.51,0.8,2024-12-21,20240906,7344.41
2737,2022-08-04,433,Connectivity Module,75,Closed Lost,18267.65,0.332,2022-09-07,20220804,6064.86
2738,2021-08-02,605,Legacy Workstation,30,Lead,7900.44,0.504,2021-11-24,20210802,3981.82
2739,2022-05-11,756,Legacy Workstation,77,Closed Won,10680.71,0.493,2022-12-16,20220511,5265.59
2740,2023-07-14,580,Medical Sensor,58,Negotiation,58327.96,0.561,2024-01-27,20230714,32721.99
2741,2023-02-27,536,Medical Sensor,19,Qualified,6894.33,0.516,2023-06-30,20230227,3557.47
2742,2021-11-20,258,Accessory Kit,49,Qualified,41028.49,0.373,2022-05-04,20211120,15303.63
2743,2022-04-28,542,Service Contract,8,Negotiation,15575.83,0.179,2022-09-08,20220428,2788.07
2744,2025-04-10,889,Tablet Enterprise,3,Negotiation,11050.76,0.53,2025-11-05,20250410,5856.9
2745,2022-04-05,430,Laptop Pro,78,Qualified,38114.93,0.443,2022-08-19,20220405,16884.91
2746,2021-07-21,276,Laptop Standard,10,Negotiation,22645.86,0.261,2021-10-15,20210721,5910.57
2747,2022-03-10,535,Medical Sensor,72,Qualified,28974.33,0.198,2022-05-26,20220310,5736.92
2748,2025-07-11,1183,Service Contract,13,Negotiation,17004.13,0.161,2025-10-27,20250711,2737.66
2749,2022-01-01,115,Laptop Pro,50,Closed Lost,5043.74,0.037,2022-06-07,20220101,186.62
2750,2023-01-29,338,Monitoring Device,78,Negotiation,49443.14,0.612,2023-02-26,20230129,30259.2
2751,2021-10-28,1122,Industrial Scanner,82,Qualified,21625.14,0.068,2022-02-20,20211028,1470.51
2752,2021-10-16,698,Laptop Standard,75,Negotiation,21526.72,0.616,2022-01-15,20211016,13260.46
2753,2024-08-25,702,Accessory Kit,16,Proposal,36991.15,0.361,2025-01-04,20240825,13353.81
2754,2021-08-21,1086,Medical Sensor,76,Qualified,64436.09,0.113,2022-03-13,20210821,7281.28
2755,2025-10-10,1135,Service Contract,15,Negotiation,32760.13,0.465,2026-04-04,20251010,15233.46
2756,2024-12-12,182,Laptop Standard,32,Lead,31512.31,0.233,2025-04-04,20241212,7342.37
2757,2024-03-22,1150,Monitoring Device,49,Lead,11325.67,0.211,2024-06-04,20240322,2389.72
2758,2023-02-20,579,Legacy Workstation,43,Qualified,49945.94,0.258,2023-05-31,20230220,12886.05
2759,2021-03-21,725,Connectivity Module,17,Lead,3291.62,0.208,2021-08-08,20210321,684.66
2760,2025-05-01,1073,Legacy Workstation,72,Qualified,15154.63,0.701,2025-07-05,20250501,10623.4
2761,2023-03-13,160,Monitoring Device,40,Closed Won,21712.46,0.665,2023-09-08,20230313,14438.79
2762,2024-12-18,219,Monitoring Device,56,Closed Lost,40609.63,0.454,2025-03-19,20241218,18436.77
2763,2024-02-11,218,Laptop Pro,75,Lead,508609.8,0.501,2024-07-02,20240211,254813.51
2764,2021-04-12,512,Accessory Kit,21,Closed Won,20081.59,0.333,2021-10-16,20210412,6687.17
2765,2024-02-25,8,Service Contract,45,Negotiation,39339.3,0.617,2024-09-11,20240225,24272.35
2766,2021-01-29,520,Monitoring Device,49,Lead,84278.86,0.396,2021-03-22,20210129,33374.43
2767,2021-09-11,678,Laptop Standard,7,Closed Won,46052.19,0.355,2021-12-27,20210911,16348.53
2768,2024-04-20,759,Laptop Pro,63,Qualified,123584.18,0.412,2024-05-18,20240420,50916.68
2769,2023-04-04,941,Monitoring Device,29,Proposal,55963.75,0.291,2023-05-27,20230404,16285.45
2770,2023-12-17,1021,Connectivity Module,64,Proposal,18899.32,0.262,2024-01-28,20231217,4951.62
2771,2021-04-06,714,Monitoring Device,26,Qualified,12464.62,0.276,2021-10-05,20210406,3440.24
2772,2021-07-01,759,Monitoring Device,22,Lead,3177.94,0.272,2021-11-10,20210701,864.4
2773,2024-07-18,681,Industrial Scanner,35,Proposal,24376.96,0.419,2024-10-16,20240718,10213.95
2774,2023-03-04,496,Laptop Standard,14,Lead,38232.67,0.07,2023-04-10,20230304,2676.29
2775,2021-10-01,350,Medical Sensor,55,Closed Lost,121282.05,0.581,2021-11-07,20211001,70464.87
2776,2023-04-24,213,Monitoring Device,71,Negotiation,9353.17,0.452,2023-05-15,20230424,4227.63
2777,2021-03-22,146,Tablet Enterprise,18,Lead,24565.74,0.514,2021-04-25,20210322,12626.79
2778,2021-07-24,1161,Laptop Pro,2,Proposal,8462.19,0.76,2022-02-20,20210724,6431.26
2779,2025-04-08,680,Connectivity Module,78,Closed Lost,35612.38,0.343,2025-07-02,20250408,12215.05
2780,2022-02-27,966,Industrial Scanner,57,Proposal,22078.26,0.326,2022-04-29,20220227,7197.51
2781,2022-10-13,1078,Industrial Scanner,19,Closed Lost,24896.59,0.053,2022-11-24,20221013,1319.52
2782,2025-01-05,641,Service Contract,21,Closed Won,32496.27,0.617,2025-03-28,20250105,20050.2
2783,2021-01-15,429,Accessory Kit,80,Lead,9913.84,0.747,2021-04-16,20210115,7405.64
2784,2023-01-09,46,Industrial Scanner,4,Negotiation,7797.22,0.569,2023-06-18,20230109,4436.62
2785,2022-01-13,827,Laptop Pro,15,Closed Won,12315.15,0.37,2022-03-24,20220113,4556.61
2786,2021-03-25,872,Legacy Workstation,20,Lead,75638.29,0.157,2021-08-18,20210325,11875.21
2787,2023-12-01,1135,Accessory Kit,60,Lead,68548.58,0.611,2024-06-11,20231201,41883.18
2788,2023-04-11,885,Accessory Kit,51,Qualified,20845.07,0.385,2023-08-17,20230411,8025.35
2789,2021-03-04,975,Medical Sensor,36,Qualified,2721.41,0.473,2021-05-23,20210304,1287.23
2790,2023-04-20,607,Tablet Enterprise,36,Proposal,13362.94,0.661,2023-09-19,20230420,8832.9
2791,2022-07-20,161,Laptop Pro,45,Proposal,51349.25,0.475,2022-08-13,20220720,24390.89
2792,2024-10-22,462,Tablet Enterprise,84,Proposal,15797.6,0.25,2024-11-16,20241022,3949.4
2793,2022-01-09,126,Tablet Enterprise,15,Negotiation,26105.92,0.436,2022-05-14,20220109,11382.18
2794,2023-03-12,139,Tablet Enterprise,1,Proposal,12405.29,0.151,2023-08-13,20230312,1873.2
2795,2021-10-04,1179,Connectivity Module,44,Proposal,34044.9,0.711,2021-11-08,20211004,24205.92
2796,2023-12-19,250,Industrial Scanner,53,Closed Lost,48596.71,0.492,2024-03-10,20231219,23909.58
2797,2022-11-02,277,Laptop Pro,13,Negotiation,65226.02,0.601,2023-03-27,20221102,39200.84
2798,2023-05-20,379,Accessory Kit,81,Qualified,40829.18,0.766,2023-10-05,20230520,31275.15
2799,2023-02-03,448,Tablet Enterprise,30,Proposal,205120.78,0.754,2023-04-20,20230203,154661.07
2800,2022-04-19,800,Monitoring Device,17,Lead,109067.5,0.595,2022-07-06,20220419,64895.16
2801,2021-07-06,82,Laptop Pro,74,Lead,5410.24,0.39,2021-09-29,20210706,2109.99
2802,2021-08-27,35,Medical Sensor,85,Proposal,61972.87,0.197,2021-12-20,20210827,12208.66
2803,2025-07-05,463,Monitoring Device,46,Lead,19107.87,0.69,2025-11-28,20250705,13184.43
2804,2023-03-24,478,Industrial Scanner,51,Qualified,222705.82,0.258,2023-05-30,20230324,57458.1
2805,2021-04-02,776,Industrial Scanner,28,Closed Lost,129571.43,0.969,2021-06-29,20210402,125554.72
2806,2022-05-10,1179,Accessory Kit,68,Proposal,66566.85,0.757,2022-07-29,20220510,50391.11
2807,2024-10-09,730,Legacy Workstation,85,Lead,65063.75,0.358,2025-05-05,20241009,23292.82
2808,2025-01-19,1134,Connectivity Module,79,Lead,26691.14,0.414,2025-08-26,20250119,11050.13
2809,2022-02-26,259,Monitoring Device,54,Closed Won,65950.4,0.446,2022-05-08,20220226,29413.88
2810,2021-05-12,347,Medical Sensor,16,Closed Lost,5194.49,0.621,2021-11-27,20210512,3225.78
2811,2024-02-17,569,Service Contract,47,Negotiation,37063.91,0.442,2024-04-11,20240217,16382.25
2812,2025-01-29,806,Industrial Scanner,17,Lead,1903.64,0.404,2025-07-29,20250129,769.07
2813,2022-08-04,968,Industrial Scanner,23,Proposal,7732.13,0.606,2022-12-02,20220804,4685.67
2814,2024-02-15,833,Legacy Workstation,43,Closed Lost,35634.16,0.328,2024-09-04,20240215,11688.0
2815,2022-03-12,42,Laptop Pro,43,Lead,31434.62,0.794,2022-09-20,20220312,24959.09
2816,2023-05-03,718,Laptop Pro,57,Negotiation,11219.98,0.654,2023-12-03,20230503,7337.87
2817,2021-04-05,512,Tablet Enterprise,2,Closed Won,30202.72,0.461,2021-07-21,20210405,13923.45
2818,2025-01-04,766,Monitoring Device,78,Lead,128948.29,0.162,2025-04-16,20250104,20889.62
2819,2024-05-17,423,Monitoring Device,21,Qualified,9102.05,0.068,2024-08-14,20240517,618.94
